Symbol,Date,Open,High,Low,Close,Volume
AACG,04-Mar-2020,0.97,1.0756,0.96,1,23700
AAL,04-Mar-2020,18.36,18.55,17.3,18.53,44362000
AAME,04-Mar-2020,2.57,2.57,2.57,2.57,0
AAOI,04-Mar-2020,9.61,9.61,9.13,9.38,540400
AAON,04-Mar-2020,57.29,60,56.71,59.78,206600
AAPL,04-Mar-2020,296.44,303.4,293.13,302.74,54794500
AAWW,04-Mar-2020,26.22,26.79,25.31,26.3,823100
AAXJ,04-Mar-2020,69.89,70.16,69.58,70.07,868600
AAXN,04-Mar-2020,79.8,81.27,78.28,80.66,760500
ABCB,04-Mar-2020,35,35.38,33.56,34.98,806200
ABEO,04-Mar-2020,3.28,3.3,3.05,3.29,1100500
ABIO,04-Mar-2020,3.89,3.89,3.7,3.83,25600
ABMD,04-Mar-2020,151.81,154.6,148.7,154.23,559300
ABTX,04-Mar-2020,33.65,34.13,33.08,33.82,107100
ABUS,04-Mar-2020,2.85,3.1,2.76,3.03,368200
ACAD,04-Mar-2020,42.76,44.59,41.92,44.53,1098400
ACAM,04-Mar-2020,10.13,10.13,10.13,10.13,500
ACAMU,04-Mar-2020,10.34,10.34,10.34,10.34,0
ACAMW,04-Mar-2020,0.8,0.85,0.8,0.8,50300
ACBI,04-Mar-2020,18.36,18.52,17.95,18.48,63800
ACER,04-Mar-2020,3.62,3.83,3.45,3.8,51400
ACGL,04-Mar-2020,42.11,43.11,41.71,43.08,997800
ACGLO,04-Mar-2020,26.25,26.47,25.985,26.33,19900
ACGLP,04-Mar-2020,25.53,25.94,25.53,25.87,67800
ACHC,04-Mar-2020,30.09,31.43,29.93,30.98,834100
ACHV,04-Mar-2020,0.5,0.523,0.483,0.499,702100
ACIA,04-Mar-2020,68.6,68.67,67.885,68.3,481600
ACIU,04-Mar-2020,7.01,7.32,6.9729,7.24,101600
ACIW,04-Mar-2020,29.14,30.08,28.45,30.02,1060300
ACLS,04-Mar-2020,23.75,24.3,23.465,24.16,208700
ACMR,04-Mar-2020,36.12,36.84,35,35.7,258800
ACNB,04-Mar-2020,31.8,32.84,31.8,32.84,29700
ACOR,04-Mar-2020,1.23,1.27,1.16,1.26,1126700
ACRS,04-Mar-2020,1.16,1.25,1.13,1.24,280500
ACRX,04-Mar-2020,1.34,1.47,1.28,1.47,1154500
ACST,04-Mar-2020,0.45,0.4594,0.44,0.45,667300
ACT,04-Mar-2020,23.2,23.646,23.2,23.646,1100
ACTG,04-Mar-2020,2.34,2.39,2.3,2.315,154500
ACWI,04-Mar-2020,74.52,75.86,73.98,75.86,3885200
ACWX,04-Mar-2020,45.38,45.8,45.065,45.76,812200
ADAP,04-Mar-2020,3.58,3.61,3.41,3.46,441700
ADBE,04-Mar-2020,354.38,364.27,350.08,363.85,4146200
ADES,04-Mar-2020,9.21,9.4,8.75,9.07,174500
ADI,04-Mar-2020,109,112.54,106.6794,112.46,2180900
ADIL,04-Mar-2020,1.53,1.547,1.4,1.5115,51000
ADILW,04-Mar-2020,0.139,0.139,0.139,0.139,0
ADMA,04-Mar-2020,3.07,3.7,3.07,3.39,5562700
ADMP,04-Mar-2020,0.54,0.57,0.523,0.5568,377700
ADMS,04-Mar-2020,4.1,4.37,3.99,4.195,1493100
ADP,04-Mar-2020,158.42,164.62,156.81,164.39,2847600
ADPT,04-Mar-2020,26.5,29.15,26.12,28.72,1030500
ADRE,04-Mar-2020,40.81,41.1483,40.7569,41.105,5500
ADRO,04-Mar-2020,3.11,3.4,3.0245,3.35,818300
ADSK,04-Mar-2020,183.9,191.68,182.13,191.42,2242900
ADTN,04-Mar-2020,8.19,8.35,7.98,8.35,182000
ADUS,04-Mar-2020,77.12,78.22,75.46,77.61,166700
ADVM,04-Mar-2020,12.95,13.41,12.77,13.07,816600
ADXN,04-Mar-2020,11.3,11.3,11.3,11.3,0
ADXS,04-Mar-2020,0.82,0.889,0.82,0.86,2712800
AEGN,04-Mar-2020,18.29,18.61,17.93,18.52,96300
AEHR,04-Mar-2020,2.14,2.14,2.02,2.02,55100
AEIS,04-Mar-2020,60.41,63.18,59.835,63.06,266000
AEMD,04-Mar-2020,2.43,2.48,2.1268,2.25,605800
AERI,04-Mar-2020,17.52,17.66,17.01,17.57,561000
AESE,04-Mar-2020,2.7,2.7,2.35,2.35,9500
AEY,04-Mar-2020,4,4.04,3.6,3.69,382400
AEYE,04-Mar-2020,3.915,3.94,3.7187,3.86,9200
