Symbol,Date,Open,High,Low,Close,Volume
AACG,12-Jun-2020,1.2,1.23,1.01,1.1383,64200
AAL,12-Jun-2020,16.82,17.31,15.67,16.74,161101800
AAME,12-Jun-2020,1.88,1.88,1.845,1.88,600
AAOI,12-Jun-2020,9.02,9.27,8.57,8.81,481400
AAON,12-Jun-2020,53.9,53.9,51.09,51.96,172300
AAPL,12-Jun-2020,344.72,347.8,334.2233,338.8,50036500
AAWW,12-Jun-2020,40.06,40.625,38.44,39.43,515300
AAXJ,12-Jun-2020,68.57,68.67,67.4,68.26,1678000
AAXN,12-Jun-2020,97.6,97.6,91.63,94.09,1132700
ABCB,12-Jun-2020,24.77,24.8,22.97,24.04,463900
ABEO,12-Jun-2020,2.74,2.96,2.725,2.94,1439500
ABIO,12-Jun-2020,7.55,7.55,7.01,7.17,214500
ABMD,12-Jun-2020,239.77,247.74,235.12,241.68,404200
ABTX,12-Jun-2020,25.85,25.89,24.07,25.03,85000
ABUS,12-Jun-2020,1.67,1.76,1.66,1.73,576600
ACAD,12-Jun-2020,46,46.21,44.4576,45.85,1103300
ACAM,12-Jun-2020,10.05,10.09,10.01,10.05,71300
ACAMU,12-Jun-2020,10.33,10.33,10.33,10.33,0
ACAMW,12-Jun-2020,0.69,0.69,0.69,0.69,0
ACBI,12-Jun-2020,11.69,11.72,10.99,11.58,85500
ACER,12-Jun-2020,3.28,3.4799,3.1,3.27,180900
ACGL,12-Jun-2020,31.74,31.9,29.97,30.61,2318700
ACGLO,12-Jun-2020,24.9,25.05,24.53,24.68,18200
ACGLP,12-Jun-2020,24.6,24.6,24.2,24.46,36300
ACHC,12-Jun-2020,26.95,27.34,25.32,26.15,906000
ACHV,12-Jun-2020,0.44,0.4524,0.41,0.41,934100
ACIA,12-Jun-2020,67.5,67.68,67.03,67.6,531200
ACIU,12-Jun-2020,6.98,7.05,6.72,6.93,72200
ACIW,12-Jun-2020,26.99,27.08,25.65,26.48,828400
ACLS,12-Jun-2020,26.16,26.49,25.1,25.72,239100
ACMR,12-Jun-2020,56.62,58.75,53.83,56.35,364600
ACNB,12-Jun-2020,24.52,25.58,23.48,24.51,17200
ACOR,12-Jun-2020,0.92,0.925,0.81,0.8608,1755300
ACRS,12-Jun-2020,1.44,1.51,1.355,1.4,235700
ACRX,12-Jun-2020,1.34,1.38,1.24,1.3,969700
ACST,12-Jun-2020,0.72,0.7361,0.69,0.7101,782700
ACT,12-Jun-2020,22.471,22.6698,22.41,22.595,3400
ACTG,12-Jun-2020,4.07,4.13,3.97,4.01,923600
ACWI,12-Jun-2020,73.96,74.22,72.01,73.19,4234300
ACWX,12-Jun-2020,43.72,43.79,42.76,43.34,1495700
ADAP,12-Jun-2020,9.87,10.63,9.6,9.94,929600
ADBE,12-Jun-2020,409.3,411.72,395.41,406.54,8332500
ADES,12-Jun-2020,4.98,5.1,4.78,5.09,182700
ADI,12-Jun-2020,119.51,119.7,115.5,118.41,3138600
ADIL,12-Jun-2020,1.58,1.58,1.47,1.48,815800
ADILW,12-Jun-2020,0.2103,0.2103,0.2103,0.2103,0
ADMA,12-Jun-2020,2.95,2.98,2.8101,2.92,2359400
ADMP,12-Jun-2020,0.571,0.619,0.571,0.59,1111700
ADMS,12-Jun-2020,2.73,2.83,2.6502,2.82,444200
ADP,12-Jun-2020,147.5,148.98,143.09,147.01,2726000
ADPT,12-Jun-2020,42.47,44.44,41.16,42.71,965000
ADRE,12-Jun-2020,39.4038,39.4038,39.04,39.25,2500
ADRO,12-Jun-2020,2.34,2.34,2.11,2.18,624500
ADSK,12-Jun-2020,227.95,228.1325,218.95,222.96,1865100
ADTN,12-Jun-2020,10.68,10.96,10.2991,10.52,304500
ADUS,12-Jun-2020,91.97,92.98,88.36,91.1,90500
ADVM,12-Jun-2020,21.65,22.75,20.5,21.31,1076400
ADXS,12-Jun-2020,0.7,0.7,0.63,0.6596,2860600
AEGN,12-Jun-2020,15.07,15.23,14.25,14.7,136600
AEHR,12-Jun-2020,1.78,1.94,1.67,1.93,76500
AEIS,12-Jun-2020,64.64,65.78,63.005,64.47,254000
AEMD,12-Jun-2020,1.43,1.43,1.3,1.34,208700
AERI,12-Jun-2020,13.84,14.6,13.02,14.56,1242900
AESE,12-Jun-2020,2.81,2.89,2.3,2.46,546700
AEY,12-Jun-2020,3.34,3.5,3.18,3.25,383300
AEYE,12-Jun-2020,8.04,8.62,8.04,8.61,69600
AEZS,12-Jun-2020,0.99,1.01,0.94,0.9647,199300
AFH,12-Jun-2020,0.39,0.41,0.369,0.394,621300
AFIN,12-Jun-2020,8.54,8.62,8.04,8.5,470800
AFINP,12-Jun-2020,21.9,22.55,21.82,22.23,129900
AFMD,12-Jun-2020,3.11,3.17,2.9,3.06,5452200
AFYA,12-Jun-2020,22.19,23.23,21.89,23.08,741100
AGBA,12-Jun-2020,10.14,10.14,10.14,10.14,0
AGBAR,12-Jun-2020,0.2,0.2,0.2,0.2,400
AGBAW,12-Jun-2020,0.0807,0.1777,0.0807,0.17,1700
AGEN,12-Jun-2020,3.64,3.66,3.24,3.49,3047900
AGFS,12-Jun-2020,2.95,3.1,2.95,3.03,96300
AGFSW,12-Jun-2020,0.02,0.02,0.0146,0.0148,3800
AGIO,12-Jun-2020,52.01,53.22,45.15,47.14,1434100
AGLE,12-Jun-2020,7.82,8.4,7.82,8.39,270200
AGMH,12-Jun-2020,23.37,23.99,23.37,23.936,3900
AGNC,12-Jun-2020,13.4,13.67,13.14,13.61,11005500
AGNCM,12-Jun-2020,22.98,22.98,22.06,22.3,31300
AGNCN,12-Jun-2020,23.89,23.89,22.86,23.12,45200
AGNCO,12-Jun-2020,22.79,22.79,22.01,22.45,97800
AGNCP,12-Jun-2020,21.59,21.89,21.16,21.48,159400
AGRX,12-Jun-2020,2.85,2.9,2.73,2.79,1609700
AGTC,12-Jun-2020,5.01,5.3413,4.8,5.02,363700
AGYS,12-Jun-2020,20.96,21.28,19.83,20.28,145900
AGZD,12-Jun-2020,47.04,47.0499,46.95,46.985,6500
AHCO,12-Jun-2020,16.02,16.53,15.41,15.67,69300
AHPI,12-Jun-2020,8.51,8.51,7.62,7.97,242400
AIA,12-Jun-2020,64.02,64.14,62.9162,63.66,76600
AIH,12-Jun-2020,6.68,6.84,6.17,6.44,95900
AIHS,12-Jun-2020,0.66,0.66,0.6,0.6474,535500
AIKI,12-Jun-2020,0.734,0.742,0.7014,0.73,1142100
AIMC,12-Jun-2020,30.35,30.35,28.17,29.93,374700
AIMT,12-Jun-2020,18.34,18.89,17.31,17.88,786600
AINV,12-Jun-2020,10.81,11.06,10.45,10.83,748000
AIQ,12-Jun-2020,20,20.05,19.361,19.7344,12900
AIRG,12-Jun-2020,10.86,10.86,10.08,10.31,193200
AIRR,12-Jun-2020,23.61,23.61,22.34,23.025,30300
AIRT,12-Jun-2020,13.95,13.9994,13.1399,13.1399,4200
AIRTP,12-Jun-2020,22.3001,22.3001,22.3001,22.3001,0
AIRTW,12-Jun-2020,0.14,0.15,0.1001,0.1488,81500
AKAM,12-Jun-2020,102.04,103.19,99.64,100.34,1501600
AKBA,12-Jun-2020,10.95,11.2,10.56,11.19,1402000
AKCA,12-Jun-2020,14.1,14.1396,12.92,13.34,538800
AKER,12-Jun-2020,3.48,3.48,3.3,3.371,488600
AKRO,12-Jun-2020,23.97,24.8865,23.37,24.28,354300
AKTS,12-Jun-2020,7.66,7.84,7.36,7.69,488500
AKTX,12-Jun-2020,2.3,2.35,2.04,2.28,597900
ALAC,12-Jun-2020,10.7339,10.7339,10.7339,10.7339,0
ALACR,12-Jun-2020,0.19,0.19,0.1602,0.1799,7300
ALACW,12-Jun-2020,0.16,0.17,0.1,0.13,37000
ALBO,12-Jun-2020,25.96,26.01,24.5,25.69,43300
ALCO,12-Jun-2020,31.34,31.34,30,30.13,15000
ALDX,12-Jun-2020,4.61,4.72,4.33,4.52,487700
ALEC,12-Jun-2020,29.95,30.26,28.5,29.28,401600
ALGN,12-Jun-2020,250.64,257.34,243.94,251.4,1305800
ALGT,12-Jun-2020,117.75,120.96,105.805,112.99,594200
ALIM,12-Jun-2020,4.99,4.99,4.75,4.7815,2000
ALJJ,12-Jun-2020,0.63,0.69,0.5661,0.635,364400
ALKS,12-Jun-2020,16.39,16.41,15.51,16.36,1561700
ALLK,12-Jun-2020,72.31,74,65.5,67.8,260600
ALLO,12-Jun-2020,41.96,43.25,39.79,40.49,1018800
ALLT,12-Jun-2020,10.23,10.34,9.92,10.16,148400
ALNA,12-Jun-2020,1.84,1.8587,1.7,1.77,793800
ALNY,12-Jun-2020,127.41,127.985,120.05,125.39,838300
ALOT,12-Jun-2020,7.84,7.9099,6.45,6.81,47600
ALPN,12-Jun-2020,3.77,3.99,3.665,3.73,19200
ALRM,12-Jun-2020,59.09,59.77,56.17,58.01,521000
ALRN,12-Jun-2020,1.18,1.25,1.1,1.16,939200
ALRS,12-Jun-2020,20.56,21.15,20.22,20.23,39300
ALSK,12-Jun-2020,2.46,2.64,2.46,2.61,731500
ALT,12-Jun-2020,7.11,8.025,7.11,7.54,2255600
ALTM,12-Jun-2020,0.75,0.8186,0.7212,0.7535,768100
ALTR,12-Jun-2020,36.26,37.74,36.26,37.02,200600
ALTY,12-Jun-2020,11.16,11.2193,10.8701,11.12,11200
ALXN,12-Jun-2020,111.9,112.11,107.39,109.3,2474600
ALYA,12-Jun-2020,1.99,1.99,1.81,1.89,13800
AMAG,12-Jun-2020,7.61,7.75,6.65,7.1,492700
AMAL,12-Jun-2020,11.13,11.13,10.58,10.97,61300
AMAT,12-Jun-2020,57.51,58.01,54.97,56.55,8534100
AMBA,12-Jun-2020,52.93,53,49.31,50.55,539900
AMCA,12-Jun-2020,26.2471,26.2471,26.2471,26.2471,0
AMCI,12-Jun-2020,10.265,10.265,10.25,10.2567,800
AMCIU,12-Jun-2020,10.6,10.6,10.6,10.6,0
AMCIW,12-Jun-2020,0.38,0.4,0.1214,0.4,59300
AMCX,12-Jun-2020,29.52,29.54,26.97,27.89,862800
AMD,12-Jun-2020,55.01,55.6,52.11,53.5,71189000
AMED,12-Jun-2020,172.33,172.6,165.4201,169.97,451400
AMEH,12-Jun-2020,15.16,15.86,15.14,15.86,71000
AMGN,12-Jun-2020,221.1,222.35,214.2,217.9,2426600
AMHC,12-Jun-2020,9.75,9.75,9.75,9.75,0
AMHCU,12-Jun-2020,10,10,10,10,0
AMHCW,12-Jun-2020,0.6,0.6,0.6,0.6,500
AMKR,12-Jun-2020,11.64,11.84,11.42,11.77,1486200
AMNB,12-Jun-2020,24.65,24.65,23.07,23.67,26600
AMOT,12-Jun-2020,35.56,36.1,33.65,34.92,33400
AMPH,12-Jun-2020,20.1,20.28,19.28,19.58,341600
AMRB,12-Jun-2020,10.06,10.4524,10.06,10.06,2000
AMRH,12-Jun-2020,1.77,1.91,1.66,1.77,518200
AMRHW,12-Jun-2020,0.0888,0.0888,0.0794,0.0794,16600
AMRK,12-Jun-2020,17.13,17.35,17,17.11,21200
AMRN,12-Jun-2020,6.8,6.87,6.27,6.59,7893500
AMRS,12-Jun-2020,3.9,4.025,3.74,3.89,2376000
AMSC,12-Jun-2020,7.28,7.37,6.95,7.21,133300
AMSF,12-Jun-2020,63.8,64.15,59.96,61.13,180900
AMSWA,12-Jun-2020,19.19,19.48,18.19,18.74,221400
AMTB,12-Jun-2020,13.98,15.25,13.39,14.34,42900
AMTBB,12-Jun-2020,10.5,10.5,10,10,2100
AMTD,12-Jun-2020,40.67,40.67,38.21,39.28,5836400
AMTI,12-Jun-2020,25.5,27.9,24.2,25.72,480400
AMTX,12-Jun-2020,0.78,0.7994,0.7466,0.7797,57900
AMWD,12-Jun-2020,67.98,68.75,61.61,65.3,184000
AMZN,12-Jun-2020,2601.21,2621.477,2503.35,2545.02,5436100
ANAB,12-Jun-2020,19.26,19.43,17.64,18.53,329500
ANAT,12-Jun-2020,78.65,78.65,74.06,75.53,54300
ANCN,12-Jun-2020,1.58,1.75,1.36,1.514,233600
ANDA,12-Jun-2020,10.25,10.25,10.25,10.25,0
ANDAR,12-Jun-2020,0.28,0.3,0.2201,0.2201,14500
ANDAU,12-Jun-2020,10.5,10.5,10.5,10.5,0
ANDAW,12-Jun-2020,0.21,0.2932,0.182,0.24,267600
ANDE,12-Jun-2020,14.21,14.55,13.4,13.77,199400
ANGI,12-Jun-2020,11.97,12.32,11.76,12.22,2341100
ANGL,12-Jun-2020,28.59,28.81,28.27,28.56,1321800
ANGO,12-Jun-2020,10.01,10.33,9.55,9.8,233600
ANIK,12-Jun-2020,33.7,35.1127,31.55,33.13,127000
ANIP,12-Jun-2020,32.23,32.951,30.1,31.31,170400
ANIX,12-Jun-2020,1.89,2.39,1.8799,2.27,737100
ANPC,12-Jun-2020,7.02,7.05,7.02,7.05,900
ANSS,12-Jun-2020,277.74,280.96,266.78,270.27,594300
ANTE,12-Jun-2020,0.89,1.05,0.864,0.946,333400
ANY,12-Jun-2020,2.51,2.65,2.21,2.34,136600
AOSL,12-Jun-2020,11.39,11.56,10.91,11.11,103600
APA,12-Jun-2020,14.01,14.5,13.04,13.77,15513500
APDN,12-Jun-2020,7.2,7.4939,6.81,7.21,335500
APEI,12-Jun-2020,31.72,31.77,29.41,29.97,88400
APEN,12-Jun-2020,1.9,1.93,1.82,1.8711,15700
APEX,12-Jun-2020,0.6162,0.65,0.5801,0.5975,174100
APHA,12-Jun-2020,4.52,4.53,4.25,4.33,4695800
APLS,12-Jun-2020,32.52,32.565,29.91,30.98,912900
APLT,12-Jun-2020,40.54,42.0599,39.1901,40.74,140000
APM,12-Jun-2020,3.9,3.95,3.6,3.75,85500
APOG,12-Jun-2020,22.61,22.83,21.56,22.28,295500
APOP,12-Jun-2020,3.08,3.1099,2.96,3.02,103000
APOPW,12-Jun-2020,0.1101,0.1101,0.1101,0.1101,0
APPF,12-Jun-2020,155.56,156.37,147.78,154.19,139700
APPN,12-Jun-2020,52.52,53.9,50.48,52.16,805200
APPS,12-Jun-2020,9.12,9.455,9.05,9.38,2169800
APRE,12-Jun-2020,30.74,31.71,29.51,30.66,345000
APTO,12-Jun-2020,6.96,7.1537,6.61,6.73,840500
APTX,12-Jun-2020,4.03,4.219,3.94,4.12,345500
APVO,12-Jun-2020,5.64,5.97,5.32,5.38,48100
APWC,12-Jun-2020,1.06,1.1399,1.01,1.0499,27900
APXT,12-Jun-2020,10.0075,10.0075,9.92,9.925,14900
APXTU,12-Jun-2020,10.99,10.99,10.6,10.89,1000
APXTW,12-Jun-2020,1.5,1.65,1.362,1.53,18900
APYX,12-Jun-2020,5.32,5.6611,4.8,4.87,101400
AQB,12-Jun-2020,2.47,2.54,2.37,2.49,56200
AQMS,12-Jun-2020,0.93,0.9504,0.83,0.86,469200
AQST,12-Jun-2020,4.99,5.05,4.72,4.75,517900
ARAV,12-Jun-2020,12.29,12.63,11.87,12.41,74900
ARAY,12-Jun-2020,2.11,2.21,2.05,2.13,522600
ARCB,12-Jun-2020,23.7,23.96,22.53,23.2,155500
ARCC,12-Jun-2020,14.85,15.221,14.3825,14.79,3755600
ARCE,12-Jun-2020,44.35,45.05,42.1,43.68,265500
ARCT,12-Jun-2020,32.95,34.85,32.29,32.92,500200
ARDS,12-Jun-2020,6.16,6.58,6.16,6.379,6400
ARDX,12-Jun-2020,6.34,6.59,6.28,6.59,763400
AREC,12-Jun-2020,1.17,1.25,1.165,1.19,48900
ARGX,12-Jun-2020,221.86,224.32,210.355,215.11,254100
ARKR,12-Jun-2020,11.7701,13.5672,11.57,11.8603,9000
ARLP,12-Jun-2020,4.18,4.18,3.85,4.03,781000
ARNA,12-Jun-2020,63.04,64.1576,59.83,61.31,647900
AROW,12-Jun-2020,28.7,28.7,27.25,27.94,43700
ARPO,12-Jun-2020,1.17,1.27,1.16,1.26,1040800
ARQT,12-Jun-2020,26.45,26.4999,25,25.53,51100
ARTL,12-Jun-2020,1.24,1.29,1.23,1.26,85100
ARTLW,12-Jun-2020,0.2,0.2,0.2,0.2,0
ARTNA,12-Jun-2020,34.5,34.58,33.37,34.32,40500
ARTW,12-Jun-2020,1.99,3.05,1.99,3.05,791500
