Symbol,Date,Open,High,Low,Close,Volume
AACG,27-Apr-2020,0.75,0.7877,0.612,0.673,62800
AAL,27-Apr-2020,10.53,10.53,10,10.02,67378700
AAME,27-Apr-2020,1.6,1.7368,1.597,1.63,4200
AAOI,27-Apr-2020,9.12,9.89,9.12,9.77,703400
AAON,27-Apr-2020,47.39,48.93,47.39,48.05,277800
AAPL,27-Apr-2020,281.8,284.54,279.95,283.17,29271800
AAWW,27-Apr-2020,29.94,32.44,29.88,31.44,1258600
AAXJ,27-Apr-2020,63.49,63.91,63.3197,63.86,607600
AAXN,27-Apr-2020,72.5,73.91,71.67,72.15,611500
ABCB,27-Apr-2020,22.78,24.99,22.38,24.61,352800
ABEO,27-Apr-2020,2.5,2.6,2.5,2.53,1094000
ABIO,27-Apr-2020,3.89,4.02,3.7,3.85,11900
ABMD,27-Apr-2020,166.28,168.51,159.01,163.47,1131000
ABTX,27-Apr-2020,23.23,24.67,22.72,24.38,87100
ABUS,27-Apr-2020,1.22,1.22,1.17,1.19,202600
ACAD,27-Apr-2020,51.92,52.74,50.57,51.89,1892500
ACAM,27-Apr-2020,10,10.04,10,10.04,700
ACAMU,27-Apr-2020,10.25,10.25,10.25,10.25,0
ACAMW,27-Apr-2020,0.5,0.5,0.5,0.5,0
ACBI,27-Apr-2020,10.92,12.19,10.92,12.09,65100
ACER,27-Apr-2020,2,2.1,1.91,2.1,46000
ACGL,27-Apr-2020,23.98,24.85,23.76,24.65,3080700
ACGLO,27-Apr-2020,24.81,24.82,24.58,24.76,27500
ACGLP,27-Apr-2020,24.2,24.2893,24.13,24.16,33000
ACHC,27-Apr-2020,22.64,24.65,22.64,24.55,425900
ACHV,27-Apr-2020,0.39,0.427,0.3802,0.403,1264200
ACIA,27-Apr-2020,68.6,68.74,68.33,68.38,393100
ACIU,27-Apr-2020,8,8.18,7.6501,7.74,79100
ACIW,27-Apr-2020,24.31,26.82,24.31,26.63,960200
ACLS,27-Apr-2020,21.94,23.22,21.94,23.11,349200
ACMR,27-Apr-2020,37.5,40.79,37.3,38.02,616900
ACNB,27-Apr-2020,24.42,27.6,24.42,27.19,33500
ACOR,27-Apr-2020,1.08,1.09,1.03,1.05,1507600
ACRS,27-Apr-2020,1.07,1.22,1.06,1.21,207800
ACRX,27-Apr-2020,1.45,1.58,1.44,1.52,1209200
ACST,27-Apr-2020,0.54,0.54,0.525,0.5337,894300
ACT,27-Apr-2020,21.36,21.4989,21.185,21.4989,1700
ACTG,27-Apr-2020,2.6,2.7063,2.51,2.68,102200
ACWI,27-Apr-2020,67.52,68.15,67.36,67.99,10858500
ACWX,27-Apr-2020,39.36,39.66,39.25,39.6,1814300
ADAP,27-Apr-2020,3.58,3.58,3.37,3.4,121900
ADBE,27-Apr-2020,348.8,349.96,345.12,348.5,2375600
ADES,27-Apr-2020,6.79,7.2,6.73,7.17,132700
ADI,27-Apr-2020,106.61,108.56,106.22,108.03,1848800
ADIL,27-Apr-2020,1.46,1.55,1.3848,1.445,10600
ADILW,27-Apr-2020,0.37,0.37,0.37,0.37,0
ADMA,27-Apr-2020,3.1,3.35,3.07,3.18,2615900
ADMP,27-Apr-2020,0.425,0.425,0.3902,0.4067,793000
ADMS,27-Apr-2020,3.37,3.49,3.23,3.32,267200
ADP,27-Apr-2020,139.81,142.32,139.47,142.22,1779400
ADPT,27-Apr-2020,29.95,32.62,29.365,32.02,1521600
ADRE,27-Apr-2020,35.57,35.885,35.57,35.81,6900
ADRO,27-Apr-2020,3.18,3.23,3.09,3.13,535900
ADSK,27-Apr-2020,182.24,186.56,182.24,182.51,1684100
ADTN,27-Apr-2020,9.59,10.24,9.59,9.99,278800
ADUS,27-Apr-2020,77.83,81.13,77.355,79.49,108100
ADVM,27-Apr-2020,13.15,13.5,12.1315,12.5,1178900
ADXN,27-Apr-2020,7.46,7.46,7.46,7.46,0
ADXS,27-Apr-2020,0.6,0.658,0.5901,0.6545,1579300
AEGN,27-Apr-2020,14.28,15.31,14.21,15.13,89800
AEHR,27-Apr-2020,1.69,1.79,1.65,1.79,28000
AEIS,27-Apr-2020,49.77,51.48,49.22,50.8,248100
AEMD,27-Apr-2020,1.43,1.52,1.37,1.46,238300
AERI,27-Apr-2020,14.53,14.94,13.89,14.74,1014400
AESE,27-Apr-2020,2.03,2.17,1.79,1.9,92600
AEY,27-Apr-2020,2.4,2.57,2.38,2.43,56400
AEYE,27-Apr-2020,7.99,8,7.35,7.52,68300
AEZS,27-Apr-2020,0.78,0.83,0.78,0.8172,73100
AFH,27-Apr-2020,0.39,0.45,0.39,0.4292,114400
AFIN,27-Apr-2020,6.41,7.26,6.34,7.14,679500
AFINP,27-Apr-2020,18.11,18.39,18.1,18.3,63700
AFMD,27-Apr-2020,2.26,2.28,2.18,2.24,705600
AFYA,27-Apr-2020,17.4,18.935,17.01,18.45,130100
AGBA,27-Apr-2020,10.2209,10.2209,10.2209,10.2209,0
AGBAR,27-Apr-2020,0.1999,0.1999,0.1999,0.1999,0
AGBAW,27-Apr-2020,0.06,0.06,0.06,0.06,5200
AGEN,27-Apr-2020,2.87,2.89,2.75,2.84,1834300
AGFS,27-Apr-2020,1.83,1.9108,1.79,1.83,32500
AGFSW,27-Apr-2020,0.008,0.008,0.008,0.008,700
AGIO,27-Apr-2020,47,47.5,46.595,46.92,706900
AGLE,27-Apr-2020,5.71,5.8875,5.52,5.55,69300
AGMH,27-Apr-2020,16.8,17.2,16.8,17.19,2900
AGNC,27-Apr-2020,12.18,12.46,11.89,12.31,9178300
AGNCM,27-Apr-2020,21.47,21.69,21.3,21.42,40400
AGNCN,27-Apr-2020,22.5,22.77,22.37,22.57,45500
AGNCO,27-Apr-2020,21.59,21.59,21.41,21.5,47700
AGNCP,27-Apr-2020,20.6,20.96,20.54,20.7,167300
AGRX,27-Apr-2020,2.33,2.545,2.3,2.39,2239700
AGTC,27-Apr-2020,3.98,4.14,3.92,3.97,200200
AGYS,27-Apr-2020,17.75,18.49,17.51,18.43,134200
AGZD,27-Apr-2020,46.414,47.1976,45.7,46.445,33100
AHCO,27-Apr-2020,15.83,16.48,15.6501,16.03,34000
AHPI,27-Apr-2020,12.97,13,12,12.07,179900
AIA,27-Apr-2020,59.07,59.41,59.01,59.32,161400
AIH,27-Apr-2020,8.46,9.07,8.46,8.49,102200
AIHS,27-Apr-2020,0.4095,0.4209,0.3701,0.3979,78600
AIKI,27-Apr-2020,0.75,0.8198,0.7425,0.7855,3151500
AIMC,27-Apr-2020,19.55,21.64,19.55,21.32,430000
AIMT,27-Apr-2020,18.37,19.09,18.07,18.42,909700
AINV,27-Apr-2020,8.2,8.8,8.19,8.71,847300
AIQ,27-Apr-2020,17.6,17.6905,17.55,17.55,25900
AIRG,27-Apr-2020,7.7025,8.61,7.7025,8.6,69700
AIRR,27-Apr-2020,20.57,21.618,20.57,21.4817,44700
AIRT,27-Apr-2020,12,12.05,11.7,12.05,2300
AIRTP,27-Apr-2020,23.9999,23.9999,23,23,500
AIRTW,27-Apr-2020,0.07,0.07,0.07,0.07,400
AKAM,27-Apr-2020,104.39,104.39,101.335,103.07,2227900
