Symbol,Date,Open,High,Low,Close,Volume
AACG,11-Jun-2020,1.23,1.5,1.0202,1.12,416100
AAL,11-Jun-2020,14.61,15.68,14.07,14.38,124220800
AAME,11-Jun-2020,1.91,1.91,1.87,1.87,800
AAOI,11-Jun-2020,9,9.32,8.65,8.65,542700
AAON,11-Jun-2020,54.58,54.94,51.82,51.89,411900
AAPL,11-Jun-2020,349.31,351.06,335.48,335.9,50415600
AAWW,11-Jun-2020,39.11,40.38,38.78,39.13,587800
AAXJ,11-Jun-2020,68.3,68.61,66.94,66.97,3092600
AAXN,11-Jun-2020,97.5,98.58,90,90.01,1495900
ABCB,11-Jun-2020,24.53,24.8795,23.12,23.325,530800
ABEO,11-Jun-2020,2.7,2.8,2.58,2.6,958300
ABIO,11-Jun-2020,8.03,8.03,7.06,7.21,322900
ABMD,11-Jun-2020,245.58,246.43,234,235.6,577500
ABTX,11-Jun-2020,25.29,25.74,24.36,24.59,85400
ABUS,11-Jun-2020,1.8,1.8,1.6,1.64,1307200
ACAD,11-Jun-2020,46.2,46.72,45.15,45.19,1097900
ACAM,11-Jun-2020,10.05,10.05,10.04,10.04,38600
ACAMU,11-Jun-2020,10.33,10.33,10.33,10.33,0
ACAMW,11-Jun-2020,0.65,0.7,0.6,0.69,45600
ACBI,11-Jun-2020,11.46,11.57,10.93,11.14,108900
ACER,11-Jun-2020,2.98,4.37,2.86,3.21,2365900
ACGL,11-Jun-2020,31.06,32.09,30.23,30.3,2310600
ACGLO,11-Jun-2020,25.18,25.2813,24.82,25,25700
ACGLP,11-Jun-2020,24.61,24.9,24.29,24.53,43800
ACHC,11-Jun-2020,26.76,27.53,25.38,25.81,796100
ACHV,11-Jun-2020,0.44,0.473,0.403,0.4113,2130900
ACIA,11-Jun-2020,67.41,67.5,67.09,67.24,346300
ACIU,11-Jun-2020,6.71,6.81,6.57,6.75,131500
ACIW,11-Jun-2020,26.73,26.951,25.71,25.77,708900
ACLS,11-Jun-2020,27,27.19,25.02,25.195,360200
ACMR,11-Jun-2020,56.36,58.19,54.62,55.35,483300
ACNB,11-Jun-2020,24.77,25.1,22.74,23.19,31700
ACOR,11-Jun-2020,0.85,0.9476,0.82,0.861,2605900
ACRS,11-Jun-2020,1.56,1.56,1.37,1.41,441400
ACRX,11-Jun-2020,1.37,1.37,1.25,1.27,962600
ACST,11-Jun-2020,0.74,0.74,0.68,0.7001,1820700
ACT,11-Jun-2020,23.055,23.055,22.16,22.2008,3000
ACTG,11-Jun-2020,3.77,3.98,3.73,3.98,854000
ACWI,11-Jun-2020,74.54,74.66,72.04,72.15,3414800
ACWX,11-Jun-2020,43.67,43.85,42.51,42.57,1590400
ADAP,11-Jun-2020,10.25,10.305,9.31,9.57,1471000
ADBE,11-Jun-2020,399.1,404.2,387.37,387.67,4123600
ADES,11-Jun-2020,5.15,5.23,4.75,4.82,239800
ADI,11-Jun-2020,120.14,121.177,115.43,115.65,3210600
ADIL,11-Jun-2020,1.41,1.7,1.4,1.46,3445300
ADILW,11-Jun-2020,0.2103,0.2103,0.2103,0.2103,0
ADMA,11-Jun-2020,2.79,3.02,2.73,2.8,3396700
ADMP,11-Jun-2020,0.58,0.6196,0.56,0.5791,1749000
ADMS,11-Jun-2020,2.71,2.79,2.6,2.65,759300
ADP,11-Jun-2020,152.96,154.2087,142.81,142.99,2922100
ADPT,11-Jun-2020,42.22,43.11,41.51,41.9,1158500
ADRE,11-Jun-2020,39.31,39.4,38.58,38.58,8900
ADRO,11-Jun-2020,2.27,2.32,2.13,2.14,830200
ADSK,11-Jun-2020,233,233.47,218.95,219.1,2798400
ADTN,11-Jun-2020,11.05,11.2,10.255,10.255,469000
ADUS,11-Jun-2020,92,93.145,88.87,89.39,94700
ADVM,11-Jun-2020,22.76,23.17,21.0837,21.32,1383400
ADXS,11-Jun-2020,0.75,0.8,0.6,0.65,7870900
AEGN,11-Jun-2020,15.49,15.9,14.47,14.52,222600
AEHR,11-Jun-2020,1.9,1.93,1.81,1.84,34500
AEIS,11-Jun-2020,65.76,67.74,61.25,62.04,287400
AEMD,11-Jun-2020,1.44,1.4401,1.3,1.32,344600
AERI,11-Jun-2020,14.5,14.575,12.79,13.27,1157400
AESE,11-Jun-2020,3.05,3.055,2.71,2.76,242400
AEY,11-Jun-2020,3.08,3.38,2.8,3.18,783300
AEYE,11-Jun-2020,8.76,8.86,7.92,8.03,112000
AEZS,11-Jun-2020,1.12,1.13,0.95,0.9795,590500
AFH,11-Jun-2020,0.38,0.395,0.36,0.37,334200
AFIN,11-Jun-2020,7.68,8.46,7.68,8.1,653200
AFINP,11-Jun-2020,21.25,22.23,20.7,21.4,50300
AFMD,11-Jun-2020,3,3.19,2.98,3,1092200
AFYA,11-Jun-2020,21.51,22.24,20.77,21.92,553600
AGBA,11-Jun-2020,10.14,10.14,10.13,10.14,600
AGBAR,11-Jun-2020,0.2,0.2,0.2,0.2,0
AGBAW,11-Jun-2020,0.191,0.191,0.19,0.19,1600
AGEN,11-Jun-2020,3.91,3.94,3.59,3.595,2492900
AGFS,11-Jun-2020,3,3.13,2.8201,2.87,229800
AGFSW,11-Jun-2020,0.0199,0.02,0.0141,0.015,286400
AGIO,11-Jun-2020,51.07,51.9897,50.35,50.67,875500
AGLE,11-Jun-2020,8.21,8.57,7.5,7.59,288500
AGMH,11-Jun-2020,22.76,22.88,22.734,22.88,2800
AGNC,11-Jun-2020,13.23,13.23,12.86,12.96,14846100
AGNCM,11-Jun-2020,22.94,22.94,22.5,22.54,155100
AGNCN,11-Jun-2020,23.75,23.76,23.19,23.4,55300
AGNCO,11-Jun-2020,22.89,22.89,22.41,22.42,91200
AGNCP,11-Jun-2020,21.69,21.71,21.3201,21.49,159000
AGRX,11-Jun-2020,2.9,2.93,2.64,2.68,3797700
AGTC,11-Jun-2020,5.35,5.69,4.835,4.85,365500
AGYS,11-Jun-2020,21.05,21.05,19.89,20.16,377100
AGZD,11-Jun-2020,47.13,47.13,46.95,46.9807,12500
AHCO,11-Jun-2020,16.94,17.05,15.5,15.8,76400
AHPI,11-Jun-2020,8.45,9.26,7.9,8.27,539700
AIA,11-Jun-2020,64.02,64.13,62.72,62.91,168300
AIH,11-Jun-2020,6.96,6.98,6.49,6.57,82300
AIHS,11-Jun-2020,0.69,0.7732,0.61,0.6599,1176700
AIKI,11-Jun-2020,0.7,0.7487,0.69,0.745,2778800
AIMC,11-Jun-2020,30.38,31.06,28.635,28.645,412100
AIMT,11-Jun-2020,17.87,18.45,17.09,17.65,1554700
AINV,11-Jun-2020,10.89,10.9,10.05,10.19,1205800
AIQ,11-Jun-2020,20.04,20.22,19.51,19.55,30800
AIRG,11-Jun-2020,10.54,10.65,10.3,10.36,208200
AIRR,11-Jun-2020,23.5,23.63,22.6545,22.6545,44000
AIRT,11-Jun-2020,14.46,14.46,13.5,13.75,2200
AIRTP,11-Jun-2020,22.3001,22.3001,22.3001,22.3001,0
AIRTW,11-Jun-2020,0.1503,0.1899,0.1101,0.1151,136100
AKAM,11-Jun-2020,102.89,104.42,100.36,100.48,1574200
AKBA,11-Jun-2020,11.25,11.38,10.52,10.53,1237900
AKCA,11-Jun-2020,14.49,14.49,13.62,13.71,691800
AKER,11-Jun-2020,3.51,3.78,3.3,3.35,1153900
AKRO,11-Jun-2020,24.73,24.95,23.1,23.4,167000
AKTS,11-Jun-2020,7.63,7.89,7.25,7.45,666100
AKTX,11-Jun-2020,2.29,2.37,2.23,2.24,561400
ALAC,11-Jun-2020,10.7339,10.7339,10.7339,10.7339,100
ALACR,11-Jun-2020,0.2214,0.2318,0.19,0.19,10500
ALACW,11-Jun-2020,0.145,0.15,0.1,0.138,108300
ALBO,11-Jun-2020,26.21,26.5249,25,25.03,62500
ALCO,11-Jun-2020,31.72,31.92,30.38,30.5,18500
ALDX,11-Jun-2020,4.66,4.73,4.3001,4.32,1005100
ALEC,11-Jun-2020,30,30.93,29.01,29.05,434000
ALGN,11-Jun-2020,251.77,255,237.2401,238.28,1583200
ALGT,11-Jun-2020,109.74,116.444,104.91,106.97,395500
ALIM,11-Jun-2020,4.8201,4.905,4.78,4.85,4500
ALJJ,11-Jun-2020,0.65,0.7398,0.618,0.6311,448000
ALKS,11-Jun-2020,16.33,16.63,15.83,15.94,1266700
ALLK,11-Jun-2020,70,71.71,69.37,69.8,357900
ALLO,11-Jun-2020,43.38,44.25,40.7,41,976500
ALLT,11-Jun-2020,10.37,10.46,10.01,10.03,273500
ALNA,11-Jun-2020,1.88,1.91,1.71,1.72,884900
ALNY,11-Jun-2020,128.16,130.92,125,125.91,865900
ALOT,11-Jun-2020,8.1,8.1,7.27,7.34,68600
ALPN,11-Jun-2020,3.93,3.93,3.65,3.74,35800
ALRM,11-Jun-2020,58.82,59.73,57.08,57.22,632700
ALRN,11-Jun-2020,1.28,1.3,1.1,1.18,1333600
ALRS,11-Jun-2020,19.38,20.98,18.53,20.21,50100
ALSK,11-Jun-2020,2.61,2.62,2.38,2.43,289900
ALT,11-Jun-2020,5.88,7.4499,5.75,7.11,2760700
ALTM,11-Jun-2020,0.703,0.7588,0.662,0.6756,780300
ALTR,11-Jun-2020,38.53,38.76,35.79,36.24,253000
ALTY,11-Jun-2020,10.9,11.31,10.75,10.8,22700
ALXN,11-Jun-2020,114.42,115.03,109.66,109.82,2905600
ALYA,11-Jun-2020,1.78,2,1.77,1.83,41000
AMAG,11-Jun-2020,7.68,7.89,7.195,7.235,541700
AMAL,11-Jun-2020,11.13,11.39,10.46,10.51,50900
AMAT,11-Jun-2020,58.3,58.59,55.35,55.41,9386800
AMBA,11-Jun-2020,53.05,54.05,51.25,51.28,406300
AMCA,11-Jun-2020,26.97,27.14,26.2471,26.2471,6800
AMCI,11-Jun-2020,10.38,10.38,10.28,10.28,600
AMCIU,11-Jun-2020,10.6,10.6,10.6,10.6,0
AMCIW,11-Jun-2020,0.42,0.42,0.3714,0.3714,8700
AMCX,11-Jun-2020,28.21,29.14,27.73,28.33,917400
AMD,11-Jun-2020,55.94,56.68,52.8,52.83,78715400
AMED,11-Jun-2020,170.71,174.35,168.46,169.77,346500
AMEH,11-Jun-2020,15.4,15.63,14.605,14.73,104100
AMGN,11-Jun-2020,228.06,229.78,218.67,218.9,3900700
AMHC,11-Jun-2020,9.75,9.75,9.75,9.75,0
AMHCU,11-Jun-2020,10,10,10,10,0
AMHCW,11-Jun-2020,0.62,0.62,0.5872,0.5955,5400
AMKR,11-Jun-2020,11.81,12.07,11.06,11.11,1869300
AMNB,11-Jun-2020,24.15,24.37,23,23.18,27800
AMOT,11-Jun-2020,36.24,36.24,33.76,33.76,44100
AMPH,11-Jun-2020,19.58,19.79,19.39,19.65,512800
AMRB,11-Jun-2020,10.275,10.311,10.2075,10.2075,3400
AMRH,11-Jun-2020,1.7,1.71,1.5,1.67,535800
AMRHW,11-Jun-2020,0.08,0.088,0.07,0.0712,12300
AMRK,11-Jun-2020,17.34,17.34,16.715,17.02,17200
AMRN,11-Jun-2020,6.75,6.97,6.625,6.68,7306900
AMRS,11-Jun-2020,3.88,3.94,3.675,3.74,3805800
AMSC,11-Jun-2020,7.54,7.59,6.9,6.99,252400
AMSF,11-Jun-2020,62.14,63.77,61.67,62,130400
AMSWA,11-Jun-2020,19.46,19.64,18.47,18.55,180100
AMTB,11-Jun-2020,14.71,15.2,13.34,13.385,57200
AMTBB,11-Jun-2020,10.6,11.05,9.8,9.8,7400
AMTD,11-Jun-2020,39.4,40.53,38.9,39.065,5602400
AMTI,11-Jun-2020,26,27.81,23.33,24.04,531900
AMTX,11-Jun-2020,0.8543,0.8543,0.7366,0.7397,187000
AMWD,11-Jun-2020,66.99,68.58,63.89,64.26,162500
AMZN,11-Jun-2020,2598,2671.38,2536.23,2557.96,5800100
ANAB,11-Jun-2020,19.28,19.53,18.52,18.62,548300
ANAT,11-Jun-2020,77.33,78.51,73.59,73.88,61300
ANCN,11-Jun-2020,1.32,1.73,1.08,1.43,216800
ANDA,11-Jun-2020,10.2,10.25,10.2,10.25,1000
ANDAR,11-Jun-2020,0.3,0.3,0.22,0.2201,26300
ANDAU,11-Jun-2020,10.5,10.5,10.4,10.5,600
ANDAW,11-Jun-2020,0.27,0.29,0.21,0.21,12900
ANDE,11-Jun-2020,14.02,14.75,13.56,13.6,375000
ANGI,11-Jun-2020,11.74,12.115,11.29,11.62,2039800
ANGL,11-Jun-2020,28.5,28.585,28.04,28.18,1015100
ANGO,11-Jun-2020,10.37,10.54,9.565,9.57,276300
ANIK,11-Jun-2020,34.93,35.16,32.54,32.55,166800
ANIP,11-Jun-2020,33.7,33.7,30.74,31.31,188100
ANIX,11-Jun-2020,2.14,2.14,1.85,1.88,265500
ANPC,11-Jun-2020,7.04,7.28,6.92,6.92,6200
ANSS,11-Jun-2020,283.36,286.36,271.355,271.94,495700
ANTE,11-Jun-2020,0.93,0.9399,0.82,0.8944,33600
ANY,11-Jun-2020,2.72,2.845,2.41,2.41,112300
AOSL,11-Jun-2020,11.82,11.95,10.94,10.95,96800
APA,11-Jun-2020,12.73,14.36,12.31,12.79,17749300
APDN,11-Jun-2020,7.34,7.9,6.95,7.04,978500
APEI,11-Jun-2020,31.83,32.24,30.53,30.75,140800
APEN,11-Jun-2020,1.93,1.94,1.86,1.8899,18100
APEX,11-Jun-2020,0.58,0.688,0.547,0.5869,474100
APHA,11-Jun-2020,4.65,4.7783,4.24,4.24,8973100
APLS,11-Jun-2020,30.64,32,30.42,30.45,706200
APLT,11-Jun-2020,41.82,42.5659,39.615,39.96,132200
APM,11-Jun-2020,3.7502,4.04,3.5406,3.6,90300
APOG,11-Jun-2020,21.61,22.51,21.33,21.52,262500
APOP,11-Jun-2020,3.07,3.12,2.95,3.05,128300
APOPW,11-Jun-2020,0.1137,0.1137,0.11,0.1101,15900
APPF,11-Jun-2020,153.82,160.68,149.5,150.23,175400
APPN,11-Jun-2020,54.09,54.5,50,50.45,1744900
APPS,11-Jun-2020,8.55,8.97,8.21,8.62,3699200
APRE,11-Jun-2020,30.54,30.62,28.75,30.05,831100
APTO,11-Jun-2020,6.77,6.92,6.54,6.66,1200000
APTX,11-Jun-2020,3.865,4.0299,3.6,3.96,373300
APVO,11-Jun-2020,5.75,5.865,5,5.23,131200
APWC,11-Jun-2020,1.1767,1.1892,1,1.095,79400
APXT,11-Jun-2020,9.93,10.08,9.76,9.95,60800
APXTU,11-Jun-2020,10.89,10.89,10.89,10.89,500
APXTW,11-Jun-2020,1.595,1.69,1.5501,1.65,109600
APYX,11-Jun-2020,4.92,5.21,4.76,5.06,160600
AQB,11-Jun-2020,2.5829,2.65,2.26,2.3199,182400
AQMS,11-Jun-2020,1.02,1.02,0.89,0.9,498900
AQST,11-Jun-2020,4.98,5.09,4.68,4.76,778200
ARAV,11-Jun-2020,12.92,13.19,11.71,11.97,107400
ARAY,11-Jun-2020,2.27,2.37,2.03,2.06,1037100
ARCB,11-Jun-2020,24.32,24.575,22.755,22.81,187500
ARCC,11-Jun-2020,14.96,15.1442,14.56,14.7,5393700
ARCE,11-Jun-2020,45.45,46.18,42.72,43.64,458000
ARCT,11-Jun-2020,31.67,35.2886,31.17,32.81,962500
ARDS,11-Jun-2020,6.19,6.3299,6.1419,6.1419,2700
ARDX,11-Jun-2020,6.82,6.85,6.21,6.215,1383300
AREC,11-Jun-2020,1.1573,1.18,1.1301,1.17,40700
ARGX,11-Jun-2020,226.98,227.88,215.3594,219.75,154800
ARKR,11-Jun-2020,13.4899,13.4899,11.5,11.725,15000
ARLP,11-Jun-2020,3.86,4.255,3.65,3.85,938700
ARNA,11-Jun-2020,63.03,64.95,61.4674,61.5,799200
AROW,11-Jun-2020,28.36,28.36,27.13,27.54,52900
ARPO,11-Jun-2020,1.11,1.2,1.11,1.17,968300
ARQT,11-Jun-2020,27.88,27.88,25.5,25.555,123400
ARTL,11-Jun-2020,1.25,1.35,1.19,1.23,268200
ARTLW,11-Jun-2020,0.2,0.2,0.2,0.2,300
ARTNA,11-Jun-2020,35.017,35.017,33.67,33.74,49400
ARTW,11-Jun-2020,2.15,2.15,1.96,1.96,20500
ARVN,11-Jun-2020,32.19,33.81,31.45,31.67,794800
ARWR,11-Jun-2020,34.1,34.19,31.29,31.58,1482200
ARYA,11-Jun-2020,14.34,14.34,12.68,13.49,356000
ARYAU,11-Jun-2020,15.85,15.85,15.4706,15.4706,300
ARYAW,11-Jun-2020,5.4,5.56,3.85,4.16,28900
ARYBU,11-Jun-2020,10.76,10.8,10.7,10.75,110600
ASET,11-Jun-2020,27.25,27.25,27.25,27.25,0
ASFI,11-Jun-2020,11.31,11.79,11.3,11.36,3700
ASLN,11-Jun-2020,1.86,1.9399,1.73,1.84,170100
ASMB,11-Jun-2020,20.83,21.33,20.1,20.47,227500
ASML,11-Jun-2020,340.65,344.82,332.8,332.89,919300
