Symbol,Date,Open,High,Low,Close,Volume
AACG,22-Jan-2020,1.49,1.55,1.44,1.53,26200
AAL,22-Jan-2020,27.51,27.91,27.3,27.32,9852500
AAME,22-Jan-2020,1.85,2,1.85,1.9,4500
AAOI,22-Jan-2020,13.75,14.42,13.4699,14.25,792200
AAON,22-Jan-2020,53.02,53.345,52.4285,52.95,116700
AAPL,22-Jan-2020,318.58,319.99,317.31,317.7,25458100
AAWW,22-Jan-2020,27.36,27.36,25.98,26.305,380800
AAXJ,22-Jan-2020,74.9,74.925,74.41,74.55,1057000
AAXN,22-Jan-2020,75.6,79.45,75.6,79.08,1681600
ABCB,22-Jan-2020,43.03,43.125,42.42,42.9,200400
ABEO,22-Jan-2020,2.83,2.88,2.75,2.86,1202300
ABIO,22-Jan-2020,5.94,5.94,5.7,5.82,20200
ABMD,22-Jan-2020,189.38,191.79,183.9311,184.42,818600
ABTX,22-Jan-2020,37.02,37.11,36.84,36.98,65300
ABUS,22-Jan-2020,3.1,3.31,3.09,3.21,441800
ACAD,22-Jan-2020,43.51,43.8188,42.05,42.16,1093400
ACAM,22-Jan-2020,10.04,10.04,10.04,10.04,200
ACAMU,22-Jan-2020,10.4,10.4,10.4,10.4,0
ACAMW,22-Jan-2020,0.9,0.9,0.83,0.83,3100
ACBI,22-Jan-2020,17.83,17.95,17.8,17.85,45900
ACER,22-Jan-2020,4.41,4.52,4.41,4.5,60200
ACGL,22-Jan-2020,45.29,45.585,45.08,45.48,1277500
ACGLO,22-Jan-2020,26.23,26.23,26.1114,26.14,13900
ACGLP,22-Jan-2020,25.46,25.58,25.46,25.58,34400
ACHC,22-Jan-2020,32.35,32.87,32.3,32.72,776500
ACHV,22-Jan-2020,0.61,0.6299,0.594,0.5965,1401200
ACIA,22-Jan-2020,68.71,68.75,68.55,68.75,146600
ACIU,22-Jan-2020,9.5,9.68,9.43,9.65,62500
ACIW,22-Jan-2020,37.12,37.58,36.665,36.76,679800
ACLS,22-Jan-2020,25.09,25.51,24.755,24.84,195200
ACMR,22-Jan-2020,46,51.2022,43.581,48.51,2774000
ACNB,22-Jan-2020,34.85,35.34,34.76,34.76,8800
ACOR,22-Jan-2020,2.01,2.21,2,2.07,3589000
ACRS,22-Jan-2020,1.67,1.73,1.55,1.72,672600
ACRX,22-Jan-2020,1.81,1.85,1.77,1.77,615300
ACST,22-Jan-2020,0.701,0.725,0.685,0.71,2715400
ACT,22-Jan-2020,25.6,25.6798,25.32,25.6567,3000
ACTG,22-Jan-2020,2.69,2.7196,2.65,2.65,95600
ACWI,22-Jan-2020,81.16,81.2866,80.91,80.93,2105600
ACWX,22-Jan-2020,49.69,49.7,49.495,49.57,1369500
ADAP,22-Jan-2020,4.38,4.6,4,4,4032200
ADBE,22-Jan-2020,352.6,354.28,349.96,350.06,1600400
ADES,22-Jan-2020,11.05,11.15,10.99,11.03,91900
ADI,22-Jan-2020,119.64,121.045,119.28,120.42,1654700
ADIL,22-Jan-2020,2.1,2.2227,2,2.01,50300
ADILW,22-Jan-2020,0.2001,0.2001,0.2001,0.2001,0
ADMA,22-Jan-2020,4.44,4.64,4.44,4.57,580800
ADMP,22-Jan-2020,0.76,0.78,0.7003,0.7298,785300
ADMS,22-Jan-2020,6.02,6.03,5.75,5.88,319400
ADP,22-Jan-2020,178.32,179.89,177.19,178.33,2060100
ADPT,22-Jan-2020,26.56,27.69,26.56,27.19,1875400
ADRE,22-Jan-2020,44.91,45.1315,44.75,44.75,6100
ADRO,22-Jan-2020,1.41,1.5,1.41,1.48,1248700
ADSK,22-Jan-2020,197.47,198.72,194.6199,194.73,1068600
ADTN,22-Jan-2020,10.31,10.37,10.07,10.17,143000
ADUS,22-Jan-2020,98.19,98.9,97.15,97.67,87600
ADVM,22-Jan-2020,11.6,12.13,11.54,11.82,644100
ADXS,22-Jan-2020,1.06,1.08,1.04,1.05,4840900
AEGN,22-Jan-2020,21.98,22.23,21.77,22.22,106700
AEHR,22-Jan-2020,2.29,2.29,2.1301,2.22,74400
AEIS,22-Jan-2020,76.52,77.87,75.01,75.24,202000
AEMD,22-Jan-2020,2.6,2.78,2.44,2.64,5456600
AERI,22-Jan-2020,22.68,23.04,21.74,22.3,793700
AESE,22-Jan-2020,3.24,3.24,3.03,3.07,59200
AEY,22-Jan-2020,2.18,2.19,2.15,2.18,9200
AEYE,22-Jan-2020,5.24,5.4061,5.1205,5.4,23900
AEZS,22-Jan-2020,1.38,1.43,1.25,1.38,496900
AFH,22-Jan-2020,0.59,0.63,0.59,0.5902,596700
AFIN,22-Jan-2020,13.33,13.42,13.09,13.13,296500
AFINP,22-Jan-2020,25.24,25.24,25.2021,25.23,24300
AFMD,22-Jan-2020,2.93,2.975,2.88,2.9,798200
AFYA,22-Jan-2020,29.02,29.5552,28.6,29.03,155100
AGBAR,22-Jan-2020,0.1703,0.1703,0.1703,0.1703,0
AGBAW,22-Jan-2020,0.0501,0.0501,0.0501,0.0501,0
AGEN,22-Jan-2020,3.92,4.025,3.88,4.005,1570100
AGFS,22-Jan-2020,2.41,2.47,2.28,2.31,252000
AGFSW,22-Jan-2020,0.0075,0.0135,0.0075,0.0125,15600
AGIO,22-Jan-2020,53.8,54.6836,53.67,53.81,782800
AGLE,22-Jan-2020,7.91,8.04,7.75,7.96,84500
AGMH,22-Jan-2020,15.16,15.84,14.9,15.78,8500
AGNC,22-Jan-2020,18.46,18.53,18.35,18.36,4368300
AGNCM,22-Jan-2020,25.97,25.99,25.964,25.99,12000
AGNCN,22-Jan-2020,26.3,26.35,26.2714,26.35,24700
