Symbol,Date,Open,High,Low,Close,Volume
AACG,24-Jun-2020,1.14,1.2999,1.14,1.25,80600
AAL,24-Jun-2020,13.59,13.9,12.83,13.04,140975400
AAME,24-Jun-2020,1.76,1.79,1.63,1.68,8500
AAOI,24-Jun-2020,9.69,9.79,9.31,9.34,480700
AAON,24-Jun-2020,53.66,53.95,52.32,52.77,167600
AAPL,24-Jun-2020,365,368.79,358.52,360.06,48155800
AAWW,24-Jun-2020,41.07,41.1181,39.73,40.6,543400
AAXJ,24-Jun-2020,70.08,70.33,69.17,69.62,953200
AAXN,24-Jun-2020,94.4,97.1599,91.86,93.43,1397600
ABCB,24-Jun-2020,23.31,23.53,22.5301,22.73,579000
ABEO,24-Jun-2020,3.04,3.145,2.86,2.88,849200
ABIO,24-Jun-2020,7.12,7.16,6.74,6.95,206200
ABMD,24-Jun-2020,252.15,253.42,239.48,241.66,498200
ABTX,24-Jun-2020,24.69,24.79,23.86,23.95,98500
ABUS,24-Jun-2020,2.06,2.14,1.965,2.07,1149900
ACAD,24-Jun-2020,52.77,53.75,49.96,52.02,3286900
ACAM,24-Jun-2020,10.2,10.29,10.2,10.29,2800
ACAMU,24-Jun-2020,10.4,10.4,10.39,10.39,800
ACAMW,24-Jun-2020,0.8,0.9,0.76,0.9,33500
ACBI,24-Jun-2020,11.8,11.8,11.14,11.16,76100
ACER,24-Jun-2020,3.55,3.6,3.1802,3.29,145700
ACGL,24-Jun-2020,29.56,29.72,28.11,28.45,2497200
ACGLO,24-Jun-2020,25.1,25.1,24.69,24.85,19800
ACGLP,24-Jun-2020,24.49,24.49,24.21,24.4,25500
ACHC,24-Jun-2020,25.57,25.72,23.87,24.31,534700
ACHV,24-Jun-2020,0.4011,0.42,0.4008,0.4061,563800
ACIA,24-Jun-2020,68.21,68.5,68.16,68.41,566900
ACIU,24-Jun-2020,6.94,6.95,6.66,6.78,80000
ACIW,24-Jun-2020,27.33,27.405,26.31,26.51,568100
ACLS,24-Jun-2020,27.6,27.6,26.33,26.62,407200
ACMR,24-Jun-2020,61.6,63.9,60.0201,63.56,366500
ACNB,24-Jun-2020,24.3,24.3,23.53,23.54,12400
