Symbol,Date,Open,High,Low,Close,Volume
AACG,10-Mar-2020,0.98,1.0151,0.96,0.98,9100
AAL,10-Mar-2020,15.82,17.67,14.61,17,56972700
AAME,10-Mar-2020,2.6,2.6,2.342,2.6,1400
AAOI,10-Mar-2020,8.09,8.2162,7.72,8.12,828800
AAON,10-Mar-2020,53.49,53.49,51.34,51.96,387100
AAPL,10-Mar-2020,277.14,286.44,269.37,285.34,71322500
AAWW,10-Mar-2020,21.33,21.79,20,21.25,829800
AAXJ,10-Mar-2020,66.87,67.375,65.78,67.29,5463400
AAXN,10-Mar-2020,69.02,69.02,63.6,67.11,776200
ABCB,10-Mar-2020,28.26,28.63,26.33,28.1,636400
ABEO,10-Mar-2020,2.47,2.61,2.3,2.36,1344100
ABIO,10-Mar-2020,3.45,3.4566,3.15,3.305,20000
ABMD,10-Mar-2020,160.05,165.5,155.38,164.73,922700
ABTX,10-Mar-2020,27.48,28.47,26.19,28.32,165100
ABUS,10-Mar-2020,2.84,2.97,2.76,2.78,322900
ACAD,10-Mar-2020,40.27,41.2,38.58,41.01,1146800
ACAM,10-Mar-2020,10.09,10.09,10.05,10.05,2062900
ACAMU,10-Mar-2020,10.34,10.34,10.34,10.34,0
ACAMW,10-Mar-2020,0.8,0.8,0.8,0.8,100
ACBI,10-Mar-2020,15.28,15.7,14.685,15.69,93300
ACER,10-Mar-2020,3.27,3.34,3.0146,3.26,50300
ACGL,10-Mar-2020,37.87,38.09,36.25,37.83,1846200
ACGLO,10-Mar-2020,25.46,25.79,25.32,25.79,19400
ACGLP,10-Mar-2020,25.03,25.4,24.93,25.21,50200
ACHC,10-Mar-2020,27.5,28.05,25.28,26.26,735900
ACHV,10-Mar-2020,0.43,0.45,0.41,0.4273,322900
ACIA,10-Mar-2020,63.5,66.33,63.11,66.17,1108700
ACIU,10-Mar-2020,6.18,6.4,5.895,6.12,166000
ACIW,10-Mar-2020,30.16,30.5,27.55,28.13,1472200
ACLS,10-Mar-2020,22.61,22.78,21.58,22.51,379600
ACMR,10-Mar-2020,28,29.3,26.11,26.79,944700
ACNB,10-Mar-2020,28.79,29.83,27.64,28.42,30400
ACOR,10-Mar-2020,1.08,1.11,1.03,1.07,978600
ACRS,10-Mar-2020,1,1.0633,0.9601,1.03,377000
ACRX,10-Mar-2020,1.35,1.37,1.2,1.28,1149600
ACST,10-Mar-2020,0.37,0.4,0.37,0.3969,1110300
ACT,10-Mar-2020,21.34,21.39,20.75,21.24,2100
ACTG,10-Mar-2020,2.2,2.2,2.04,2.16,393500
ACWI,10-Mar-2020,69.21,69.86,66.81,69.86,6150500
ACWX,10-Mar-2020,42.06,42.19,40.85,42.1,4135700
ADAP,10-Mar-2020,3,3.085,2.85,3.06,497400
ADBE,10-Mar-2020,318.98,332.94,309.31,332.38,5973600
ADES,10-Mar-2020,8.51,8.52,7.8,8.16,172300
ADI,10-Mar-2020,100.13,102.54,96.12,102.44,4355300
ADIL,10-Mar-2020,1.4,1.425,1.34,1.37,7300
ADILW,10-Mar-2020,0.139,0.139,0.139,0.139,0
ADMA,10-Mar-2020,2.86,2.86,2.2643,2.59,3628700
ADMP,10-Mar-2020,0.46,0.5,0.4599,0.4719,274600
ADMS,10-Mar-2020,3.5,3.56,3.07,3.24,390000
ADP,10-Mar-2020,156.95,157.12,147.21,154.42,4152300
ADPT,10-Mar-2020,25.56,26.04,23.42,24.97,993800
ADRE,10-Mar-2020,37.93,38.1362,37.11,38.1362,12900
ADRO,10-Mar-2020,2.6,2.89,2.49,2.57,1319200
ADSK,10-Mar-2020,165.6,166.5,157.1,164.48,3439400
ADTN,10-Mar-2020,7.36,7.43,6.96,7.34,423500
ADUS,10-Mar-2020,72.76,73,68.435,70.51,230300
ADVM,10-Mar-2020,10.41,10.58,9.51,10.21,1713600
ADXN,10-Mar-2020,11.3,11.3,11.3,11.3,0
ADXS,10-Mar-2020,0.7544,0.78,0.68,0.6893,2482500
AEGN,10-Mar-2020,17.02,17.08,15.7,16.36,151000
AEHR,10-Mar-2020,1.61,1.8049,1.61,1.65,66000
AEIS,10-Mar-2020,56.57,56.67,53.12,55.66,266200
AEMD,10-Mar-2020,2.6,2.6001,2.05,2.16,1592300
AERI,10-Mar-2020,15.06,15.29,14.13,15.14,1242300
AESE,10-Mar-2020,2.1,2.18,1.83,2.02,42300
AEY,10-Mar-2020,2.8,2.9599,2.7,2.85,315800
AEYE,10-Mar-2020,3.781,3.89,3.51,3.555,12200
AEZS,10-Mar-2020,0.73,0.73,0.6001,0.72,471300
AFH,10-Mar-2020,0.5162,0.535,0.4531,0.4785,102100
AFIN,10-Mar-2020,9.48,9.62,8.62,9.44,1112700
AFINP,10-Mar-2020,23.3,23.95,21.32,22.15,105000
AFMD,10-Mar-2020,2.06,2.09,1.94,2.01,743600
AFYA,10-Mar-2020,21.91,22.62,20.58,21.39,531200
AGBA,10-Mar-2020,10.1,10.1,10.08,10.08,79700
AGBAR,10-Mar-2020,0.22,0.22,0.22,0.22,0
AGBAU,10-Mar-2020,10.22,10.22,10.22,10.22,200
AGBAW,10-Mar-2020,0.0601,0.0601,0.0601,0.0601,0
AGEN,10-Mar-2020,2.43,2.84,2.4001,2.81,16616100
AGFS,10-Mar-2020,1.96,2.09,1.86,2.01,107700
AGFSW,10-Mar-2020,0.0094,0.0094,0.0037,0.0089,6800
AGIO,10-Mar-2020,45.49,46.6,41.71,45.72,633900
AGLE,10-Mar-2020,6.34,6.44,5.81,5.98,80700
AGMH,10-Mar-2020,15.54,15.75,15.54,15.75,1300
AGNC,10-Mar-2020,16.15,16.26,15.11,15.41,13684300
AGNCM,10-Mar-2020,24.46,24.8399,23.01,23.58,116400
AGNCN,10-Mar-2020,25.09,25.2269,24.15,24.31,113100
AGNCO,10-Mar-2020,24.89,24.89,23.7,23.91,143400
AGNCP,10-Mar-2020,24,24.09,23.3529,23.5,110400
AGRX,10-Mar-2020,2.27,2.2899,2.11,2.11,2055800
AGTC,10-Mar-2020,3.78,4.0597,3.6704,3.97,330900
AGYS,10-Mar-2020,24.82,25.61,23.785,24.4,310200
AGZD,10-Mar-2020,46.98,47.0863,46.18,46.59,45100
AHCO,10-Mar-2020,15,16.19,14.81,15.95,106000
AHPI,10-Mar-2020,12.63,13.91,9.04,10.18,1058800
AIA,10-Mar-2020,60.91,61.35,59.97,61.28,232400
AIH,10-Mar-2020,9.61,9.89,9.4647,9.75,156000
AIHS,10-Mar-2020,0.5,0.5,0.4001,0.419,95800
AIMC,10-Mar-2020,22.82,23.79,21.7,23.77,729500
AIMT,10-Mar-2020,19.12,19.63,17.8,19.37,1140400
AINV,10-Mar-2020,13.52,13.79,13,13.52,846700
AIQ,10-Mar-2020,16.62,16.8088,16.1107,16.7949,24200
AIRG,10-Mar-2020,7.14,7.31,6.8792,7.26,79400
AIRR,10-Mar-2020,23.36,23.36,22.1,22.9909,13800
AIRT,10-Mar-2020,18.3899,18.3899,18.3899,18.3899,0
AIRTP,10-Mar-2020,24.45,24.4625,23.91,24.191,1900
AIRTW,10-Mar-2020,0.0701,0.0701,0.07,0.07,600
AKAM,10-Mar-2020,84.79,86.82,82.435,86.15,2058700
AKBA,10-Mar-2020,7.86,7.98,6.82,7.43,2618200
AKCA,10-Mar-2020,14.74,14.74,13.58,14.61,318700
AKER,10-Mar-2020,2.27,2.5,2.26,2.485,87800
AKRO,10-Mar-2020,22.41,22.99,21.4531,21.95,157200
AKTS,10-Mar-2020,5.68,5.9,5.1618,5.62,656200
AKTX,10-Mar-2020,1.7,1.79,1.55,1.66,242600
ALAC,10-Mar-2020,10.45,10.45,10.45,10.45,0
ALACR,10-Mar-2020,0.1701,0.1701,0.1701,0.1701,0
ALACW,10-Mar-2020,0.079,0.079,0.079,0.079,0
ALBO,10-Mar-2020,21.22,22.0769,18.01,19.26,181800
ALCO,10-Mar-2020,31.94,31.94,29.4,29.94,22900
ALDX,10-Mar-2020,3.1,3.17,2.82,3.03,238500
ALEC,10-Mar-2020,27.06,27.12,24.5306,27.02,308600
ALGN,10-Mar-2020,221.56,229.67,216.85,228.16,1006400
ALGT,10-Mar-2020,122.54,127.23,116.12,127,498900
ALIM,10-Mar-2020,5.6,6.25,5.5233,5.98,22700
ALJJ,10-Mar-2020,0.848,0.97,0.8404,0.8404,25100
ALKS,10-Mar-2020,17.86,18.1,16.39,17.66,2222200
ALLK,10-Mar-2020,61.05,62.89,56.595,62.89,339100
ALLO,10-Mar-2020,25.73,26.31,25.13,25.98,721400
ALLT,10-Mar-2020,9.67,9.78,9.3001,9.62,89600
ALNA,10-Mar-2020,1.49,1.5,1.12,1.33,466000
ALNY,10-Mar-2020,112.8,114.16,103.95,109.39,970500
ALOT,10-Mar-2020,9.87,10.2265,9.51,10.18,31600
ALPN,10-Mar-2020,3.12,3.13,3,3,15800
ALRM,10-Mar-2020,40.21,40.21,37.75,39.31,713600
ALRN,10-Mar-2020,0.5049,0.5222,0.47,0.4701,97600
ALRS,10-Mar-2020,17.19,17.9,16.36,16.64,157500
ALSK,10-Mar-2020,1.75,1.87,1.75,1.82,314300
ALT,10-Mar-2020,3,3.0763,2.5,2.61,1828600
ALTM,10-Mar-2020,1.1,1.12,0.9561,1.06,601800
ALTR,10-Mar-2020,29.1,30.16,28.06,30.15,430700
ALTY,10-Mar-2020,12.66,12.66,12,12.29,15000
ALXN,10-Mar-2020,88.89,89.36,84.51,88.84,3233000
ALYA,10-Mar-2020,2.5,2.5,2.29,2.29,2500
AMAG,10-Mar-2020,7.58,7.63,6.975,7.27,843500
