Symbol,Date,Open,High,Low,Close,Volume
AACG,25-May-2020,0.8339,0.8339,0.8339,0.8339,0
AAL,25-May-2020,9.7,9.7,9.7,9.7,0
AAME,25-May-2020,1.95,1.95,1.95,1.95,0
AAOI,25-May-2020,8.61,8.61,8.61,8.61,0
AAON,25-May-2020,51.7,51.7,51.7,51.7,0
AAPL,25-May-2020,318.89,318.89,318.89,318.89,0
AAWW,25-May-2020,39.28,39.28,39.28,39.28,0
AAXJ,25-May-2020,62.72,62.72,62.72,62.72,0
AAXN,25-May-2020,74.11,74.11,74.11,74.11,0
ABCB,25-May-2020,21.65,21.65,21.65,21.65,0
ABEO,25-May-2020,3.23,3.23,3.23,3.23,0
ABIO,25-May-2020,3.83,3.83,3.83,3.83,0
ABMD,25-May-2020,206.16,206.16,206.16,206.16,0
ABTX,25-May-2020,24.84,24.84,24.84,24.84,0
ABUS,25-May-2020,2.29,2.29,2.29,2.29,0
ACAD,25-May-2020,51.24,51.24,51.24,51.24,0
ACAM,25-May-2020,9.97,9.97,9.97,9.97,0
ACAMU,25-May-2020,10.2,10.2,10.2,10.2,0
ACAMW,25-May-2020,0.5,0.5,0.5,0.5,0
ACBI,25-May-2020,10.65,10.65,10.65,10.65,0
ACER,25-May-2020,3.48,3.48,3.48,3.48,0
ACGL,25-May-2020,28.3,28.3,28.3,28.3,0
ACGLO,25-May-2020,24.95,24.95,24.95,24.95,0
ACGLP,25-May-2020,23.7,23.7,23.7,23.7,0
ACHC,25-May-2020,27.52,27.52,27.52,27.52,0
ACHV,25-May-2020,0.4159,0.4159,0.4159,0.4159,0
ACIA,25-May-2020,67.9,67.9,67.9,67.9,0
ACIU,25-May-2020,7.45,7.45,7.45,7.45,0
ACIW,25-May-2020,26.19,26.19,26.19,26.19,0
ACLS,25-May-2020,25,25,25,25,0
ACMR,25-May-2020,52.87,52.87,52.87,52.87,0
ACNB,25-May-2020,23.52,23.52,23.52,23.52,0
ACOR,25-May-2020,0.7556,0.7556,0.7556,0.7556,0
ACRS,25-May-2020,1.23,1.23,1.23,1.23,0
ACRX,25-May-2020,1.52,1.52,1.52,1.52,0
ACST,25-May-2020,0.647,0.647,0.647,0.647,0
ACT,25-May-2020,22.1121,22.1121,22.1121,22.1121,0
ACTG,25-May-2020,2.6,2.6,2.6,2.6,0
ACWI,25-May-2020,69.79,69.79,69.79,69.79,0
