Symbol,Date,Open,High,Low,Close,Volume
AACG,29-Jun-2020,1.15,1.25,1.1473,1.1658,46900
AAL,29-Jun-2020,12.57,13.51,12.02,13.32,115051000
AAME,29-Jun-2020,1.75,1.7935,1.64,1.65,5800
AAOI,29-Jun-2020,9.39,9.57,9.16,9.41,330600
AAON,29-Jun-2020,51.5,53.86,51.22,53.67,248600
AAPL,29-Jun-2020,353.25,362.1736,351.28,361.78,32661500
AAWW,29-Jun-2020,39.57,40.6089,39.12,40.5,334800
AAXJ,29-Jun-2020,69.05,69.38,68.715,69.38,1165700
AAXN,29-Jun-2020,97.19,97.25,92.41,95.8,761700
ABCB,29-Jun-2020,21.65,23.5,21.4292,23.4,612100
ABEO,29-Jun-2020,2.85,2.99,2.8,2.87,542300
ABIO,29-Jun-2020,6.84,7.2,6.55,6.7,244600
ABMD,29-Jun-2020,240.76,241.62,234.39,240.22,335300
ABTX,29-Jun-2020,23.79,25,23.79,24.72,55800
ABUS,29-Jun-2020,1.97,2,1.88,1.92,402100
ACAD,29-Jun-2020,48.94,48.94,47.4601,48.16,1859900
ACAM,29-Jun-2020,10.35,10.49,10.22,10.23,86600
ACAMU,29-Jun-2020,10.39,10.39,10.39,10.39,0
ACAMW,29-Jun-2020,1,1.15,0.98,1.11,18200
ACBI,29-Jun-2020,11.33,11.91,11.33,11.89,63100
ACER,29-Jun-2020,3.55,3.6999,3.55,3.66,233500
ACGL,29-Jun-2020,28.04,28.565,27.63,28.37,1438400
ACGLO,29-Jun-2020,24.65,24.78,24.5,24.75,26700
ACGLP,29-Jun-2020,24.14,24.2555,24.1,24.19,16200
ACHC,29-Jun-2020,25.1,25.27,24.57,24.92,688100
ACHV,29-Jun-2020,0.4299,0.43,0.3805,0.388,7230600
ACIA,29-Jun-2020,68.35,68.35,67.61,67.95,397400
ACIU,29-Jun-2020,6.67,7,6.54,6.75,86700
ACIW,29-Jun-2020,26.6,26.76,26.01,26.45,566700
ACLS,29-Jun-2020,27.46,27.46,26.57,26.885,378200
ACMR,29-Jun-2020,61.23,61.23,56.23,58,376500
ACNB,29-Jun-2020,24.1,26.945,24.1,25.78,25900
ACOR,29-Jun-2020,0.75,0.8,0.73,0.7441,1592100
ACRS,29-Jun-2020,1.48,1.65,1.445,1.6,391600
ACRX,29-Jun-2020,1.25,1.3,1.18,1.21,1145200
ACST,29-Jun-2020,0.56,0.57,0.4681,0.4741,5722200
ACT,29-Jun-2020,22.21,22.45,22.1981,22.45,1000
ACTG,29-Jun-2020,4.1,4.17,4.01,4.06,271300
ACWI,29-Jun-2020,72.69,73.24,72.17,73.24,1806600
ACWX,29-Jun-2020,43.16,43.33,42.89,43.28,1545500
ADAP,29-Jun-2020,9.74,9.79,9.1,9.29,718900
ADBE,29-Jun-2020,427.11,428.48,416.032,424.2,2623800
ADES,29-Jun-2020,4.58,4.9101,4.58,4.79,153100
ADI,29-Jun-2020,118.91,119.31,117.11,119,1406100
ADIL,29-Jun-2020,1.39,1.42,1.37,1.38,159200
ADILW,29-Jun-2020,0.28,0.34,0.28,0.34,1200
ADMA,29-Jun-2020,2.99,3.03,2.91,2.95,2054400
ADMP,29-Jun-2020,0.6,0.6,0.5601,0.5722,770000
ADMS,29-Jun-2020,2.64,2.67,2.5,2.51,206500
ADP,29-Jun-2020,146.26,146.998,144.23,146.38,1024900
ADPT,29-Jun-2020,46.21,46.36,44.34,46.06,744100
ADRE,29-Jun-2020,39.042,39.4352,38.95,39.4352,8200
ADRO,29-Jun-2020,2.25,2.31,2.13,2.24,1003200
ADSK,29-Jun-2020,232.53,233.93,227.755,232.17,930400
ADTN,29-Jun-2020,10.74,11,10.57,10.81,402600
ADUS,29-Jun-2020,90.27,91.44,89.43,91.31,81700
ADVM,29-Jun-2020,19.55,21.14,19.3729,20.69,2012800
ADXN,29-Jun-2020,9.55,9.56,8.1857,9,1900
ADXS,29-Jun-2020,0.57,0.579,0.55,0.5551,731500
AEGN,29-Jun-2020,14.65,15.33,14.49,15.3,149300
AEHR,29-Jun-2020,1.97,2.15,1.97,1.97,252800
AEIS,29-Jun-2020,63.57,65.77,62.63,65.37,274900
AEMD,29-Jun-2020,2.07,2.07,1.96,2.03,618300
AERI,29-Jun-2020,15.07,15.49,14.88,14.91,562600
AESE,29-Jun-2020,2.03,2.185,2.01,2.09,214300
AEY,29-Jun-2020,3.4,3.58,3.2604,3.49,1177600
AEYE,29-Jun-2020,9.46,9.9,9.385,9.87,27300
AEZS,29-Jun-2020,0.88,0.88,0.8103,0.835,286500
AFH,29-Jun-2020,0.58,0.6201,0.54,0.6201,2553400
AFIN,29-Jun-2020,7.63,7.91,7.57,7.87,453200
AFINP,29-Jun-2020,23.25,23.9,23.1877,23.66,66800
AFMD,29-Jun-2020,4.73,4.76,4.45,4.51,1670500
AFYA,29-Jun-2020,22.84,23,22.5,22.66,80500
AGBA,29-Jun-2020,10.2812,10.2812,10.2812,10.2812,0
AGBAR,29-Jun-2020,0.3,0.39,0.1301,0.18,24300
AGBAW,29-Jun-2020,0.2999,0.2999,0.25,0.2502,30100
AGEN,29-Jun-2020,3.98,4.23,3.91,3.97,2626000
AGFS,29-Jun-2020,2.57,3.21,2.505,3.045,282800
AGFSW,29-Jun-2020,0.024,0.024,0.015,0.0219,138200
AGIO,29-Jun-2020,51.82,53.84,50.93,53.02,480400
AGLE,29-Jun-2020,9.11,9.9,8.96,9.16,224900
AGMH,29-Jun-2020,26.21,26.42,25.98,26.42,2300
AGNC,29-Jun-2020,12.7,13.08,12.545,12.93,6825900
AGNCM,29-Jun-2020,22.55,22.6423,22.3,22.5,34500
AGNCN,29-Jun-2020,22.95,23.11,22.63,23.04,104800
