Symbol,Date,Open,High,Low,Close,Volume
AACG,10-Jun-2020,0.93,1,0.93,0.9999,30500
AAL,10-Jun-2020,17.69,18.16,15.9201,17.02,163952500
AAME,10-Jun-2020,1.92,1.92,1.92,1.92,300
AAOI,10-Jun-2020,9.73,9.81,9.38,9.39,308700
AAON,10-Jun-2020,57.68,57.68,56.1701,56.35,216600
AAPL,10-Jun-2020,347.9,354.77,346.09,352.84,41662900
AAWW,10-Jun-2020,42.07,42.07,39.89,40.95,472600
AAXJ,10-Jun-2020,70,70.55,69.64,70.45,1202900
AAXN,10-Jun-2020,101.54,104.9,100.28,103.25,1780800
ABCB,10-Jun-2020,28.09,28.13,26.22,26.3,248900
ABEO,10-Jun-2020,2.93,2.94,2.78,2.78,865100
ABIO,10-Jun-2020,8.12,9.95,7.16,8.08,1911600
ABMD,10-Jun-2020,246.41,252.98,244.59,250.85,409000
ABTX,10-Jun-2020,29,29,26.88,27.02,61300
ABUS,10-Jun-2020,1.96,1.9681,1.75,1.85,1213400
ACAD,10-Jun-2020,47.92,48.65,46.56,47.02,784200
ACAM,10-Jun-2020,10.01,10.1,10,10,232800
ACAMU,10-Jun-2020,10.33,10.33,10.33,10.33,0
ACAMW,10-Jun-2020,0.7,0.8,0.7,0.7999,2400
ACBI,10-Jun-2020,13.1,13.1,12.24,12.25,61100
ACER,10-Jun-2020,3.15,3.18,2.9051,3.07,90000
ACGL,10-Jun-2020,33.77,33.969,32.69,32.86,2501100
ACGLO,10-Jun-2020,25.52,25.6,25.36,25.475,17100
ACGLP,10-Jun-2020,25.15,25.15,24.82,25,78800
ACHC,10-Jun-2020,29.52,29.52,28.01,28.2,608600
ACHV,10-Jun-2020,0.47,0.5799,0.441,0.4647,4560300
ACIA,10-Jun-2020,67.76,67.76,67.17,67.42,595200
ACIU,10-Jun-2020,6.88,6.98,6.73,6.84,83000
ACIW,10-Jun-2020,28.3,28.5,27.6,28.01,462400
ACLS,10-Jun-2020,28,28.37,27.68,27.96,323000
ACMR,10-Jun-2020,58.37,59.05,55.8001,58.36,429800
ACNB,10-Jun-2020,27.44,28.05,26.2,26.2,24600
ACOR,10-Jun-2020,1.03,1.05,0.9,0.94,2058800
ACRS,10-Jun-2020,1.58,1.6,1.5,1.58,281700
ACRX,10-Jun-2020,1.46,1.52,1.36,1.38,976500
ACST,10-Jun-2020,0.8,0.8,0.7503,0.77,1150000
ACT,10-Jun-2020,23.91,23.91,23.6607,23.6607,700
ACTG,10-Jun-2020,3.73,4.3,3.71,3.99,1707000
ACWI,10-Jun-2020,76.81,77.11,76.2,76.45,3593700
ACWX,10-Jun-2020,45.12,45.27,44.72,44.91,2029000
ADAP,10-Jun-2020,11.14,11.2,10.2638,10.89,1380800
ADBE,10-Jun-2020,399.59,409.98,399.49,406.82,3611500
ADES,10-Jun-2020,5.7,5.78,5.3576,5.38,200900
ADI,10-Jun-2020,124.19,124.58,121.985,122.88,1892600
ADIL,10-Jun-2020,1.55,1.79,1.54,1.57,4926900
ADILW,10-Jun-2020,0.2103,0.2103,0.2103,0.2103,0
ADMA,10-Jun-2020,3.02,3.06,2.89,2.9,2118500
ADMP,10-Jun-2020,0.61,0.64,0.5918,0.6169,885900
ADMS,10-Jun-2020,3.18,3.19,2.89,2.92,779300
ADP,10-Jun-2020,157.73,158.21,153.95,156.04,1690800
ADPT,10-Jun-2020,41.84,43.89,41.5,43.73,1237500
ADRE,10-Jun-2020,40.64,40.777,40.495,40.67,10000
ADRO,10-Jun-2020,2.58,2.6,2.35,2.36,442500
ADSK,10-Jun-2020,235.59,240.245,233.46,236.59,1810600
ADTN,10-Jun-2020,11.64,11.64,11.32,11.5,319600
ADUS,10-Jun-2020,97.39,97.47,94.02,95.26,62000
ADVM,10-Jun-2020,23.61,24.38,23.06,23.87,994700
ADXS,10-Jun-2020,0.85,0.87,0.8,0.85,1614400
AEGN,10-Jun-2020,17.11,17.13,15.935,16.12,122000
AEHR,10-Jun-2020,1.98,2.06,1.935,2.03,56800
AEIS,10-Jun-2020,70.26,70.26,67.91,68.49,306200
AEMD,10-Jun-2020,1.44,1.56,1.39,1.44,555800
AERI,10-Jun-2020,15.37,15.59,14.77,14.96,1033200
AESE,10-Jun-2020,3.37,3.392,3.16,3.19,487700
AEY,10-Jun-2020,4.17,4.39,3.33,3.53,1711700
AEYE,10-Jun-2020,8.9,9.1,8.8,8.87,33700
AEZS,10-Jun-2020,1.21,1.22,1.13,1.14,263100
AFH,10-Jun-2020,0.46,0.46,0.405,0.4146,584500
AFIN,10-Jun-2020,9.04,9.04,8.47,8.64,332900
AFINP,10-Jun-2020,22.9,22.9,22,22.7,27300
AFMD,10-Jun-2020,3.32,3.38,3.21,3.24,716000
AFYA,10-Jun-2020,22,22.55,21.02,22.36,341600
AGBA,10-Jun-2020,10.17,10.17,10.13,10.13,1100
AGBAR,10-Jun-2020,0.2,0.2,0.2,0.2,3000
AGBAW,10-Jun-2020,0.11,0.1844,0.11,0.184,30400
AGEN,10-Jun-2020,3.75,4.1,3.74,4,2990300
AGFS,10-Jun-2020,3.24,3.245,3.01,3.1,190100
AGFSW,10-Jun-2020,0.019,0.019,0.0118,0.0141,85300
AGIO,10-Jun-2020,52.11,53.8,51.44,52.77,460200
AGLE,10-Jun-2020,8.78,8.89,8.37,8.48,168600
AGMH,10-Jun-2020,22.44,22.86,22.33,22.86,3400
AGNC,10-Jun-2020,14,14,13.27,13.42,13091800
AGNCM,10-Jun-2020,22.85,23.25,22.76,23.08,37600
AGNCN,10-Jun-2020,23.95,24.1,23.7,24.09,80500
AGNCO,10-Jun-2020,22.95,23.22,22.79,23.08,52800
AGNCP,10-Jun-2020,22,22.14,21.65,22.06,93000
AGRX,10-Jun-2020,2.82,3.05,2.8,2.91,2812700
AGTC,10-Jun-2020,5.28,5.76,5.21,5.61,395100
AGYS,10-Jun-2020,23.38,23.73,21.27,21.52,357800
AGZD,10-Jun-2020,47.1084,47.1084,46.95,47.03,3300
AHCO,10-Jun-2020,16.95,17.1,16.36,17.1,94700
AHPI,10-Jun-2020,9.1,9.8298,8.33,8.69,1031100
AIA,10-Jun-2020,65.31,65.7597,65.16,65.65,89900
AIH,10-Jun-2020,7.19,7.2,6.82,6.96,87600
AIHS,10-Jun-2020,0.55,0.85,0.52,0.58,2527600
AIKI,10-Jun-2020,0.7673,0.78,0.7161,0.746,1185800
AIMC,10-Jun-2020,35.29,35.44,32.3,32.32,641400
AIMT,10-Jun-2020,18.59,18.86,18.1953,18.35,952600
AINV,10-Jun-2020,11.65,11.6908,10.88,11.19,804000
AIQ,10-Jun-2020,20.56,20.7984,20.478,20.6758,23300
AIRG,10-Jun-2020,11.5,11.85,10.6,10.6,207900
AIRR,10-Jun-2020,25.42,25.43,24.667,24.667,15700
AIRT,10-Jun-2020,14.3984,14.7311,14.0002,14.7311,2300
AIRTP,10-Jun-2020,22.16,22.31,22.15,22.3001,2000
AIRTW,10-Jun-2020,0.39,0.39,0.07,0.1501,459100
AKAM,10-Jun-2020,103.5,104.56,102.6,103.85,1414400
AKBA,10-Jun-2020,12.09,12.09,11.37,11.43,842800
AKCA,10-Jun-2020,16.86,16.86,15.05,15.05,805500
AKER,10-Jun-2020,3.89,3.9,3.63,3.7,691200
AKRO,10-Jun-2020,24.98,26.99,24.6,25.1,137300
AKTS,10-Jun-2020,8.12,8.2669,7.92,8.02,365900
