Symbol,Date,Open,High,Low,Close,Volume
AACG,20-Jul-2020,1.7,1.7,1.3102,1.38,111800
AACQU,20-Jul-2020,10.37,10.45,10.37,10.44,446900
AAL,20-Jul-2020,11.93,12.51,11.35,11.47,64109600
AAME,20-Jul-2020,1.705,1.84,1.705,1.71,4800
AAOI,20-Jul-2020,11.22,12.2,11.16,12.015,862800
AAON,20-Jul-2020,57.78,58.28,57.47,57.51,102100
AAPL,20-Jul-2020,385.67,394,384.25,393.43,22579400
AAWW,20-Jul-2020,50,51,49.51,50.06,319500
AAXJ,20-Jul-2020,74.37,74.91,74.11,74.82,680500
AAXN,20-Jul-2020,91,93.4,90.7601,92.24,674500
ABCB,20-Jul-2020,21.31,21.65,20.79,21,214800
ABEO,20-Jul-2020,2.99,3.15,2.931,3.14,718200
ABIO,20-Jul-2020,7.12,8.61,7.1,7.99,4027700
ABMD,20-Jul-2020,285,292.28,283.14,290.79,490200
ABTX,20-Jul-2020,22.76,22.99,22.4,22.4,45000
ABUS,20-Jul-2020,2.33,3.22,2.21,2.97,22842200
ACAD,20-Jul-2020,55.3,55.965,54.92,55.42,956500
ACAM,20-Jul-2020,10.4,10.425,10.35,10.37,36900
ACAMW,20-Jul-2020,1.01,1.1,1.01,1.0887,7600
ACBI,20-Jul-2020,10.88,10.99,10.77,10.85,44900
ACCD,20-Jul-2020,33.97,33.97,31.97,32.72,161600
ACER,20-Jul-2020,3.43,3.94,3.39,3.77,523400
ACGL,20-Jul-2020,30.49,30.55,29.845,30.04,1483200
ACGLO,20-Jul-2020,25.75,25.75,25.5988,25.75,8900
ACGLP,20-Jul-2020,24.9,25.02,24.9,25.02,24700
ACHC,20-Jul-2020,27.63,27.63,26.78,26.84,290100
ACHV,20-Jul-2020,0.44,0.4475,0.41,0.4322,2323300
ACIA,20-Jul-2020,67.57,67.92,67.5,67.82,331700
ACIU,20-Jul-2020,8.07,8.2575,7.2598,7.44,1118600
ACIW,20-Jul-2020,26.96,27.42,26.81,27.205,548500
