Symbol,Date,Open,High,Low,Close,Volume
AACG,20-Mar-2020,0.75,1.1,0.75,0.9,9100
AAL,20-Mar-2020,10.65,12,10.3,10.38,62681700
AAME,20-Mar-2020,2.31,2.31,2.31,2.31,100
AAOI,20-Mar-2020,6.66,7.96,6.54,6.74,1171700
AAON,20-Mar-2020,50.27,51.64,44.71,45.39,476100
AAPL,20-Mar-2020,247.18,251.83,228,229.24,100423300
AAWW,20-Mar-2020,22.38,23.86,20.88,22.93,1228800
AAXJ,20-Mar-2020,56.84,56.96,54.85,55,5204400
AAXN,20-Mar-2020,62.15,65.22,59.8,60.78,1270600
ABCB,20-Mar-2020,22.3,22.6,20.18,20.76,850700
ABEO,20-Mar-2020,1.86,2.23,1.82,2.13,4971700
ABIO,20-Mar-2020,2.66,2.695,2.6,2.6,7800
ABMD,20-Mar-2020,142.13,143.87,130.01,130.51,848800
ABTX,20-Mar-2020,27.14,27.32,24.765,24.92,181000
ABUS,20-Mar-2020,1.81,1.96,1.43,1.44,983900
ACAD,20-Mar-2020,34.77,37.47,33.24,33.37,1782000
ACAM,20-Mar-2020,9.55,9.725,9.52,9.61,239900
ACAMU,20-Mar-2020,9.7,9.85,9.7,9.7,103300
ACAMW,20-Mar-2020,0.51,0.51,0.5,0.5,10500
ACBI,20-Mar-2020,10.88,11.01,9.4,9.72,166900
ACER,20-Mar-2020,1.48,1.58,1.3,1.3,188400
ACGL,20-Mar-2020,27,27.61,25.55,25.97,4155200
ACGLO,20-Mar-2020,17.65,19.0193,17.65,17.88,88500
ACGLP,20-Mar-2020,16.68,18.53,16.6006,17,119900
ACHC,20-Mar-2020,14.86,16.21,12.485,12.59,2975700
ACHV,20-Mar-2020,0.3,0.33,0.285,0.299,1264400
ACIA,20-Mar-2020,63.59,65.02,63.08,64.34,942500
ACIU,20-Mar-2020,4.78,5.28,4.5,4.74,172700
ACIW,20-Mar-2020,23.98,24.5605,21.81,22.09,1769400
ACLS,20-Mar-2020,13.74,14.72,13.32,13.6,456300
ACMR,20-Mar-2020,21.84,24.06,21.67,22.07,900700
ACNB,20-Mar-2020,24,27,23.83,24.48,106200
ACOR,20-Mar-2020,0.87,1.13,0.8666,0.9737,2198500
ACRS,20-Mar-2020,0.84,0.9667,0.821,0.9,959700
ACRX,20-Mar-2020,0.91,0.92,0.83,0.84,971700
ACST,20-Mar-2020,0.28,0.34,0.28,0.313,1100200
ACT,20-Mar-2020,17.29,17.5081,16.8494,16.8494,5900
ACTG,20-Mar-2020,2.19,2.29,2.05,2.29,443600
ACWI,20-Mar-2020,58.1,58.745,55.3,55.31,6484800
ACWX,20-Mar-2020,34.68,35.12,33.42,33.42,2980900
ADAP,20-Mar-2020,2.81,2.91,2.56,2.62,365400
ADBE,20-Mar-2020,312.92,324.8,293.77,295.34,7461700
ADES,20-Mar-2020,5.76,5.9,5,5.27,250800
ADI,20-Mar-2020,92.41,93.37,84.88,85.08,4567500
ADIL,20-Mar-2020,1.25,1.27,1.12,1.196,12500
ADILW,20-Mar-2020,0.13,0.13,0.13,0.13,3800
ADMA,20-Mar-2020,2.35,2.55,2.09,2.25,6165200
ADMP,20-Mar-2020,0.336,0.349,0.311,0.3462,399100
ADMS,20-Mar-2020,2.43,2.54,2.14,2.41,334300
ADP,20-Mar-2020,118.92,119.47,107.1,112.06,6257600
ADPT,20-Mar-2020,23.23,25,21.51,22.93,5369100
ADRE,20-Mar-2020,32.47,32.47,30.71,30.71,11800
ADRO,20-Mar-2020,2.27,2.54,2.215,2.5,1353500
ADSK,20-Mar-2020,151.46,156.06,145.38,148.02,4515800
ADTN,20-Mar-2020,6.26,6.5263,5.58,5.8,545300
ADUS,20-Mar-2020,64.69,68.89,49.34,57.5,450400
ADVM,20-Mar-2020,9.54,10.95,9.52,10.5,3507900
ADXN,20-Mar-2020,7.04,7.04,6.34,6.34,200
ADXS,20-Mar-2020,0.57,0.59,0.53,0.55,1365800
AEGN,20-Mar-2020,15.41,15.9644,13.84,13.96,290500
AEHR,20-Mar-2020,1.27,1.325,1.19,1.23,71600
AEIS,20-Mar-2020,39.27,42.41,34.43,35.99,487300
AEMD,20-Mar-2020,1.6,1.75,1.46,1.5,297600
AERI,20-Mar-2020,13.12,13.63,11.6,11.84,1019400
AESE,20-Mar-2020,1.46,2.3393,1.3132,1.92,183400
AEY,20-Mar-2020,2.14,2.14,1.9207,1.99,78500
AEYE,20-Mar-2020,2.6,2.62,2.32,2.34,14900
AEZS,20-Mar-2020,0.48,0.4912,0.44,0.485,212100
AFH,20-Mar-2020,0.34,0.3963,0.312,0.371,148200
AFIN,20-Mar-2020,6.73,7.6,6.65,7.22,1880200
AFINP,20-Mar-2020,13.79,15.59,13.79,14.694,95200
AFMD,20-Mar-2020,1.86,1.9,1.7,1.86,1180600
AFYA,20-Mar-2020,17.76,18.75,14.73,15.07,260300
AGBA,20-Mar-2020,9.99,9.99,9.9779,9.981,2700
AGBAR,20-Mar-2020,0.15,0.15,0.15,0.15,25000
AGBAW,20-Mar-2020,0.06,0.06,0.06,0.06,0
AGEN,20-Mar-2020,2.07,2.12,1.89,1.92,2916600
AGFS,20-Mar-2020,1.38,1.38,1.15,1.15,199400
AGFSW,20-Mar-2020,0.0051,0.0051,0.0051,0.0051,300
AGIO,20-Mar-2020,33.14,36.52,32.53,33.3,856600
AGLE,20-Mar-2020,4.36,4.58,3.88,3.99,105600
AGMH,20-Mar-2020,14.8,14.8,14.322,14.7,2800
AGNC,20-Mar-2020,9.55,10.58,9.5,9.83,20127600
AGNCM,20-Mar-2020,16.35,17.18,14.12,15.8399,189000
AGNCN,20-Mar-2020,18.85,18.86,16.59,17.33,223900
AGNCO,20-Mar-2020,16.1,16.5545,14.69,15.35,898800
AGNCP,20-Mar-2020,15,15.98,14.04,14.12,813200
AGRX,20-Mar-2020,1.65,1.67,1.56,1.62,1803400
AGTC,20-Mar-2020,2.83,3,2.59,2.91,267200
AGYS,20-Mar-2020,15.14,15.65,13.6308,14.12,415100
AGZD,20-Mar-2020,44.07,45.5,43.085,44,22300
AHCO,20-Mar-2020,12.33,14.5,12.33,13.75,526700
AHPI,20-Mar-2020,24.49,24.49,15.58,19.4,1087600
AIA,20-Mar-2020,52.61,53.87,50.94,51.09,250500
AIH,20-Mar-2020,8.63,8.77,8.3,8.65,74100
AIHS,20-Mar-2020,0.3101,0.515,0.31,0.3801,110800
AIKI,20-Mar-2020,0.62,0.65,0.54,0.5801,1402700
AIMC,20-Mar-2020,15.94,16.34,14.76,15.11,1210600
AIMT,20-Mar-2020,12.82,13.15,11.5,11.51,3168100
AINV,20-Mar-2020,7.84,8.65,7.6101,7.75,1177400
AIQ,20-Mar-2020,14.4,14.62,13.88,13.88,27000
AIRG,20-Mar-2020,6.99,7.12,6.15,6.15,102500
AIRR,20-Mar-2020,18.29,18.51,17.2601,17.4849,44800
AIRT,20-Mar-2020,13.08,14.94,12.65,12.75,9500
AIRTP,20-Mar-2020,20,20,18.2,19,1000
AIRTW,20-Mar-2020,0.07,0.15,0.07,0.15,600
AKAM,20-Mar-2020,90.02,90.03,81.95,82.37,3468900
AKBA,20-Mar-2020,5.7,6.3,5.48,5.84,1657300
AKCA,20-Mar-2020,13.04,13.49,11.76,12.34,399900
AKER,20-Mar-2020,1.97,2.05,1.8301,2.05,18600
AKRO,20-Mar-2020,16.12,19.9,15.2906,16.88,547600
AKTS,20-Mar-2020,4.87,5.1597,4.2322,4.54,1088200
AKTX,20-Mar-2020,1.33,1.41,1.2,1.2101,75000
ALAC,20-Mar-2020,10.31,10.31,10.31,10.31,4300
ALACR,20-Mar-2020,0.19,0.19,0.19,0.19,100
ALACW,20-Mar-2020,0.05,0.05,0.05,0.05,0
ALBO,20-Mar-2020,13.93,16.26,13.93,15.36,244100
ALCO,20-Mar-2020,27.15,33.71,25.74,28.94,99700
ALDX,20-Mar-2020,2.19,2.4017,1.84,1.9,361500
ALEC,20-Mar-2020,28.54,30.35,27.14,29.31,1453100
ALGN,20-Mar-2020,144.95,157.94,142.62,144.82,1759300
ALGT,20-Mar-2020,73.97,76.345,67.55,68.82,335800
ALIM,20-Mar-2020,3.92,4.3,3.75,3.75,11000
ALJJ,20-Mar-2020,0.71,0.71,0.55,0.55,39800
ALKS,20-Mar-2020,14.33,15.05,13.23,13.38,2820200
ALLK,20-Mar-2020,59.91,61.0568,53.92,58.92,522000
ALLO,20-Mar-2020,20.58,21.99,18.71,19.25,945700
ALLT,20-Mar-2020,7.41,7.79,6.78,6.89,267000
ALNA,20-Mar-2020,1.48,1.48,0.86,0.9,424100
ALNY,20-Mar-2020,105.73,112.73,100.16,103.85,1279200
ALOT,20-Mar-2020,8.08,8.4,5.29,6.73,244500
ALPN,20-Mar-2020,2.215,2.38,2.156,2.37,5800
ALRM,20-Mar-2020,40.24,42.63,38.58,38.73,1328200
ALRN,20-Mar-2020,0.4,0.41,0.36,0.3637,120000
ALRS,20-Mar-2020,15.82,16.14,15.05,15.8,34500
ALSK,20-Mar-2020,1.6,1.63,1.55,1.55,108000
ALT,20-Mar-2020,2.85,3.07,2.75,2.94,957100
ALTM,20-Mar-2020,0.92,0.9421,0.7501,0.9,1881400
ALTR,20-Mar-2020,28.17,28.3716,25.43,25.72,599200
ALTY,20-Mar-2020,8.4999,8.82,7.92,8.125,19000
ALXN,20-Mar-2020,84.63,85.84,79.55,80.35,2874900
ALYA,20-Mar-2020,1.76,1.98,1.76,1.86,5000
AMAG,20-Mar-2020,5.29,5.86,5.21,5.52,864400
AMAL,20-Mar-2020,10.07,11.75,8.86,9.08,249800
AMAT,20-Mar-2020,41.49,43.26,37.8,37.99,13967100
AMBA,20-Mar-2020,41.98,44.02,40,40.31,725700
AMCA,20-Mar-2020,21.2999,21.2999,20.3491,20.3491,2300
AMCI,20-Mar-2020,9.97,10.0899,9.94,10,239500
AMCIU,20-Mar-2020,9.9,10.1,9.9,10.1,363400
AMCIW,20-Mar-2020,0.12,0.12,0.08,0.08,204200
AMCX,20-Mar-2020,28.3,29.2016,24.02,24.73,1294700
AMD,20-Mar-2020,41.51,42.4825,39.58,39.61,106859500
AMED,20-Mar-2020,184.49,190.4,167,169.67,612000
AMEH,20-Mar-2020,12,13.4,10.76,11.12,340900
AMGN,20-Mar-2020,198.89,201.97,186,188.25,5727000
AMHC,20-Mar-2020,9.5,9.6,9.5,9.5527,95400
AMHCU,20-Mar-2020,9.7,9.7,9.7,9.7,800
AMHCW,20-Mar-2020,0.55,0.65,0.55,0.65,500
AMKR,20-Mar-2020,6.74,7.49,6.5,6.95,3177700
AMNB,20-Mar-2020,25.35,28.39,21.88,22.13,69600
AMOT,20-Mar-2020,20.25,23.165,20.25,21.48,103300
AMPH,20-Mar-2020,13.45,14.21,12.6,12.66,370700
AMRB,20-Mar-2020,9,9,8.25,8.2748,2600
AMRH,20-Mar-2020,0.7216,0.9,0.65,0.79,53300
AMRHW,20-Mar-2020,0.026,0.026,0.0149,0.0149,20000
AMRK,20-Mar-2020,9.1001,9.187,7.77,8.06,104800
AMRN,20-Mar-2020,11.75,12.12,10.37,10.64,9051100
AMRS,20-Mar-2020,2.41,2.44,2.07,2.23,1747100
AMSC,20-Mar-2020,4.76,5.09,4.57,4.64,502600
AMSF,20-Mar-2020,59.06,60.69,52.56,53.11,246800
AMSWA,20-Mar-2020,10.99,11.67,10.86,11.04,311500
AMTB,20-Mar-2020,14.49,14.71,13.34,14.71,119800
AMTBB,20-Mar-2020,9.697,9.697,8.95,8.95,1000
AMTD,20-Mar-2020,31.44,33.37,30.21,31.07,4791300
AMTX,20-Mar-2020,0.9,1.52,0.61,0.71,10261800
AMWD,20-Mar-2020,48.15,50.03,42.58,43.02,188200
AMZN,20-Mar-2020,1926.31,1957,1820.73,1846.09,9817800
ANAB,20-Mar-2020,13.65,14.095,13.02,13.25,645600
ANAT,20-Mar-2020,69.04,74.98,68.02,68.02,63700
ANCN,20-Mar-2020,0.63,0.68,0.5136,0.636,11700
ANDA,20-Mar-2020,9.8601,9.8601,9.86,9.86,10100
ANDAR,20-Mar-2020,0.1235,0.1235,0.1235,0.1235,0
ANDAU,20-Mar-2020,10.01,10.01,10.01,10.01,0
ANDAW,20-Mar-2020,0.1,0.11,0.1,0.1,50100
