Symbol,Date,Open,High,Low,Close,Volume
AACG,10-Jul-2020,1.49,1.6,1.43,1.44,179700
AAL,10-Jul-2020,11,11.95,10.98,11.94,90450800
AAME,10-Jul-2020,1.64,1.6941,1.6301,1.68,2100
AAOI,10-Jul-2020,12,12.06,11.2201,11.51,884500
AAON,10-Jul-2020,53.47,54.47,52.87,54.18,115300
AAPL,10-Jul-2020,381.34,383.92,378.8207,383.68,22564300
AAWW,10-Jul-2020,46.43,47.45,46.12,47.26,320800
AAXJ,10-Jul-2020,75.25,75.3,74.65,75.09,2988000
AAXN,10-Jul-2020,96.14,97.85,95.34,95.91,467600
ABCB,10-Jul-2020,20.46,21.63,20.39,21.55,403800
ABEO,10-Jul-2020,3.23,3.27,2.9,3.01,1840900
ABIO,10-Jul-2020,6.71,6.76,6.4,6.59,1321200
ABMD,10-Jul-2020,265.45,266.3,261.47,264.51,152300
ABTX,10-Jul-2020,21.77,22.66,21.75,22.65,39900
ABUS,10-Jul-2020,1.85,1.91,1.83,1.86,363600
ACAD,10-Jul-2020,56.02,56.42,55.09,55.45,754300
ACAM,10-Jul-2020,10.45,10.5,10.38,10.45,108200
ACAMW,10-Jul-2020,1.22,1.25,1.05,1.24,28500
ACBI,10-Jul-2020,10.18,10.62,10.18,10.62,37900
ACCD,10-Jul-2020,33.75,35.33,33.07,34.9,488100
ACER,10-Jul-2020,3.68,3.69,3.33,3.5,209400
ACGL,10-Jul-2020,27.14,28.3,26.91,28.23,1826500
ACGLO,10-Jul-2020,25.2,25.31,25.0778,25.305,18900
ACGLP,10-Jul-2020,24.7,24.7,24.6,24.7,26200
ACHC,10-Jul-2020,24.28,25.44,24.06,25.415,757400
ACHV,10-Jul-2020,0.41,0.41,0.395,0.398,1802000
ACIA,10-Jul-2020,67.8,67.88,67.63,67.83,188500
ACIU,10-Jul-2020,7.3,7.3,7.05,7.09,29700
ACIW,10-Jul-2020,25.26,25.785,24.94,25.72,521700
ACLS,10-Jul-2020,28.25,28.6099,27.88,28.33,228900
ACMR,10-Jul-2020,85.96,86.41,79.82,81.63,844000
ACNB,10-Jul-2020,22.2,23.28,21.75,23.06,23700
ACOR,10-Jul-2020,0.7171,0.7592,0.7021,0.7352,1158900
ACRS,10-Jul-2020,1.88,2.0999,1.85,1.98,1267500
ACRX,10-Jul-2020,1.05,1.09,1.02,1.055,730000
ACST,10-Jul-2020,0.73,0.74,0.672,0.7084,1326100
ACT,10-Jul-2020,22.8202,22.9658,22.8202,22.9658,600
ACTG,10-Jul-2020,3.86,3.9301,3.75,3.82,201800
ACWI,10-Jul-2020,75.86,76.47,75.5,76.43,4924600
ACWX,10-Jul-2020,44.74,44.93,44.52,44.93,1622300
ADAP,10-Jul-2020,9.29,9.75,9.05,9.23,978700
