Symbol,Date,Open,High,Low,Close,Volume
AACG,03-Apr-2020,0.9484,0.9485,0.9484,0.9485,600
AAL,03-Apr-2020,10.34,10.49,9.09,9.39,87018800
AAME,03-Apr-2020,2.09,2.1,2.03,2.1,400
AAOI,03-Apr-2020,7.69,7.8399,7.06,7.45,557700
AAON,03-Apr-2020,47.7,49.5,43.84,44.91,265100
AAPL,03-Apr-2020,242.8,245.7,238.9741,241.41,32470000
AAWW,03-Apr-2020,23.59,24.28,20,20.17,792200
AAXJ,03-Apr-2020,58.88,59.08,57.79,58.09,1397700
AAXN,03-Apr-2020,61.99,62.415,60.55,61.51,557700
ABCB,03-Apr-2020,22.7,22.96,20.32,20.66,501600
ABEO,03-Apr-2020,2.15,2.27,2.055,2.09,965600
ABIO,03-Apr-2020,2.8,2.87,2.8,2.84,10800
ABMD,03-Apr-2020,142.38,145.7,140.82,141.4,440800
ABTX,03-Apr-2020,22.81,22.89,21.26,21.69,64700
ABUS,03-Apr-2020,1.01,1.04,0.88,0.9101,1082900
ACAD,03-Apr-2020,40.94,41.775,39.385,40.76,1053000
ACAM,03-Apr-2020,10,10,10,10,33800
ACAMU,03-Apr-2020,9.9,9.9,9.9,9.9,0
ACAMW,03-Apr-2020,0.46,0.46,0.46,0.46,200
ACBI,03-Apr-2020,10.66,12.28,10.26,10.55,62300
ACER,03-Apr-2020,1.7,1.7699,1.5,1.53,46400
ACGL,03-Apr-2020,25.99,26.5,24.45,24.61,2294000
ACGLO,03-Apr-2020,20.91,20.91,19.34,19.92,56900
ACGLP,03-Apr-2020,20.85,21.3,19.56,20.12,32700
ACHC,03-Apr-2020,17.58,17.97,15.12,15.53,3505200
ACHV,03-Apr-2020,0.3125,0.3231,0.3001,0.316,428300
ACIA,03-Apr-2020,66.55,66.99,66.11,66.4,535100
ACIU,03-Apr-2020,7.52,7.9685,7.12,7.51,128900
ACIW,03-Apr-2020,21.8,22.3,21.01,21.75,798200
ACLS,03-Apr-2020,17.02,17.49,16.11,16.82,288600
ACMR,03-Apr-2020,27.5,27.81,25.655,27.2,240500
ACNB,03-Apr-2020,25.41,25.8,24.35,24.35,25700
ACOR,03-Apr-2020,0.84,0.89,0.8172,0.8727,657700
ACRS,03-Apr-2020,1.11,1.19,1.08,1.1,568000
ACRX,03-Apr-2020,1.09,1.11,1,1.05,511700
