Symbol,Date,Open,High,Low,Close,Volume
AACG,17-Jul-2020,1.76,1.76,1.5902,1.71,70100
AACQU,17-Jul-2020,10.35,10.42,10.35,10.36,391000
AAL,17-Jul-2020,12.48,12.6,11.89,11.91,67934100
AAME,17-Jul-2020,1.68,1.74,1.68,1.74,3400
AAOI,17-Jul-2020,10.65,11.41,10.61,11.24,745900
AAON,17-Jul-2020,57.5,58.3,57.25,58.1,186800
AAPL,17-Jul-2020,387.95,388.59,383.36,385.31,23046700
AAWW,17-Jul-2020,49.34,50.09,48.98,49.9,375300
AAXJ,17-Jul-2020,74.02,74.12,73.6,73.94,936400
AAXN,17-Jul-2020,91.55,91.6188,90.26,90.72,468900
ABCB,17-Jul-2020,22.17,22.29,21.42,21.54,255200
ABEO,17-Jul-2020,2.9886,3.05,2.9146,2.98,599300
ABIO,17-Jul-2020,6.37,7.15,6.16,7.06,4041700
ABMD,17-Jul-2020,273.86,284.73,272.24,284.55,459800
ABTX,17-Jul-2020,23.61,23.91,22.99,23.04,40100
ABUS,17-Jul-2020,2.09,2.58,2.04,2.4,3518100
ACAD,17-Jul-2020,54.93,55.43,54.62,54.97,899400
ACAM,17-Jul-2020,10.4,10.49,10.3667,10.4,286700
ACAMW,17-Jul-2020,0.95,1.16,0.95,1.105,15700
ACBI,17-Jul-2020,11.17,11.26,10.88,10.92,50400
ACCD,17-Jul-2020,31.97,33.84,31.22,33.62,262800
ACER,17-Jul-2020,3.35,3.5,3.35,3.36,73800
ACGL,17-Jul-2020,30.76,30.82,30.4,30.69,1735100
ACGLO,17-Jul-2020,25.34,25.71,25.34,25.63,25200
ACGLP,17-Jul-2020,24.9,25.05,24.88,25.02,41200
ACHC,17-Jul-2020,27.99,28,27.25,27.52,245700
ACHV,17-Jul-2020,0.3987,0.4399,0.3927,0.428,3202500
ACIA,17-Jul-2020,68,68.065,67.57,67.65,234800
ACIU,17-Jul-2020,8.54,8.94,8.05,8.28,2106600
ACIW,17-Jul-2020,26.77,27.12,26.565,27.09,691800
ACLS,17-Jul-2020,27.64,28.28,27.34,28.14,190700
ACMR,17-Jul-2020,79.05,79.94,77.26,79.01,399200
ACNB,17-Jul-2020,23.27,24.18,23.27,23.5,8100
ACOR,17-Jul-2020,0.7305,0.747,0.7129,0.7359,1308800
ACRS,17-Jul-2020,2.04,2.22,2.04,2.21,1093100
ACRX,17-Jul-2020,1.27,1.31,1.11,1.26,4037100
ACST,17-Jul-2020,0.685,0.71,0.67,0.708,1464700
ACT,17-Jul-2020,23.815,24,23.815,24,2800
ACTG,17-Jul-2020,4.08,4.08,3.9,4.005,249700
ACWI,17-Jul-2020,77.28,77.38,76.84,77.26,4161900
ACWX,17-Jul-2020,45.29,45.39,45.14,45.39,2224700
ADAP,17-Jul-2020,8.56,8.7499,8.43,8.6,1050000
ADBE,17-Jul-2020,428.12,433.5,423.7,432.42,2568200
ADES,17-Jul-2020,4.85,4.89,4.66,4.66,133300
ADI,17-Jul-2020,116.46,117.17,115.76,116.75,2709200
ADIL,17-Jul-2020,1.42,1.47,1.37,1.42,258000
ADMA,17-Jul-2020,3.06,3.35,3.01,3.18,4859100
ADMP,17-Jul-2020,0.77,0.81,0.72,0.77,8731000
ADMS,17-Jul-2020,2.73,2.76,2.64,2.67,148600
ADP,17-Jul-2020,147.26,148.4,145.81,147.6,1050300
ADPT,17-Jul-2020,40,40.64,38.3,39.89,1957400
ADRE,17-Jul-2020,43.33,43.3916,43.22,43.2764,1800
ADRO,17-Jul-2020,2.78,2.94,2.78,2.85,259500
ADSK,17-Jul-2020,235.8,238.06,232.67,237.7,1102400
ADTN,17-Jul-2020,11.05,11.55,11.05,11.5,356400
ADTX,17-Jul-2020,3.57,3.87,3.41,3.54,286900
ADUS,17-Jul-2020,88.64,89,86.9335,88,102300
ADVM,17-Jul-2020,17.53,18.64,17.43,18.29,1022200
ADXS,17-Jul-2020,0.56,0.5754,0.5444,0.5613,1637800
AEGN,17-Jul-2020,15.91,16.27,15.83,16.035,111900
AEHR,17-Jul-2020,2.04,2.18,1.88,2.09,681900
AEIS,17-Jul-2020,70.54,70.89,69.69,70.42,261300
AEMD,17-Jul-2020,2.04,2.2698,1.99,2.09,1790500
AERI,17-Jul-2020,13.97,14.17,13.44,13.71,543300
