Symbol,Date,Open,High,Low,Close,Volume
AACG,05-Mar-2020,1,1,0.96,0.963,2600
AAL,05-Mar-2020,17.54,17.65,15.98,16.04,44656800
AAME,05-Mar-2020,2.25,2.57,2.25,2.52,2100
AAOI,05-Mar-2020,9.19,9.25,8.86,9.04,558300
AAON,05-Mar-2020,57.9,59.65,57.1647,58.61,223100
AAPL,05-Mar-2020,295.52,299.55,291.41,292.92,46893200
AAWW,05-Mar-2020,25.55,25.87,23.77,23.89,651200
AAXJ,05-Mar-2020,69.81,70.11,68.98,69,1652800
AAXN,05-Mar-2020,78.24,79.64,73.85,75.17,817100
ABCB,05-Mar-2020,33.95,34.87,33.71,34.16,618900
ABEO,05-Mar-2020,3.2,3.29,2.98,2.99,1129900
ABIO,05-Mar-2020,3.8,3.8,3.67,3.67,8900
ABMD,05-Mar-2020,152.58,154.78,150,154.51,598100
ABTX,05-Mar-2020,33.13,33.13,31.68,32.09,109000
ABUS,05-Mar-2020,3.01,3.09,2.91,3,253100
ACAD,05-Mar-2020,43.5,45.155,43,44.39,1073700
ACAM,05-Mar-2020,10.1,10.11,10.1,10.11,161500
ACAMU,05-Mar-2020,10.34,10.34,10.34,10.34,0
ACAMW,05-Mar-2020,0.8,0.82,0.8,0.8,28800
ACBI,05-Mar-2020,18.5,18.5,17.44,17.67,70600
ACER,05-Mar-2020,3.75,4.0644,3.48,3.54,36900
ACGL,05-Mar-2020,42.05,42.26,40.7,41.17,1047300
ACGLO,05-Mar-2020,26.33,26.48,26.1778,26.4,30000
ACGLP,05-Mar-2020,25.81,25.87,25.72,25.75,39900
ACHC,05-Mar-2020,30.32,31.42,30.03,30.63,803800
ACHV,05-Mar-2020,0.4923,0.51,0.48,0.4901,550600
ACIA,05-Mar-2020,68.18,68.2,67.0101,67.22,782100
ACIU,05-Mar-2020,7.11,7.51,7.09,7.33,101000
ACIW,05-Mar-2020,29.05,30,28.73,29.41,1298000
ACLS,05-Mar-2020,23.44,23.86,22.94,23.2,276700
ACMR,05-Mar-2020,34.89,36.22,34.59,35.29,269200
ACNB,05-Mar-2020,32.08,32.74,31.2153,32.09,30500
ACOR,05-Mar-2020,1.23,1.2318,1.13,1.16,1267100
ACRS,05-Mar-2020,1.2,1.25,1.13,1.15,242900
ACRX,05-Mar-2020,1.45,1.4813,1.35,1.37,870500
ACST,05-Mar-2020,0.4589,0.4589,0.4272,0.4423,604100
ACT,05-Mar-2020,23.0992,23.0992,22.876,22.876,1200
ACTG,05-Mar-2020,2.3,2.3262,2.2169,2.24,219400
ACWI,05-Mar-2020,73.99,74.79,73.12,73.54,3210100
ACWX,05-Mar-2020,44.92,45.2,44.5,44.67,1178800
ADAP,05-Mar-2020,3.38,3.77,3.26,3.72,399800
ADBE,05-Mar-2020,355.06,360.45,347.19,351.03,3199000
ADES,05-Mar-2020,8.79,9,8.77,8.99,161300
ADI,05-Mar-2020,109.03,112.07,107.92,108.87,2197200
ADIL,05-Mar-2020,1.45,1.5991,1.41,1.59,44100
ADILW,05-Mar-2020,0.139,0.139,0.139,0.139,0
ADMA,05-Mar-2020,3.31,3.44,3.15,3.2,2856400
ADMP,05-Mar-2020,0.57,0.57,0.5215,0.5349,357200
ADMS,05-Mar-2020,4.14,4.22,3.75,3.83,528000
