Symbol,Date,Open,High,Low,Close,Volume
AACG,31-Mar-2020,0.9,0.95,0.9,0.948,8200
AAL,31-Mar-2020,12.9,12.96,12.1,12.19,44851400
AAME,31-Mar-2020,2.11,2.11,2.11,2.11,200
AAOI,31-Mar-2020,7.63,7.89,7.31,7.59,466000
AAON,31-Mar-2020,48.14,50.98,47.14,48.32,388900
AAPL,31-Mar-2020,255.6,262.49,252,254.29,49250500
AAWW,31-Mar-2020,22.39,26.21,22.35,25.67,793700
AAXJ,31-Mar-2020,59.51,60.31,59.35,59.72,1123500
AAXN,31-Mar-2020,69.03,72.72,67.96,70.77,1286100
ABCB,31-Mar-2020,23.19,24.36,23.13,23.76,551400
ABEO,31-Mar-2020,2.03,2.173,1.95,2.1,856100
ABIO,31-Mar-2020,2.73,2.85,2.7054,2.79,9300
ABMD,31-Mar-2020,148.51,151.235,142.68,145.16,633100
ABTX,31-Mar-2020,24.01,25.03,23.42,24.11,109100
ABUS,31-Mar-2020,1.13,1.13,1.01,1.01,1495500
ACAD,31-Mar-2020,43.52,44.49,41.02,42.25,2282900
ACAM,31-Mar-2020,9.98,9.98,9.85,9.85,7400
ACAMU,31-Mar-2020,9.9,9.9,9.9,9.9,0
ACAMW,31-Mar-2020,0.48,0.48,0.48,0.48,47000
ACBI,31-Mar-2020,12.05,12.51,11.36,11.87,123700
ACER,31-Mar-2020,1.87,2.04,1.855,1.99,34200
ACGL,31-Mar-2020,30.16,30.16,28.025,28.46,5591600
ACGLO,31-Mar-2020,22.6,22.787,21.91,22.25,34700
ACGLP,31-Mar-2020,22.85,22.98,22.22,22.94,75500
ACHC,31-Mar-2020,18.8,18.93,17.97,18.35,1647700
ACHV,31-Mar-2020,0.3082,0.35,0.3045,0.3269,807400
ACIA,31-Mar-2020,67.61,67.79,66.69,67.18,967800
ACIU,31-Mar-2020,7.3,7.3,6.52,6.91,153400
ACIW,31-Mar-2020,23.5,24.41,23.2,24.15,1471700
ACLS,31-Mar-2020,18.35,18.99,17.79,18.31,336700
ACMR,31-Mar-2020,30,30.6,28.891,29.61,522600
ACNB,31-Mar-2020,27.16,30,25.02,30,35700
ACOR,31-Mar-2020,1.04,1.045,0.9259,0.9326,908900
ACRS,31-Mar-2020,1,1.17,1,1.04,249500
ACRX,31-Mar-2020,1.26,1.26,1.11,1.18,701500
ACST,31-Mar-2020,0.4,0.4,0.35,0.3795,1077100
ACT,31-Mar-2020,19.3,19.3,18.92,19.0123,11300
ACTG,31-Mar-2020,2.33,2.355,2.18,2.22,343900
ACWI,31-Mar-2020,62.61,63.39,61.89,62.57,9648200
ACWX,31-Mar-2020,37.3,37.92,37.16,37.65,4745400
ADAP,31-Mar-2020,2.69,2.87,2.551,2.72,137800
ADBE,31-Mar-2020,316.41,326.3344,312.68,318.24,6414500
ADES,31-Mar-2020,7.48,7.6593,6.52,6.57,237800
ADI,31-Mar-2020,90.56,92.27,89.18,89.65,3432000
ADIL,31-Mar-2020,1.35,1.35,1.3,1.3,25000
ADILW,31-Mar-2020,0.27,0.27,0.27,0.27,0
ADMA,31-Mar-2020,2.84,2.93,2.655,2.88,2042000
ADMP,31-Mar-2020,0.4,0.4,0.345,0.3573,560000
ADMS,31-Mar-2020,2.75,2.98,2.7,2.89,231800
ADP,31-Mar-2020,134.98,139.4,134.22,136.68,3513000
ADPT,31-Mar-2020,27.43,28.24,26.93,27.78,751200
ADRE,31-Mar-2020,33.3,33.8722,33.3,33.42,4200
ADRO,31-Mar-2020,2.51,2.8,2.47,2.74,387100
ADSK,31-Mar-2020,154,158.91,152.83,156.1,3679700
ADTN,31-Mar-2020,8.03,8.27,7.12,7.68,559000
ADUS,31-Mar-2020,69.56,73.23,66.33,67.6,266800
ADVM,31-Mar-2020,10.95,11.235,9.5063,9.77,1447200
ADXN,31-Mar-2020,7.3303,7.3303,6.6,6.6,200
ADXS,31-Mar-2020,0.54,0.5599,0.52,0.53,787100
AEGN,31-Mar-2020,16.24,18,15.91,17.93,273800
AEHR,31-Mar-2020,1.65,1.72,1.58,1.67,88000
AEIS,31-Mar-2020,49.79,50.375,46.62,48.49,381200
AEMD,31-Mar-2020,1.48,1.65,1.4,1.52,190800
AERI,31-Mar-2020,13.55,13.98,13.24,13.5,626500
AESE,31-Mar-2020,1.73,1.89,1.5022,1.57,29700
AEY,31-Mar-2020,2.41,2.41,2.16,2.2,52400
AEYE,31-Mar-2020,4.55,4.6,4.25,4.44,22500
AEZS,31-Mar-2020,0.578,0.578,0.5015,0.512,119900
AFH,31-Mar-2020,0.38,0.3889,0.32,0.34,131200
AFIN,31-Mar-2020,6.64,6.75,5.66,6.25,1381100
AFINP,31-Mar-2020,17.27,18.5,17.27,17.87,38000
AFMD,31-Mar-2020,1.61,1.68,1.57,1.58,1043300
AFYA,31-Mar-2020,19.49,21.37,18.61,19.06,409100
AGBA,31-Mar-2020,10.1,10.1,10.1,10.1,0
AGBAR,31-Mar-2020,0.15,0.15,0.15,0.15,0
AGBAW,31-Mar-2020,0.06,0.06,0.06,0.06,12500
AGEN,31-Mar-2020,2.39,2.47,2.34,2.45,1117800
AGFS,31-Mar-2020,1.64,1.7,1.57,1.64,24300
AGFSW,31-Mar-2020,0.0081,0.0099,0.0063,0.0099,2700
AGIO,31-Mar-2020,35.46,36.07,34.5,35.48,708000
AGLE,31-Mar-2020,4.69,4.78,4.495,4.66,56200
AGMH,31-Mar-2020,15.25,15.44,15.25,15.44,2800
AGNC,31-Mar-2020,11.55,11.65,10.11,10.58,20349100
AGNCM,31-Mar-2020,19.48,19.5,18.4944,18.79,69900
AGNCN,31-Mar-2020,20,20,19.18,19.45,181000
AGNCO,31-Mar-2020,19.1,19.12,18.14,18.5,305600
AGNCP,31-Mar-2020,18.4,18.4,17.75,17.75,273400
AGRX,31-Mar-2020,2.16,2.23,1.85,1.86,2210000
AGTC,31-Mar-2020,3.25,3.4,3.06,3.28,176400
AGYS,31-Mar-2020,15.75,17.19,15.5,16.7,275000
AGZD,31-Mar-2020,46.07,46.53,45.88,46.07,6100
AHCO,31-Mar-2020,15.75,16,14.8586,16,32200
AHPI,31-Mar-2020,17.49,17.87,16.27,17.51,329700
AIA,31-Mar-2020,56.08,56.52,55.5887,55.71,44700
AIH,31-Mar-2020,8.34,9.13,8.34,9.07,116800
AIHS,31-Mar-2020,0.3899,0.585,0.37,0.4377,155200
AIKI,31-Mar-2020,0.54,0.56,0.5,0.5069,1342200
AIMC,31-Mar-2020,17.43,18.02,17,17.49,659500
AIMT,31-Mar-2020,14.59,15.3,14.02,14.42,1448600
AINV,31-Mar-2020,7.15,7.25,6.53,6.75,1333600
AIQ,31-Mar-2020,15.69,15.966,15.5903,15.5903,8900
AIRG,31-Mar-2020,7.32,7.55,6.65,7.39,73900
AIRR,31-Mar-2020,19.58,20.043,19.5,19.9834,10900
AIRT,31-Mar-2020,12.52,13.77,12.51,12.51,1800
AIRTP,31-Mar-2020,18.6,18.6,18.6,18.6,0
AIRTW,31-Mar-2020,0.07,0.0702,0.07,0.07,1700
AKAM,31-Mar-2020,92.89,95.1,91.29,91.49,1741700
AKBA,31-Mar-2020,7.96,8.22,7.45,7.58,1878000
AKCA,31-Mar-2020,14.67,14.97,14.06,14.3,195700
AKER,31-Mar-2020,2.09,2.35,2.02,2.135,70000
AKRO,31-Mar-2020,18.08,22.39,18.08,21.2,1604800
AKTS,31-Mar-2020,5.36,5.63,5.17,5.37,404600
AKTX,31-Mar-2020,1.5,1.59,1.4,1.45,107100
ALAC,31-Mar-2020,10.5,10.5,10.4998,10.5,10300
ALACR,31-Mar-2020,0.19,0.19,0.19,0.19,14000
ALACW,31-Mar-2020,0.0899,0.0899,0.0899,0.0899,0
ALBO,31-Mar-2020,16.2,16.57,14.9,16.37,152600
ALCO,31-Mar-2020,29.59,31.7,26.8543,31.04,44600
ALDX,31-Mar-2020,2.4,2.57,2.33,2.47,153100
ALEC,31-Mar-2020,24.38,24.9,23.57,24.13,798100
ALGN,31-Mar-2020,177.99,182.5449,169.76,173.95,1270900
ALGT,31-Mar-2020,85.53,87.19,80.15,81.8,189100
ALIM,31-Mar-2020,4.19,4.55,3.86,4,18200
ALJJ,31-Mar-2020,0.6399,0.658,0.6,0.6,15400
ALKS,31-Mar-2020,14.39,14.78,14.1,14.42,2537900
ALLK,31-Mar-2020,44.37,46.38,43.23,44.49,470000
ALLO,31-Mar-2020,19.96,20.1,18.77,19.44,877300
ALLT,31-Mar-2020,9.7,9.78,9.33,9.45,287200
ALNA,31-Mar-2020,1.04,1.05,0.94,0.9625,80500
ALNY,31-Mar-2020,108.56,111.87,105.9,108.85,1156500
ALOT,31-Mar-2020,8.05,8.37,7.5413,7.76,29600
ALPN,31-Mar-2020,3,3,2.6,2.88,27000
ALRM,31-Mar-2020,38.93,40.09,37.51,38.91,391100
ALRN,31-Mar-2020,0.3755,0.3756,0.31,0.332,364000
ALRS,31-Mar-2020,16.5,17.9,16.31,16.52,71000
ALSK,31-Mar-2020,1.74,1.79,1.67,1.74,77600
ALT,31-Mar-2020,3.07,3.28,2.85,3.21,1816000
ALTM,31-Mar-2020,0.6834,0.7598,0.6204,0.75,453200
