Symbol,Date,Open,High,Low,Close,Volume
AACG,12-Mar-2020,0.96,1,0.8977,0.8977,35800
AAL,12-Mar-2020,14.05,15.75,13.33,13.45,53968400
AAME,12-Mar-2020,2.31,2.6,2.31,2.52,1600
AAOI,12-Mar-2020,6.31,6.5,5.665,5.68,1065200
AAON,12-Mar-2020,41.5,47.1472,40.4809,41.27,795100
AAPL,12-Mar-2020,255.94,270,248,248.23,104618500
AAWW,12-Mar-2020,17.27,17.4,15.37,16.415,1523000
AAXJ,12-Mar-2020,59.48,60,57.51,58.83,4046600
AAXN,12-Mar-2020,54.19,59.98,51.86,56.72,1225800
ABCB,12-Mar-2020,24,25.91,23.16,24.09,802800
ABEO,12-Mar-2020,1.98,1.9923,1.67,1.73,2018600
ABIO,12-Mar-2020,3.12,3.13,3,3.01,41800
ABMD,12-Mar-2020,143.07,149.43,135.77,136.97,1061000
ABTX,12-Mar-2020,24.43,26.14,23.39,24.45,164400
ABUS,12-Mar-2020,2.41,2.4615,2.17,2.31,637900
ACAD,12-Mar-2020,34.26,37.04,32.21,35.39,2297500
ACAM,12-Mar-2020,10,10,10,10,1300
ACAMU,12-Mar-2020,10.25,10.25,10.25,10.25,600
ACAMW,12-Mar-2020,0.68,0.68,0.68,0.68,200
ACBI,12-Mar-2020,13.79,14.62,12.73,13.74,104300
ACER,12-Mar-2020,3.18,3.18,2.7,2.72,78200
ACGL,12-Mar-2020,33.16,33.875,30.37,30.68,3018000
ACGLO,12-Mar-2020,23.45,23.75,18.73,23.01,100700
ACGLP,12-Mar-2020,24.64,24.64,22.08,22.68,117400
ACHC,12-Mar-2020,21.85,21.87,19.03,19.58,1871800
ACHV,12-Mar-2020,0.37,0.393,0.34,0.3502,949800
ACIA,12-Mar-2020,64.81,66.01,63.63,65.36,1154700
ACIU,12-Mar-2020,4.94,5.21,4.76,4.93,116100
ACIW,12-Mar-2020,24.36,25.7,22.72,25.345,1298900
ACLS,12-Mar-2020,19.76,20.285,18.62,19.07,501800
ACMR,12-Mar-2020,25,25.46,22.28,23.43,597500
ACNB,12-Mar-2020,26.6,26.6,20.05,20.91,33400
ACOR,12-Mar-2020,0.95,0.97,0.82,0.85,1818100
ACRS,12-Mar-2020,0.9703,1.05,0.9045,1.04,768700
ACRX,12-Mar-2020,1.18,1.1915,1,1.04,1643200
ACST,12-Mar-2020,0.35,0.38,0.3,0.32,1951600
ACT,12-Mar-2020,18.48,18.84,18.19,18.4764,9500
ACTG,12-Mar-2020,2.19,2.31,2.11,2.27,371200
ACWI,12-Mar-2020,61.31,63,59.5,59.74,10362100
ACWX,12-Mar-2020,37.05,37.25,35.235,35.55,3355300
ADAP,12-Mar-2020,2.8,2.9,2.46,2.63,606400
ADBE,12-Mar-2020,290.41,310.13,283.0001,285,7230100
ADES,12-Mar-2020,6.98,7.08,6.2,6.61,225300
ADI,12-Mar-2020,89.79,95.355,87.25,90.01,8483800
ADIL,12-Mar-2020,1.2,1.3,1.2,1.22,29700
ADILW,12-Mar-2020,0.139,0.139,0.139,0.139,0
ADMA,12-Mar-2020,1.85,2.43,1.76,2.19,5155500
ADMP,12-Mar-2020,0.4,0.41,0.35,0.3536,986800
ADMS,12-Mar-2020,2.83,3.08,2.735,2.86,389100
ADP,12-Mar-2020,137.55,137.8741,125.86,130.28,5497200
ADPT,12-Mar-2020,19.56,19.9,17.45,17.68,1177800
ADRE,12-Mar-2020,33.91,34.9,31.5001,32.9,23300
