Symbol,Date,Open,High,Low,Close,Volume
AACG,26-Mar-2020,0.95,1,0.9,1,10900
AAL,26-Mar-2020,16.06,17.24,15.16,15.66,77627400
AAME,26-Mar-2020,2.18,2.29,2.08,2.28,1600
AAOI,26-Mar-2020,7.52,7.7467,6.94,6.96,937000
AAON,26-Mar-2020,43.29,49.01,43.29,48.41,350200
AAPL,26-Mar-2020,247.2,258.68,246.36,258.44,63140100
AAWW,26-Mar-2020,23.01,26.17,22.09,24.21,634000
AAXJ,26-Mar-2020,59.62,61.59,59.48,61.35,1985700
AAXN,26-Mar-2020,72.64,77.86,72.305,76.52,745900
ABCB,26-Mar-2020,21.95,23.42,21.46,22.96,656400
ABEO,26-Mar-2020,2.17,2.42,2,2.1,1402200
ABIO,26-Mar-2020,2.7,2.74,2.6139,2.72,13200
ABMD,26-Mar-2020,147.4,155.31,147,149.17,699800
ABTX,26-Mar-2020,24.28,26.24,24.05,25.54,110500
ABUS,26-Mar-2020,2.22,2.3,2.15,2.26,423100
ACAD,26-Mar-2020,38.32,39.99,38.01,39.52,1079400
ACAM,26-Mar-2020,9.84,9.88,9.79,9.85,54300
ACAMU,26-Mar-2020,9.66,9.66,9.66,9.66,0
ACAMW,26-Mar-2020,0.4501,0.48,0.4501,0.47,46100
ACBI,26-Mar-2020,10.62,12.07,10.62,11.97,81600
ACER,26-Mar-2020,2,2.67,2,2.21,262300
ACGL,26-Mar-2020,26.2,30.07,25.53,29.67,3721400
ACGLO,26-Mar-2020,21.99,23,21.5,22.7,71700
ACGLP,26-Mar-2020,22.49,22.94,22.2,22.82,49800
ACHC,26-Mar-2020,14.03,18.28,14.01,18.06,1932500
ACHV,26-Mar-2020,0.3193,0.325,0.285,0.293,672500
ACIA,26-Mar-2020,66.85,68.25,66.38,67.5,1145000
ACIU,26-Mar-2020,6.15,6.7,6.07,6.64,152800
ACIW,26-Mar-2020,24.19,25.74,23.95,25.02,1044700
ACLS,26-Mar-2020,17.4,19.91,17.4,19.79,400500
ACMR,26-Mar-2020,28.05,30.01,28.05,29.9,600800
ACNB,26-Mar-2020,27.28,30,27.28,30,32200
ACOR,26-Mar-2020,1.03,1.2,0.99,1.11,1988500
ACRS,26-Mar-2020,1.12,1.17,1.0606,1.17,225400
ACRX,26-Mar-2020,1.3,1.46,1.21,1.32,2489000
ACST,26-Mar-2020,0.42,0.42,0.38,0.4131,1083200
ACT,26-Mar-2020,18.39,19.15,18.39,19.1184,12100
ACTG,26-Mar-2020,2.31,2.4,2.28,2.39,224800
ACWI,26-Mar-2020,60.99,63.76,60.89,63.54,13227500
ACWX,26-Mar-2020,37.11,38.48,37.11,38.45,4881500
ADAP,26-Mar-2020,2.85,3,2.78,2.86,193200
ADBE,26-Mar-2020,305.99,324.43,305.69,322.67,4534300
ADES,26-Mar-2020,5.97,7.22,5.97,6.85,209100
ADI,26-Mar-2020,94.53,96.5,90.86,92.62,5063600
ADIL,26-Mar-2020,1.32,1.54,1.16,1.3,268600
ADILW,26-Mar-2020,0.1792,0.35,0.1792,0.3,2800
ADMA,26-Mar-2020,2.95,3.11,2.82,3.11,2603900
ADMP,26-Mar-2020,0.4351,0.4351,0.4002,0.4149,661500
ADMS,26-Mar-2020,2.73,2.91,2.67,2.79,290600
ADP,26-Mar-2020,123.06,138.14,122.6,137.06,4041000
ADPT,26-Mar-2020,25.46,26.75,25.07,26.18,805500
ADRE,26-Mar-2020,34.2456,34.4905,34.1609,34.4905,8400
ADRO,26-Mar-2020,2.68,2.865,2.63,2.74,346900
ADSK,26-Mar-2020,150.85,163.15,150.645,160.88,2753300
ADTN,26-Mar-2020,6.62,7.87,6.31,7.78,482800
ADUS,26-Mar-2020,63.36,70,63.36,70,165900
ADVM,26-Mar-2020,11.05,12.21,10.86,12.09,1110600
ADXN,26-Mar-2020,6.23,6.23,6.23,6.23,0
ADXS,26-Mar-2020,0.6,0.64,0.572,0.59,1532100
AEGN,26-Mar-2020,14.7,16.03,14.7,15.79,172900
AEHR,26-Mar-2020,1.53,1.57,1.46,1.49,29600
AEIS,26-Mar-2020,46.78,56.61,45.4856,55.21,370100
AEMD,26-Mar-2020,1.55,1.5578,1.4101,1.53,299000
AERI,26-Mar-2020,13.01,13.89,13.01,13.5,664300
AESE,26-Mar-2020,2.08,2.2,1.8173,1.935,36100
