Symbol,Date,Open,High,Low,Close,Volume
AACG,30-Jun-2020,1.16,1.27,1.16,1.26,40200
AAL,30-Jun-2020,13.1,13.48,12.88,13.07,69607700
AAME,30-Jun-2020,1.695,1.695,1.63,1.655,3800
AAOI,30-Jun-2020,9.35,11.17,9.35,10.87,1792800
AAON,30-Jun-2020,53.36,54.64,53.27,54.29,181300
AAPL,30-Jun-2020,360.08,365.98,360,364.8,35055800
AAWW,30-Jun-2020,40.61,43.32,40.61,43.03,550300
AAXJ,30-Jun-2020,69.31,69.45,68.85,69.17,934800
AAXN,30-Jun-2020,95.2,100.65,95.2,98.13,1101800
ABCB,30-Jun-2020,23.26,23.95,23.01,23.59,375100
ABEO,30-Jun-2020,2.87,2.93,2.81,2.915,448200
ABIO,30-Jun-2020,6.66,6.87,6.55,6.62,131600
ABMD,30-Jun-2020,240.08,242.56,237.18,241.56,362400
ABTX,30-Jun-2020,24.46,25.5,24.46,25.39,63000
ABUS,30-Jun-2020,1.91,1.92,1.8,1.82,814200
ACAD,30-Jun-2020,48.5,48.71,47.55,48.47,1747600
ACAM,30-Jun-2020,10.25,10.34,10.24,10.25,158700
ACAMU,30-Jun-2020,10.39,10.39,10.39,10.39,0
ACAMW,30-Jun-2020,1.14,1.355,1.1,1.305,88100
ACBI,30-Jun-2020,11.68,12.16,11.68,12.16,55500
ACER,30-Jun-2020,3.71,3.74,3.3,3.43,156900
ACGL,30-Jun-2020,28.16,28.945,28.16,28.65,2012700
ACGLO,30-Jun-2020,24.75,24.82,24.49,24.49,75900
ACGLP,30-Jun-2020,24.29,24.29,23.96,23.96,100800
ACHC,30-Jun-2020,24.75,25.215,24.39,25.12,892400
ACHV,30-Jun-2020,0.385,0.403,0.3712,0.397,2832100
ACIA,30-Jun-2020,67.9,67.93,67.02,67.19,950300
ACIU,30-Jun-2020,6.75,6.91,6.63,6.73,31000
ACIW,30-Jun-2020,26.42,27.87,26.42,26.99,673300
ACLS,30-Jun-2020,26.93,28.17,26.93,27.85,465600
ACMR,30-Jun-2020,58.51,62.88,57.2201,62.36,440600
ACNB,30-Jun-2020,25.75,26.6738,25.2801,26.18,21200
ACOR,30-Jun-2020,0.75,0.7655,0.7215,0.7346,626400
ACRS,30-Jun-2020,1.58,1.64,1.55,1.62,256600
ACRX,30-Jun-2020,1.2,1.22,1.16,1.21,725800
ACST,30-Jun-2020,0.468,0.485,0.44,0.4691,2338600
ACT,30-Jun-2020,22.662,22.7684,22.662,22.7684,900
ACTG,30-Jun-2020,4.05,4.2,4,4.09,252900
ACWI,30-Jun-2020,73,74.08,72.94,73.72,2966800
ACWX,30-Jun-2020,43.04,43.35,42.98,43.24,2138100
ADAP,30-Jun-2020,9.14,10.16,9.0138,10.01,1178200
ADBE,30-Jun-2020,426.68,436.91,423.86,435.31,2945100
ADES,30-Jun-2020,4.8,4.9,4.71,4.85,99100
ADI,30-Jun-2020,119.52,123.2,119.01,122.64,2400500
ADIL,30-Jun-2020,1.41,1.44,1.37,1.39,193100
ADILW,30-Jun-2020,0.3295,0.3295,0.24,0.24,800
ADMA,30-Jun-2020,2.93,2.96,2.85,2.93,3053700
ADMP,30-Jun-2020,0.572,0.5796,0.5105,0.537,1736800
ADMS,30-Jun-2020,2.51,2.58,2.47,2.56,752100
ADP,30-Jun-2020,147.45,149.57,146.095,148.89,1656000
ADPT,30-Jun-2020,46.21,48.43,45.74,48.38,1077300
ADRE,30-Jun-2020,39.5162,39.62,39.43,39.5605,6400
ADRO,30-Jun-2020,2.22,2.37,2.2,2.31,910000
ADSK,30-Jun-2020,232.95,239.95,231.2,239.19,1602500
ADTN,30-Jun-2020,10.6,10.96,10.6,10.93,239500
ADTX,30-Jun-2020,5.5,7.08,5,5.06,1047800
ADUS,30-Jun-2020,90.97,92.9091,90.09,92.56,50500
ADVM,30-Jun-2020,20.63,20.97,18.82,20.88,1683600
ADXN,30-Jun-2020,9.46,9.46,8.7173,8.7173,1000
ADXS,30-Jun-2020,0.555,0.555,0.5201,0.536,1536000
AEGN,30-Jun-2020,15.23,15.94,15.23,15.87,131700
AEHR,30-Jun-2020,1.97,2.02,1.9003,1.955,47800
AEIS,30-Jun-2020,65.49,68.36,65.36,67.79,314000
AEMD,30-Jun-2020,1.99,2.13,1.95,2.03,655700
AERI,30-Jun-2020,14.88,14.88,14.18,14.76,810700
AESE,30-Jun-2020,2.09,2.15,2.05,2.11,203600
AEY,30-Jun-2020,3.61,3.93,3.33,3.44,1374700
AEYE,30-Jun-2020,9.9,10.53,9.76,10,123200
AEZS,30-Jun-2020,0.84,0.8684,0.792,0.802,198600
AFH,30-Jun-2020,0.63,0.78,0.5911,0.6673,7398400
AFIN,30-Jun-2020,7.71,8.13,7.71,7.935,552300
AFINP,30-Jun-2020,23.75,23.97,23.4,23.47,82200
AFMD,30-Jun-2020,4.54,4.65,4.45,4.615,1250600
AFYA,30-Jun-2020,22.65,23.655,22.46,23.44,197200
AGBA,30-Jun-2020,10.2301,10.2301,10.23,10.23,200
AGBAR,30-Jun-2020,0.1673,0.17,0.1426,0.1601,24600
AGBAW,30-Jun-2020,0.2999,0.3,0.2644,0.285,15800
AGEN,30-Jun-2020,3.93,4.04,3.85,3.93,2340800
AGFS,30-Jun-2020,3,3.08,2.91,3.03,901400
AGFSW,30-Jun-2020,0.0199,0.0215,0.0199,0.0212,25300
AGIO,30-Jun-2020,52.88,53.65,51.82,53.48,558600
AGLE,30-Jun-2020,9.1,9.43,9.06,9.25,303000
AGMH,30-Jun-2020,26.36,26.36,25.73,26.03,4300
AGNC,30-Jun-2020,12.88,13.0399,12.74,12.9,13980200
AGNCM,30-Jun-2020,22.48,22.48,21.84,21.89,59900
AGNCN,30-Jun-2020,22.87,23,22.67,22.69,175600
AGNCO,30-Jun-2020,21.67,22.05,21.485,21.64,144400
AGNCP,30-Jun-2020,20.57,21.025,20.5,20.54,238700
AGRX,30-Jun-2020,2.75,2.79,2.67,2.78,1694200
AGTC,30-Jun-2020,5.88,5.9,5.43,5.54,455800
AGYS,30-Jun-2020,18.06,18.16,17.54,17.94,170000
AGZD,30-Jun-2020,47,47.14,46.9001,47.025,2700
AHCO,30-Jun-2020,16.02,16.32,15.42,16.1,184000
AHPI,30-Jun-2020,10.4,12.28,9.85,11.78,836900
AIA,30-Jun-2020,65.05,65.2,64.7,64.9,63400
AIH,30-Jun-2020,6.19,6.25,6,6.18,43800
AIHS,30-Jun-2020,0.68,0.78,0.68,0.7358,339100
AIKI,30-Jun-2020,0.855,0.875,0.8,0.82,4041500
AIMC,30-Jun-2020,30.37,31.99,30.31,31.86,308200
AIMT,30-Jun-2020,17.17,17.17,16.29,16.71,1060800
AINV,30-Jun-2020,9.35,9.67,9.35,9.57,372700
AIQ,30-Jun-2020,20.28,20.6635,20.28,20.6635,9500
AIRG,30-Jun-2020,10.68,10.96,10.37,10.74,178600
AIRR,30-Jun-2020,23.95,24.2371,23.81,24.22,7300
AIRT,30-Jun-2020,11.6,11.896,11.15,11.75,3300
AIRTW,30-Jun-2020,0.06,0.0829,0.06,0.075,38100
AKAM,30-Jun-2020,105.38,107.53,105.11,107.09,1709600
AKBA,30-Jun-2020,12.67,13.68,12.35,13.58,2480900
AKCA,30-Jun-2020,14.19,14.35,13.59,13.7,341200
AKER,30-Jun-2020,3.53,3.554,3.3506,3.48,572900
AKRO,30-Jun-2020,23.6,24.95,22.87,24.92,653100
AKTS,30-Jun-2020,8.22,8.36,8.08,8.29,394000
AKTX,30-Jun-2020,2.27,2.28,2.16,2.18,235100
AKUS,30-Jun-2020,22.1,23.65,22.1,22.5,279000
ALAC,30-Jun-2020,10.7,10.75,10.7,10.7,2100
ALACR,30-Jun-2020,0.21,0.2699,0.21,0.2599,15800
ALACW,30-Jun-2020,0.28,0.28,0.21,0.26,336400
ALBO,30-Jun-2020,26.79,27.12,26.01,26.49,79700
ALCO,30-Jun-2020,29.97,31.34,29.97,31.16,15700
ALDX,30-Jun-2020,4.3,4.33,4.04,4.17,468900
ALEC,30-Jun-2020,23.41,24.53,23.21,24.44,1065200
ALGN,30-Jun-2020,266.67,275.81,264.37,274.44,862400
ALGT,30-Jun-2020,110.23,112.34,106.9359,109.21,198200
ALIM,30-Jun-2020,6.19,6.9999,6.14,6.3,61600
ALJJ,30-Jun-2020,0.47,0.55,0.47,0.5,375300
ALKS,30-Jun-2020,19.38,19.58,18.86,19.405,2581400
ALLK,30-Jun-2020,72.87,73.91,70.845,71.86,317800
ALLO,30-Jun-2020,41.72,43.2,41.16,42.82,602800
ALLT,30-Jun-2020,10.3,10.52,10.22,10.47,82200
ALNA,30-Jun-2020,1.52,1.59,1.52,1.58,427700
ALNY,30-Jun-2020,148.14,151.74,146.09,148.11,903200
ALOT,30-Jun-2020,7.81,8.16,7.5001,7.96,54600
ALPN,30-Jun-2020,8.98,9.99,8.6841,9.71,275700
ALRM,30-Jun-2020,63.63,65.04,63.45,64.81,443100
ALRN,30-Jun-2020,1.22,1.22,1.15,1.18,393700
ALRS,30-Jun-2020,19.36,19.79,19.36,19.76,55200
ALSK,30-Jun-2020,2.67,2.8,2.63,2.79,338400
ALT,30-Jun-2020,9.99,11.04,9.9,10.71,1672400
ALTM,30-Jun-2020,0.5641,0.6442,0.55,0.6337,559300
ALTR,30-Jun-2020,38.83,39.96,38.23,39.75,202400
ALTY,30-Jun-2020,10.67,10.8,10.6661,10.78,9100
ALXN,30-Jun-2020,110.99,112.85,110.7,112.24,2103500
ALYA,30-Jun-2020,1.58,1.719,1.53,1.65,30700
AMAG,30-Jun-2020,7.48,7.68,7.3122,7.65,242800
AMAL,30-Jun-2020,12.45,12.84,12.31,12.64,107800
AMAT,30-Jun-2020,59.12,60.94,59.069,60.45,6067600
AMBA,30-Jun-2020,44.29,46.15,44.29,45.8,412300
AMCA,30-Jun-2020,26.21,26.3387,26.21,26.3387,100
AMCI,30-Jun-2020,10.4,10.4,10.22,10.22,9500
AMCIU,30-Jun-2020,10.55,10.55,10.55,10.55,21400
AMCIW,30-Jun-2020,0.4501,0.65,0.4501,0.5474,250400
AMCX,30-Jun-2020,23.18,23.78,22.7,23.39,1008200
AMD,30-Jun-2020,51.16,52.77,50.82,52.61,42275700
AMED,30-Jun-2020,197.39,201.51,195.34,198.54,555100
AMEH,30-Jun-2020,16.33,16.86,16.26,16.5,129200
AMGN,30-Jun-2020,233.31,237.32,231.795,235.86,2589100
AMHCW,30-Jun-2020,1,1,1,1,0
AMKR,30-Jun-2020,11.9,12.38,11.9,12.31,1219900
AMNB,30-Jun-2020,24.2,25.27,24.2,25.04,16600
AMOT,30-Jun-2020,34.03,35.64,34.03,35.3,62800
AMPH,30-Jun-2020,22.04,22.5,21.82,22.46,278000
AMRB,30-Jun-2020,10.65,10.65,10.649,10.65,5900
AMRH,30-Jun-2020,1.55,1.6,1.545,1.55,69200
AMRHW,30-Jun-2020,0.056,0.056,0.056,0.056,300
AMRK,30-Jun-2020,18.875,19.11,18.5276,19.05,22600
AMRN,30-Jun-2020,6.71,6.95,6.635,6.92,3377700
AMRS,30-Jun-2020,4.12,4.35,4.11,4.27,1340100
AMSC,30-Jun-2020,7.61,8.16,7.61,8.13,290000
AMSF,30-Jun-2020,60.97,62.23,60.97,61.16,79000
AMSWA,30-Jun-2020,15.84,16,15.62,15.76,221600
AMTB,30-Jun-2020,14.75,15.3,14.65,15.04,29400
AMTBB,30-Jun-2020,11,11,11,11,200
AMTD,30-Jun-2020,35.18,36.66,35.09,36.38,6665700
AMTI,30-Jun-2020,28,28,24.85,25.14,493400
AMTX,30-Jun-2020,0.8179,0.83,0.78,0.8077,47800
AMWD,30-Jun-2020,71.98,75.96,70.31,75.65,138700
AMZN,30-Jun-2020,2685.06,2769.63,2675.03,2758.82,3769600
ANAB,30-Jun-2020,22.63,22.69,21.9,22.34,277200
ANAT,30-Jun-2020,70.88,72.33,70.88,72.07,46600
ANCN,30-Jun-2020,1.37,1.68,1.33,1.37,49200
ANDA,30-Jun-2020,10.49,10.49,10.26,10.26,50200
ANDAR,30-Jun-2020,0.25,0.25,0.23,0.25,57900
ANDAU,30-Jun-2020,10.9,11,10.9,11,300
ANDAW,30-Jun-2020,0.44,0.4699,0.398,0.4299,195300
ANDE,30-Jun-2020,13.5,13.83,13.305,13.76,127900
ANGI,30-Jun-2020,12.06,12.21,11.715,12.15,5651200
ANGL,30-Jun-2020,28.53,28.73,28.4,28.7,1665700
ANGO,30-Jun-2020,10.06,10.26,9.91,10.17,258600
ANIK,30-Jun-2020,34.55,37.75,34.55,37.73,241000
ANIP,30-Jun-2020,30.89,32.48,30.89,32.34,96100
ANIX,30-Jun-2020,2.83,3.84,2.8201,3.06,818300
ANPC,30-Jun-2020,5.15,5.644,5.1,5.14,4600
ANSS,30-Jun-2020,282.69,293.24,279.99,291.73,473800
ANTE,30-Jun-2020,0.77,0.8125,0.76,0.79,52200
ANY,30-Jun-2020,3.02,3.22,2.61,2.86,211600
AOSL,30-Jun-2020,10.65,10.91,10.56,10.88,90300
APA,30-Jun-2020,13.08,13.62,12.87,13.5,9837100
APDN,30-Jun-2020,8.6,8.745,7.97,8.07,528900
APEI,30-Jun-2020,29.08,29.71,28.94,29.6,83500
APEN,30-Jun-2020,1.65,1.65,1.62,1.635,8800
APEX,30-Jun-2020,0.6,1.19,0.6,1.12,31785700
APHA,30-Jun-2020,4.28,4.36,4.18,4.29,3902800
API,30-Jun-2020,45.53,49.6216,42.25,44.17,1857500
APLS,30-Jun-2020,30.6,32.87,30.365,32.66,1157500
APLT,30-Jun-2020,35.6,36.7499,33.89,36.15,439400
APM,30-Jun-2020,3.66,4,3.57,3.79,147400
APOG,30-Jun-2020,23.47,23.61,22.8,23.04,207300
APOP,30-Jun-2020,3.22,3.25,3.15,3.15,47900
APOPW,30-Jun-2020,0.1096,0.1096,0.0751,0.1096,4700
APPF,30-Jun-2020,160.24,164.31,158.83,162.71,157700
APPN,30-Jun-2020,49.75,51.39,49.75,51.25,505400
APPS,30-Jun-2020,11.82,12.71,11.71,12.57,3141700
APRE,30-Jun-2020,36.86,39,36.52,38.78,77600
APTO,30-Jun-2020,6.1,6.35,5.99,6.31,653900
APTX,30-Jun-2020,3.96,4.21,3.82,4.17,303700
APVO,30-Jun-2020,8.77,9.45,8.21,8.35,339500
APWC,30-Jun-2020,1.04,1.5,1.0001,1.15,1704000
APXT,30-Jun-2020,10.25,10.2625,10.2137,10.24,234000
APXTU,30-Jun-2020,11,11.48,11,11.48,25200
APXTW,30-Jun-2020,1.5,1.9899,1.4921,1.7,229400
APYX,30-Jun-2020,5.28,5.62,5.15,5.55,80500
AQB,30-Jun-2020,3.32,3.34,3.21,3.22,96900
AQMS,30-Jun-2020,1.2,1.42,1.1701,1.4,1392200
AQST,30-Jun-2020,4.97,5.02,4.75,4.86,684500
ARAV,30-Jun-2020,12.05,12.1635,11.42,11.64,213200
ARAY,30-Jun-2020,2.16,2.17,2.015,2.03,1963100
ARCB,30-Jun-2020,25.31,26.71,25.31,26.51,256400
ARCC,30-Jun-2020,14.45,14.63,14.25,14.45,2826900
ARCE,30-Jun-2020,43.25,43.69,42.36,43.48,148300
ARCT,30-Jun-2020,46.1,48.55,45.65,46.74,828600
