Symbol,Date,Open,High,Low,Close,Volume
AACG,10-Apr-2020,0.85,0.85,0.85,0.85,0
AAL,10-Apr-2020,12.51,12.51,12.51,12.51,0
AAME,10-Apr-2020,2.07,2.07,2.07,2.07,0
AAOI,10-Apr-2020,7.76,7.76,7.76,7.76,0
AAON,10-Apr-2020,47.91,47.91,47.91,47.91,0
AAPL,10-Apr-2020,267.99,267.99,267.99,267.99,0
AAWW,10-Apr-2020,25.34,25.34,25.34,25.34,0
AAXJ,10-Apr-2020,61.35,61.35,61.35,61.35,0
AAXN,10-Apr-2020,74.7,74.7,74.7,74.7,0
ABCB,10-Apr-2020,26.6,26.6,26.6,26.6,0
ABEO,10-Apr-2020,2.35,2.35,2.35,2.35,0
ABIO,10-Apr-2020,3,3,3,3,0
ABMD,10-Apr-2020,160.08,160.08,160.08,160.08,0
ABTX,10-Apr-2020,27.12,27.12,27.12,27.12,0
ABUS,10-Apr-2020,1.03,1.03,1.03,1.03,0
ACAD,10-Apr-2020,43.8,43.8,43.8,43.8,0
ACAM,10-Apr-2020,9.86,9.86,9.86,9.86,0
ACAMU,10-Apr-2020,9.9,9.9,9.9,9.9,0
ACAMW,10-Apr-2020,0.45,0.45,0.45,0.45,0
ACBI,10-Apr-2020,12.48,12.48,12.48,12.48,0
ACER,10-Apr-2020,1.97,1.97,1.97,1.97,0
ACGL,10-Apr-2020,31,31,31,31,0
ACGLO,10-Apr-2020,24.1,24.1,24.1,24.1,0
ACGLP,10-Apr-2020,24.03,24.03,24.03,24.03,0
ACHC,10-Apr-2020,22.99,22.99,22.99,22.99,0
ACHV,10-Apr-2020,0.322,0.322,0.322,0.322,0
ACIA,10-Apr-2020,67.24,67.24,67.24,67.24,0
ACIU,10-Apr-2020,6.98,6.98,6.98,6.98,0
ACIW,10-Apr-2020,27.36,27.36,27.36,27.36,0
ACLS,10-Apr-2020,19.63,19.63,19.63,19.63,0
ACMR,10-Apr-2020,33.08,33.08,33.08,33.08,0
ACNB,10-Apr-2020,26.23,26.23,26.23,26.23,0
ACOR,10-Apr-2020,1.07,1.07,1.07,1.07,0
ACRS,10-Apr-2020,1.15,1.15,1.15,1.15,0
ACRX,10-Apr-2020,1.32,1.32,1.32,1.32,0
ACST,10-Apr-2020,0.39,0.39,0.39,0.39,0
ACT,10-Apr-2020,20.5216,20.5216,20.5216,20.5216,0
ACTG,10-Apr-2020,2.53,2.53,2.53,2.53,0
ACWI,10-Apr-2020,66.25,66.25,66.25,66.25,0
ACWX,10-Apr-2020,39.09,39.09,39.09,39.09,0
ADAP,10-Apr-2020,3.01,3.01,3.01,3.01,0
ADBE,10-Apr-2020,318.7,318.7,318.7,318.7,0
ADES,10-Apr-2020,7.07,7.07,7.07,7.07,0
ADI,10-Apr-2020,98.79,98.79,98.79,98.79,0
ADIL,10-Apr-2020,1.24,1.24,1.24,1.24,0
ADILW,10-Apr-2020,0.271,0.271,0.271,0.271,0
ADMA,10-Apr-2020,2.73,2.73,2.73,2.73,0
ADMP,10-Apr-2020,0.35,0.35,0.35,0.35,0
ADMS,10-Apr-2020,2.99,2.99,2.99,2.99,0
ADP,10-Apr-2020,142.52,142.52,142.52,142.52,0
ADPT,10-Apr-2020,25.77,25.77,25.77,25.77,0
ADRE,10-Apr-2020,34.6605,34.6605,34.6605,34.6605,0
ADRO,10-Apr-2020,2.83,2.83,2.83,2.83,0
ADSK,10-Apr-2020,164.9,164.9,164.9,164.9,0
ADTN,10-Apr-2020,9.24,9.24,9.24,9.24,0
ADUS,10-Apr-2020,81.76,81.76,81.76,81.76,0
ADVM,10-Apr-2020,11.16,11.16,11.16,11.16,0
ADXN,10-Apr-2020,6.75,6.75,6.75,6.75,0
ADXS,10-Apr-2020,0.6868,0.6868,0.6868,0.6868,0
AEGN,10-Apr-2020,16.09,16.09,16.09,16.09,0
AEHR,10-Apr-2020,1.45,1.45,1.45,1.45,0
AEIS,10-Apr-2020,51.62,51.62,51.62,51.62,0
AEMD,10-Apr-2020,1.35,1.35,1.35,1.35,0
AERI,10-Apr-2020,15.25,15.25,15.25,15.25,0
AESE,10-Apr-2020,1.9001,1.9001,1.9001,1.9001,0
AEY,10-Apr-2020,2.52,2.52,2.52,2.52,0
AEYE,10-Apr-2020,4.38,4.38,4.38,4.38,0
AEZS,10-Apr-2020,0.69,0.69,0.69,0.69,0
AFH,10-Apr-2020,0.3562,0.3562,0.3562,0.3562,0
AFIN,10-Apr-2020,6.94,6.94,6.94,6.94,0
AFINP,10-Apr-2020,19.4,19.4,19.4,19.4,0
AFMD,10-Apr-2020,1.99,1.99,1.99,1.99,0
AFYA,10-Apr-2020,20.69,20.69,20.69,20.69,0
AGBA,10-Apr-2020,10.17,10.17,10.17,10.17,0
AGBAR,10-Apr-2020,0.17,0.17,0.17,0.17,0
AGBAW,10-Apr-2020,0.06,0.06,0.06,0.06,0
AGEN,10-Apr-2020,2.5,2.5,2.5,2.5,0
AGFS,10-Apr-2020,1.86,1.86,1.86,1.86,0
AGFSW,10-Apr-2020,0.007,0.007,0.007,0.007,0
AGIO,10-Apr-2020,39.88,39.88,39.88,39.88,0
AGLE,10-Apr-2020,5.44,5.44,5.44,5.44,0
AGMH,10-Apr-2020,15.11,15.11,15.11,15.11,0
AGNC,10-Apr-2020,12.21,12.21,12.21,12.21,0
AGNCM,10-Apr-2020,22.36,22.36,22.36,22.36,0
AGNCN,10-Apr-2020,22.94,22.94,22.94,22.94,0
AGNCO,10-Apr-2020,21.89,21.89,21.89,21.89,0
AGNCP,10-Apr-2020,21.5,21.5,21.5,21.5,0
AGRX,10-Apr-2020,2.18,2.18,2.18,2.18,0
AGTC,10-Apr-2020,3.625,3.625,3.625,3.625,0
AGYS,10-Apr-2020,18.92,18.92,18.92,18.92,0
AGZD,10-Apr-2020,46.85,46.85,46.85,46.85,0
AHCO,10-Apr-2020,17.69,17.69,17.69,17.69,0
AHPI,10-Apr-2020,16.65,16.65,16.65,16.65,0
AIA,10-Apr-2020,57.5,57.5,57.5,57.5,0
AIH,10-Apr-2020,9.12,9.12,9.12,9.12,0
AIHS,10-Apr-2020,0.385,0.385,0.385,0.385,0
AIKI,10-Apr-2020,0.607,0.607,0.607,0.607,0
AIMC,10-Apr-2020,21.32,21.32,21.32,21.32,0
AIMT,10-Apr-2020,16.02,16.02,16.02,16.02,0
AINV,10-Apr-2020,9.58,9.58,9.58,9.58,0
AIQ,10-Apr-2020,16.29,16.29,16.29,16.29,0
AIRG,10-Apr-2020,6.88,6.88,6.88,6.88,0
AIRR,10-Apr-2020,21.6779,21.6779,21.6779,21.6779,0
AIRT,10-Apr-2020,11.55,11.55,11.55,11.55,0
AIRTP,10-Apr-2020,19,19,19,19,0
AIRTW,10-Apr-2020,0.115,0.115,0.115,0.115,0
AKAM,10-Apr-2020,95.39,95.39,95.39,95.39,0
AKBA,10-Apr-2020,7,7,7,7,0
AKCA,10-Apr-2020,16.24,16.24,16.24,16.24,0
AKER,10-Apr-2020,5.13,5.13,5.13,5.13,0
AKRO,10-Apr-2020,24.15,24.15,24.15,24.15,0
AKTS,10-Apr-2020,7.11,7.11,7.11,7.11,0
AKTX,10-Apr-2020,1.5,1.5,1.5,1.5,0
ALAC,10-Apr-2020,10.49,10.49,10.49,10.49,0
ALACR,10-Apr-2020,0.19,0.19,0.19,0.19,0
ALACW,10-Apr-2020,0.02,0.02,0.02,0.02,0
ALBO,10-Apr-2020,17.11,17.11,17.11,17.11,0
ALCO,10-Apr-2020,29.1,29.1,29.1,29.1,0
ALDX,10-Apr-2020,2.36,2.36,2.36,2.36,0
ALEC,10-Apr-2020,23.3,23.3,23.3,23.3,0
ALGN,10-Apr-2020,193.19,193.19,193.19,193.19,0
ALGT,10-Apr-2020,83.33,83.33,83.33,83.33,0
ALIM,10-Apr-2020,4.01,4.01,4.01,4.01,0
ALJJ,10-Apr-2020,0.5076,0.5076,0.5076,0.5076,0
ALKS,10-Apr-2020,15.43,15.43,15.43,15.43,0
ALLK,10-Apr-2020,62.99,62.99,62.99,62.99,0
ALLO,10-Apr-2020,22.69,22.69,22.69,22.69,0
ALLT,10-Apr-2020,9.76,9.76,9.76,9.76,0
ALNA,10-Apr-2020,1.15,1.15,1.15,1.15,0
ALNY,10-Apr-2020,116.38,116.38,116.38,116.38,0
ALOT,10-Apr-2020,6.4,6.4,6.4,6.4,0
ALPN,10-Apr-2020,2.91,2.91,2.91,2.91,0
ALRM,10-Apr-2020,42.72,42.72,42.72,42.72,0
ALRN,10-Apr-2020,0.4278,0.4278,0.4278,0.4278,0
ALRS,10-Apr-2020,17.41,17.41,17.41,17.41,0
ALSK,10-Apr-2020,1.94,1.94,1.94,1.94,0
ALT,10-Apr-2020,3.17,3.17,3.17,3.17,0
ALTM,10-Apr-2020,0.8292,0.8292,0.8292,0.8292,0
ALTR,10-Apr-2020,28.34,28.34,28.34,28.34,0
ALTY,10-Apr-2020,9.7,9.7,9.7,9.7,0
ALXN,10-Apr-2020,96.23,96.23,96.23,96.23,0
ALYA,10-Apr-2020,1.72,1.72,1.72,1.72,0
AMAG,10-Apr-2020,7.83,7.83,7.83,7.83,0
AMAL,10-Apr-2020,9.7,9.7,9.7,9.7,0
AMAT,10-Apr-2020,49.59,49.59,49.59,49.59,0
AMBA,10-Apr-2020,47.72,47.72,47.72,47.72,0
AMCA,10-Apr-2020,24.9331,24.9331,24.9331,24.9331,0
AMCI,10-Apr-2020,10.17,10.17,10.17,10.17,0
AMCIU,10-Apr-2020,10.3,10.3,10.3,10.3,0
AMCIW,10-Apr-2020,0.1,0.1,0.1,0.1,0
AMCX,10-Apr-2020,24.5,24.5,24.5,24.5,0
AMD,10-Apr-2020,48.38,48.38,48.38,48.38,0
AMED,10-Apr-2020,191.89,191.89,191.89,191.89,0
AMEH,10-Apr-2020,15.06,15.06,15.06,15.06,0
AMGN,10-Apr-2020,218.21,218.21,218.21,218.21,0
AMHC,10-Apr-2020,9.5001,9.5001,9.5001,9.5001,0
AMHCU,10-Apr-2020,9.8,9.8,9.8,9.8,0
AMHCW,10-Apr-2020,0.5,0.5,0.5,0.5,0
AMKR,10-Apr-2020,9.175,9.175,9.175,9.175,0
AMNB,10-Apr-2020,24.62,24.62,24.62,24.62,0
AMOT,10-Apr-2020,28.41,28.41,28.41,28.41,0
AMPH,10-Apr-2020,16.47,16.47,16.47,16.47,0
AMRB,10-Apr-2020,9.29,9.29,9.29,9.29,0
AMRH,10-Apr-2020,0.832,0.832,0.832,0.832,0
AMRHW,10-Apr-2020,0.03,0.03,0.03,0.03,0
AMRK,10-Apr-2020,13.29,13.29,13.29,13.29,0
AMRN,10-Apr-2020,6.05,6.05,6.05,6.05,0
AMRS,10-Apr-2020,2.47,2.47,2.47,2.47,0
AMSC,10-Apr-2020,5.94,5.94,5.94,5.94,0
AMSF,10-Apr-2020,68.75,68.75,68.75,68.75,0
AMSWA,10-Apr-2020,15.5,15.5,15.5,15.5,0
AMTB,10-Apr-2020,14.75,14.75,14.75,14.75,0
AMTBB,10-Apr-2020,9.5,9.5,9.5,9.5,0
AMTD,10-Apr-2020,37.96,37.96,37.96,37.96,0
AMTX,10-Apr-2020,0.55,0.55,0.55,0.55,0
AMWD,10-Apr-2020,53.02,53.02,53.02,53.02,0
AMZN,10-Apr-2020,2042.76,2042.76,2042.76,2042.76,0
ANAB,10-Apr-2020,15.29,15.29,15.29,15.29,0
ANAT,10-Apr-2020,79.63,79.63,79.63,79.63,0
ANCN,10-Apr-2020,0.7007,0.7007,0.7007,0.7007,0
ANDA,10-Apr-2020,10.09,10.09,10.09,10.09,0
ANDAR,10-Apr-2020,0.17,0.17,0.17,0.17,0
ANDAU,10-Apr-2020,10.1728,10.1728,10.1728,10.1728,0
ANDAW,10-Apr-2020,0.1,0.1,0.1,0.1,0
ANDE,10-Apr-2020,17.78,17.78,17.78,17.78,0
ANGI,10-Apr-2020,5.51,5.51,5.51,5.51,0
ANGL,10-Apr-2020,27.18,27.18,27.18,27.18,0
ANGO,10-Apr-2020,10.47,10.47,10.47,10.47,0
ANIK,10-Apr-2020,32.83,32.83,32.83,32.83,0
ANIP,10-Apr-2020,47.21,47.21,47.21,47.21,0
ANIX,10-Apr-2020,1.8279,1.8279,1.8279,1.8279,0
ANPC,10-Apr-2020,8.49,8.49,8.49,8.49,0
ANSS,10-Apr-2020,237.92,237.92,237.92,237.92,0
ANTE,10-Apr-2020,0.75,0.75,0.75,0.75,0
ANY,10-Apr-2020,0.76,0.76,0.76,0.76,0
AOSL,10-Apr-2020,7.76,7.76,7.76,7.76,0
APDN,10-Apr-2020,3.98,3.98,3.98,3.98,0
APEI,10-Apr-2020,22.7,22.7,22.7,22.7,0
APEN,10-Apr-2020,2.17,2.17,2.17,2.17,0
APEX,10-Apr-2020,0.4402,0.4402,0.4402,0.4402,0
APLS,10-Apr-2020,28.15,28.15,28.15,28.15,0
APLT,10-Apr-2020,43.52,43.52,43.52,43.52,0
APM,10-Apr-2020,3.05,3.05,3.05,3.05,0
APOG,10-Apr-2020,19.63,19.63,19.63,19.63,0
APOP,10-Apr-2020,1.97,1.97,1.97,1.97,0
APOPW,10-Apr-2020,0.0957,0.0957,0.0957,0.0957,0
APPF,10-Apr-2020,98.51,98.51,98.51,98.51,0
APPN,10-Apr-2020,36.89,36.89,36.89,36.89,0
APPS,10-Apr-2020,4.9,4.9,4.9,4.9,0
APRE,10-Apr-2020,33.61,33.61,33.61,33.61,0
APTO,10-Apr-2020,6.28,6.28,6.28,6.28,0
APTX,10-Apr-2020,2.36,2.36,2.36,2.36,0
APVO,10-Apr-2020,3.84,3.84,3.84,3.84,0
APWC,10-Apr-2020,0.9501,0.9501,0.9501,0.9501,0
APXT,10-Apr-2020,9.8,9.8,9.8,9.8,0
APXTU,10-Apr-2020,10.4362,10.4362,10.4362,10.4362,0
APXTW,10-Apr-2020,1,1,1,1,0
APYX,10-Apr-2020,3.97,3.97,3.97,3.97,0
AQB,10-Apr-2020,1.74,1.74,1.74,1.74,0
AQMS,10-Apr-2020,0.47,0.47,0.47,0.47,0
AQST,10-Apr-2020,2.89,2.89,2.89,2.89,0
ARAV,10-Apr-2020,7.45,7.45,7.45,7.45,0
ARAY,10-Apr-2020,2,2,2,2,0
ARCB,10-Apr-2020,20.5,20.5,20.5,20.5,0
ARCC,10-Apr-2020,13.1,13.1,13.1,13.1,0
ARCE,10-Apr-2020,43.03,43.03,43.03,43.03,0
ARCT,10-Apr-2020,15.19,15.19,15.19,15.19,0
ARDS,10-Apr-2020,6.25,6.25,6.25,6.25,0
ARDX,10-Apr-2020,6.06,6.06,6.06,6.06,0
AREC,10-Apr-2020,1.09,1.09,1.09,1.09,0
ARGX,10-Apr-2020,143.58,143.58,143.58,143.58,0
ARKR,10-Apr-2020,10.4702,10.4702,10.4702,10.4702,0
ARLP,10-Apr-2020,3.31,3.31,3.31,3.31,0
ARNA,10-Apr-2020,47.3,47.3,47.3,47.3,0
AROW,10-Apr-2020,28.77,28.77,28.77,28.77,0
ARPO,10-Apr-2020,0.55,0.55,0.55,0.55,0
ARQT,10-Apr-2020,31.95,31.95,31.95,31.95,0
ARTL,10-Apr-2020,1.01,1.01,1.01,1.01,0
ARTLW,10-Apr-2020,0.0502,0.0502,0.0502,0.0502,0
ARTNA,10-Apr-2020,37.4,37.4,37.4,37.4,0
ARTW,10-Apr-2020,2.145,2.145,2.145,2.145,0
ARVN,10-Apr-2020,45.79,45.79,45.79,45.79,0
ARWR,10-Apr-2020,33.87,33.87,33.87,33.87,0
ARYA,10-Apr-2020,10.4,10.4,10.4,10.4,0
ARYAU,10-Apr-2020,11.8799,11.8799,11.8799,11.8799,0
ARYAW,10-Apr-2020,1.91,1.91,1.91,1.91,0
ASET,10-Apr-2020,25.09,25.09,25.09,25.09,0
ASFI,10-Apr-2020,11.03,11.03,11.03,11.03,0
ASLN,10-Apr-2020,1.19,1.19,1.19,1.19,0
ASMB,10-Apr-2020,16.42,16.42,16.42,16.42,0
ASML,10-Apr-2020,276.81,276.81,276.81,276.81,0
ASNA,10-Apr-2020,1.38,1.38,1.38,1.38,0
ASND,10-Apr-2020,121.36,121.36,121.36,121.36,0
ASPS,10-Apr-2020,8.2,8.2,8.2,8.2,0
ASPU,10-Apr-2020,7.45,7.45,7.45,7.45,0
ASRT,10-Apr-2020,0.7236,0.7236,0.7236,0.7236,0
ASRV,10-Apr-2020,2.79,2.79,2.79,2.79,0
ASRVP,10-Apr-2020,26.0545,26.0545,26.0545,26.0545,0
ASTC,10-Apr-2020,3.41,3.41,3.41,3.41,0
ASTE,10-Apr-2020,39.77,39.77,39.77,39.77,0
ASUR,10-Apr-2020,6.06,6.06,6.06,6.06,0
ASYS,10-Apr-2020,4.6,4.6,4.6,4.6,0
ATAX,10-Apr-2020,5.66,5.66,5.66,5.66,0
ATCX,10-Apr-2020,9,9,9,9,0
ATCXW,10-Apr-2020,0.68,0.68,0.68,0.68,0
ATEC,10-Apr-2020,3.94,3.94,3.94,3.94,0
ATEX,10-Apr-2020,46.45,46.45,46.45,46.45,0
ATHE,10-Apr-2020,0.63,0.63,0.63,0.63,0
ATHX,10-Apr-2020,2.91,2.91,2.91,2.91,0
ATIF,10-Apr-2020,1.55,1.55,1.55,1.55,0
