Symbol,Date,Open,High,Low,Close,Volume
AACG,17-Mar-2020,0.9,0.9347,0.85,0.91,20200
AAL,17-Mar-2020,15.78,18.49,14.79,15.58,58055800
AAME,17-Mar-2020,2.38,2.38,2.2,2.2,6000
AAOI,17-Mar-2020,5.8,6.14,5.51,5.96,1246500
AAON,17-Mar-2020,51.87,52.47,46.31,47.89,983700
AAPL,17-Mar-2020,247.51,257.61,238.4,252.86,81013900
AAWW,17-Mar-2020,19.23,23.95,19.01,23.69,2583000
AAXJ,17-Mar-2020,56.68,58.84,55.93,58.56,1878500
AAXN,17-Mar-2020,54.42,57.3754,51.3,57.15,993400
ABCB,17-Mar-2020,22.34,24.61,21.26,24.33,840900
ABEO,17-Mar-2020,1.6,2.2,1.35,2.04,3306900
ABIO,17-Mar-2020,2.7,2.7,2.46,2.5,10100
ABMD,17-Mar-2020,145.2,148.42,134.49,145.25,1145500
ABTX,17-Mar-2020,23.09,27.195,22.81,27.17,163600
ABUS,17-Mar-2020,1.52,1.59,1.2,1.27,872800
ACAD,17-Mar-2020,32.04,34.5,30.71,34.38,2350100
ACAM,17-Mar-2020,9.71,9.71,9.62,9.71,1521700
ACAMU,17-Mar-2020,9.8,10.02,9.8,10.01,206000
ACAMW,17-Mar-2020,0.65,0.65,0.65,0.65,0
ACBI,17-Mar-2020,12.76,13.81,12.305,13.78,124700
ACER,17-Mar-2020,2.72,2.9898,2.54,2.69,75400
ACGL,17-Mar-2020,27.73,30.52,25.9462,30.22,3721500
ACGLO,17-Mar-2020,22.26,22.34,21.5,21.5,54200
ACGLP,17-Mar-2020,21.9,22,21.03,21.04,68000
ACHC,17-Mar-2020,17.47,17.73,13.715,14.2,2349300
ACHV,17-Mar-2020,0.275,0.2839,0.25,0.2705,933100
ACIA,17-Mar-2020,64.8,64.91,60.62,64.24,1455200
ACIU,17-Mar-2020,4.21,4.79,4.11,4.74,167900
ACIW,17-Mar-2020,23.19,25.88,22.18,25.43,1553200
ACLS,17-Mar-2020,17.09,19.54,16.11,18.78,402000
ACMR,17-Mar-2020,21.44,24.92,20.46,24.02,574800
ACNB,17-Mar-2020,21.45,26.41,21.2858,26.41,41600
ACOR,17-Mar-2020,0.8,0.8074,0.7001,0.7952,1460000
ACRS,17-Mar-2020,0.9,0.97,0.8331,0.9153,315000
ACRX,17-Mar-2020,0.91,0.99,0.84,0.9532,1406200
ACST,17-Mar-2020,0.29,0.3096,0.2511,0.274,1356400
ACT,17-Mar-2020,17.43,18,17.38,18,3800
ACTG,17-Mar-2020,2.09,2.3,2.05,2.21,323800
ACWI,17-Mar-2020,58.09,60.44,56.6,60.39,8580800
ACWX,17-Mar-2020,34.49,35.74,33.96,35.57,4880300
ADAP,17-Mar-2020,2.26,2.79,2.26,2.72,359500
ADBE,17-Mar-2020,291.2,312.95,278.35,311.81,6189100
ADES,17-Mar-2020,5.81,5.9845,4.63,5.2,465500
ADI,17-Mar-2020,86.14,96.9,82.32,95.44,5555700
ADIL,17-Mar-2020,1.36,1.79,1.3,1.31,112700
ADILW,17-Mar-2020,0.1,0.1,0.1,0.1,200
ADMA,17-Mar-2020,1.83,2.05,1.7301,2,2992900
ADMP,17-Mar-2020,0.35,0.36,0.32,0.35,484000
ADMS,17-Mar-2020,2.15,2.4,2.02,2.32,308800
ADP,17-Mar-2020,124.45,130.53,118.43,129.39,4274800
ADPT,17-Mar-2020,17.47,19.238,17,18.01,1080000
ADRE,17-Mar-2020,31.97,33.5136,31.87,33.1616,14600
ADRO,17-Mar-2020,2.33,2.74,2.33,2.74,990600
ADSK,17-Mar-2020,149.69,157.95,140.0501,154.92,4110600
ADTN,17-Mar-2020,6.04,6.12,5.1,5.12,1152900
ADUS,17-Mar-2020,54.02,54.89,47.78,48.4,384900
ADVM,17-Mar-2020,9.14,10.03,8.1349,8.77,2741900
ADXN,17-Mar-2020,7.04,7.04,7.04,7.04,1200
ADXS,17-Mar-2020,0.5061,0.59,0.5,0.5798,1483200
AEGN,17-Mar-2020,13.73,15.64,13.26,15.64,175700
