Symbol,Date,Open,High,Low,Close,Volume
AACG,24-Mar-2020,0.86,1.06,0.75,0.8631,6500
AAL,24-Mar-2020,11.9565,14.81,11.5401,13.92,101553100
AAME,24-Mar-2020,2.45,2.45,2.4,2.4,400
AAOI,24-Mar-2020,7.33,7.7002,7.05,7.7,842800
AAON,24-Mar-2020,49.76,51.87,44.53,45.49,354800
AAPL,24-Mar-2020,236.36,247.69,234.3,246.88,71882700
AAWW,24-Mar-2020,25,26.87,22.98,23.68,1119700
AAXJ,24-Mar-2020,56.83,57.58,56.7,57.55,1122100
AAXN,24-Mar-2020,66.66,70.96,66.5,69.83,824500
ABCB,24-Mar-2020,20.13,22.095,19.88,21.75,655300
ABEO,24-Mar-2020,2.07,2.14,2,2.07,925100
ABIO,24-Mar-2020,2.65,2.7471,2.5125,2.6,7300
ABMD,24-Mar-2020,136.39,146.67,134.44,143.67,742800
ABTX,24-Mar-2020,23.69,25.09,22.98,24.74,113300
ABUS,24-Mar-2020,1.67,1.98,1.65,1.95,297000
ACAD,24-Mar-2020,36.25,38.28,35.62,38.06,1423600
ACAM,24-Mar-2020,9.59,9.59,9.59,9.59,0
ACAMU,24-Mar-2020,9.66,9.66,9.66,9.66,200
ACAMW,24-Mar-2020,0.5,0.5,0.45,0.45,66600
ACBI,24-Mar-2020,10.08,10.71,9.86,10.67,87000
ACER,24-Mar-2020,1.3,1.4126,1.21,1.34,123400
ACGL,24-Mar-2020,24.66,25.99,24.3,25.6,4464800
ACGLO,24-Mar-2020,20.04,20.8072,19.0201,19.95,24200
ACGLP,24-Mar-2020,17.66,19.84,17.66,19.25,63400
ACHC,24-Mar-2020,12.41,12.97,11.88,12.55,2023800
ACHV,24-Mar-2020,0.29,0.31,0.272,0.286,1179400
ACIA,24-Mar-2020,65.4,66.5,64.14,66.39,1052200
ACIU,24-Mar-2020,5.56,5.88,5.56,5.8,160800
ACIW,24-Mar-2020,22.6,23.06,21.55,22.65,1693300
ACLS,24-Mar-2020,16.15,17.71,15.85,17.6,395600
ACMR,24-Mar-2020,28.33,31.46,27.11,28.24,1029800
ACNB,24-Mar-2020,24.73,27.46,24.73,27.19,41500
ACOR,24-Mar-2020,0.9155,0.9999,0.8718,0.9027,919100
ACRS,24-Mar-2020,0.95,1,0.9201,1,193600
ACRX,24-Mar-2020,0.81,0.98,0.78,0.95,1583700
ACST,24-Mar-2020,0.32,0.34,0.31,0.3297,620300
ACT,24-Mar-2020,17.2,17.72,17.2,17.5,13300
ACTG,24-Mar-2020,2.3,2.38,2.22,2.28,244800
ACWI,24-Mar-2020,57.64,59.11,57.18,58.75,5105700
ACWX,24-Mar-2020,35.14,35.77,34.935,35.55,3448700
ADAP,24-Mar-2020,2.86,3.09,2.84,3.08,449100
ADBE,24-Mar-2020,322.96,326.99,301.59,310,6592200
ADES,24-Mar-2020,5.48,5.7883,5.11,5.44,227900
ADI,24-Mar-2020,89.78,94,87.44,93.73,3651400
ADIL,24-Mar-2020,1.15,1.24,1.0452,1.05,70300
ADILW,24-Mar-2020,0.1199,0.1397,0.1199,0.139,7000
ADMA,24-Mar-2020,3.05,3.2,2.6,2.88,5013300
ADMP,24-Mar-2020,0.37,0.39,0.34,0.39,1524800
ADMS,24-Mar-2020,2.77,2.83,2.4989,2.58,200300
ADP,24-Mar-2020,114.66,122.04,114.3,120.96,4884100
ADPT,24-Mar-2020,23.92,23.98,22.47,23.59,660200
ADRE,24-Mar-2020,31.64,32.5557,31.64,32.275,17800
ADRO,24-Mar-2020,2.71,2.84,2.56,2.78,802500
ADSK,24-Mar-2020,151.25,153.4,141.43,149.96,2691600
ADTN,24-Mar-2020,5.82,6.38,5.75,6.35,318300
ADUS,24-Mar-2020,64.37,67.2,62.5,66.49,190600
ADVM,24-Mar-2020,11.02,11.28,9.69,11.22,1085600
ADXN,24-Mar-2020,6.19,6.19,6.19,6.19,0
ADXS,24-Mar-2020,0.54,0.57,0.5022,0.5498,1808800
AEGN,24-Mar-2020,16.19,16.31,14.71,14.88,200600
AEHR,24-Mar-2020,1.3,1.4321,1.3,1.43,81600
AEIS,24-Mar-2020,41.33,44.55,38.67,44.09,317600
AEMD,24-Mar-2020,1.51,1.62,1.2,1.35,765700
AERI,24-Mar-2020,12.87,13.6,12.13,13.49,1269900
AESE,24-Mar-2020,1.6,1.81,1.6,1.73,12300
AEY,24-Mar-2020,1.96,2.09,1.91,2.03,82000
AEYE,24-Mar-2020,3.85,4.67,3.75,4.32,81100
AEZS,24-Mar-2020,0.49,0.51,0.4696,0.48,186200
AFH,24-Mar-2020,0.31,0.365,0.31,0.36,27300
AFIN,24-Mar-2020,7.36,7.8,6.76,7.49,1071500
AFINP,24-Mar-2020,13.5,15.22,13.4,14.11,80800
AFMD,24-Mar-2020,1.73,1.81,1.68,1.71,1350000
AFYA,24-Mar-2020,14.75,16.8,14.31,16.56,480000
AGBA,24-Mar-2020,9.981,9.981,9.981,9.981,0
AGBAR,24-Mar-2020,0.15,0.15,0.15,0.15,0
AGBAW,24-Mar-2020,0.06,0.06,0.0599,0.0599,400
AGEN,24-Mar-2020,2.06,2.29,2.01,2.28,1998800
AGFS,24-Mar-2020,1.25,1.48,1.11,1.27,285700
AGFSW,24-Mar-2020,0.0156,0.0156,0.01,0.01,18000
AGIO,24-Mar-2020,35.49,36.1,34.06,36.09,591100
AGLE,24-Mar-2020,4.22,4.43,4.025,4.33,92400
AGMH,24-Mar-2020,14.92,15.56,14.85,15.56,2400
AGNC,24-Mar-2020,10.97,12.32,10.46,11.11,24260900
AGNCM,24-Mar-2020,16,16.75,15.5,16,178700
AGNCN,24-Mar-2020,17.89,18.1989,16.75,17.035,271900
AGNCO,24-Mar-2020,15.5,17.45,15.5,15.68,382700
AGNCP,24-Mar-2020,14.5,16.83,14.5,15.54,668300
AGRX,24-Mar-2020,1.68,1.9,1.625,1.88,4339700
AGTC,24-Mar-2020,3.3,3.38,3.18,3.25,169100
AGYS,24-Mar-2020,15.1,16.2127,14.56,15.3,360700
AGZD,24-Mar-2020,44.4485,45.21,44.437,44.5,19700
AHCO,24-Mar-2020,13.25,13.5,12.6,13.5,121900
