Symbol,Date,Open,High,Low,Close,Volume
AACG,16-Mar-2020,0.85,0.91,0.85,0.85,16200
AAL,16-Mar-2020,12.41,16.2,12,15.92,84916800
AAME,16-Mar-2020,2.5,2.5,2.3928,2.42,1400
AAOI,16-Mar-2020,5.53,6.16,5.36,5.64,763000
AAON,16-Mar-2020,42,52.93,42,51.29,559200
AAPL,16-Mar-2020,241.95,259.08,240,242.21,80605800
AAWW,16-Mar-2020,16,19.23,15.19,18.71,1220400
AAXJ,16-Mar-2020,55.59,58.07,53.89,55.41,1835600
AAXN,16-Mar-2020,54.32,58.65,52.7575,53.92,1015100
ABCB,16-Mar-2020,21.7,22.81,21.45,21.83,984000
ABEO,16-Mar-2020,1.59,1.62,1.39,1.45,1337800
ABIO,16-Mar-2020,2.71,2.71,2.45,2.45,27800
ABMD,16-Mar-2020,132.13,148.45,132.13,142.44,1229500
ABTX,16-Mar-2020,24.5,25.305,22.76,23.22,157800
ABUS,16-Mar-2020,1.94,1.94,1.42,1.42,858500
ACAD,16-Mar-2020,31.39,34.93,30.02,31.65,2727700
ACAM,16-Mar-2020,9.8,9.85,9.65,9.65,187100
ACAMU,16-Mar-2020,10.25,10.25,10.25,10.25,0
ACAMW,16-Mar-2020,0.65,0.65,0.65,0.65,0
ACBI,16-Mar-2020,14.95,14.95,12.52,12.53,95500
ACER,16-Mar-2020,2.6,3.23,2.4219,2.65,76400
ACGL,16-Mar-2020,30.04,30.31,27.07,27.24,2928100
ACGLO,16-Mar-2020,22.84,22.9911,16.45,22.13,99000
ACGLP,16-Mar-2020,22.75,22.9,21.16,21.85,81200
ACHC,16-Mar-2020,18.34,19.79,17.03,17.18,1827900
ACHV,16-Mar-2020,0.28,0.2966,0.2257,0.23,1553600
ACIA,16-Mar-2020,65.45,65.62,64.02,64.63,1117500
ACIU,16-Mar-2020,4.49,4.6,4.25,4.25,148200
ACIW,16-Mar-2020,24.1,25.27,22.11,22.84,1336200
ACLS,16-Mar-2020,18.32,18.82,16.41,16.71,564000
ACMR,16-Mar-2020,19.15,21.89,18.97,21.01,520600
ACNB,16-Mar-2020,20.5,23.79,20.1,20.51,29300
ACOR,16-Mar-2020,0.8,0.86,0.7701,0.8001,671900
ACRS,16-Mar-2020,0.8801,0.9,0.8213,0.8748,272900
ACRX,16-Mar-2020,0.8501,1.05,0.8,0.8399,1849900
ACST,16-Mar-2020,0.319,0.32,0.2561,0.285,1058900
ACT,16-Mar-2020,17.38,18.11,17.38,17.48,3000
ACTG,16-Mar-2020,1.76,2.3,1.75,2.09,415600
ACWI,16-Mar-2020,53.8,60.34,53.8,56.84,6968700
ACWX,16-Mar-2020,33.63,35.2934,32.9571,33.75,2439500
ADAP,16-Mar-2020,2.2,2.7,2,2.25,1086900
ADBE,16-Mar-2020,288.36,307.11,283.25,286.03,7140100
ADES,16-Mar-2020,6.06,6.41,5.88,5.89,217700
ADI,16-Mar-2020,89.84,92.855,83.02,83.21,7287200
ADIL,16-Mar-2020,1.3,1.375,1.22,1.34,15300
ADILW,16-Mar-2020,0.139,0.139,0.139,0.139,0
ADMA,16-Mar-2020,1.84,1.99,1.77,1.8,2465800
ADMP,16-Mar-2020,0.37,0.37,0.33,0.337,529300
ADMS,16-Mar-2020,2.57,2.69,2,2.16,455000
ADP,16-Mar-2020,128.06,131.72,122.05,122.46,4415800
ADPT,16-Mar-2020,16.34,17.56,15.19,16.96,1379400
ADRE,16-Mar-2020,32.47,33.3,29.43,31.8489,26100
ADRO,16-Mar-2020,2.42,2.58,2.25,2.29,896200
ADSK,16-Mar-2020,140.99,153.49,135.24,148.08,4101200
ADTN,16-Mar-2020,5.78,6.24,5.75,5.9,445400
ADUS,16-Mar-2020,58.36,62.45,52.74,53,164300
ADVM,16-Mar-2020,8.93,9.8,8.55,8.97,1939600
ADXN,16-Mar-2020,8,8,7.82,7.82,200
ADXS,16-Mar-2020,0.425,0.535,0.42,0.5,1685500
AEGN,16-Mar-2020,14.3,14.82,13.5,13.52,161000
AEHR,16-Mar-2020,1.41,1.41,1.22,1.22,58200
AEIS,16-Mar-2020,40.63,43.91,40.04,40.62,529500
AEMD,16-Mar-2020,1.3,1.4,1.19,1.23,379200
AERI,16-Mar-2020,13.02,14.75,12.97,13.11,1044600
AESE,16-Mar-2020,1,1.28,1,1.1915,33800
AEY,16-Mar-2020,2.3,2.416,2.09,2.09,150000
AEYE,16-Mar-2020,2.8,3.5,2.5472,2.57,14700
AEZS,16-Mar-2020,0.5,0.51,0.4335,0.4701,293900
AFH,16-Mar-2020,0.4,0.4,0.33,0.355,136200
AFIN,16-Mar-2020,6.3,6.93,5.83,5.84,686100
AFINP,16-Mar-2020,14.5,15.95,11.52,14.5,193000
AFMD,16-Mar-2020,1.55,1.63,1.42,1.44,804100
AFYA,16-Mar-2020,17.72,19.49,16.92,17.22,363200
AGBA,16-Mar-2020,10,10,10,10,0
AGBAR,16-Mar-2020,0.1533,0.1533,0.1533,0.1533,0
AGBAW,16-Mar-2020,0.06,0.06,0.06,0.06,0
AGEN,16-Mar-2020,2.29,2.39,2.21,2.23,1884600
AGFS,16-Mar-2020,1.25,1.42,1.25,1.39,93400
AGFSW,16-Mar-2020,0.012,0.012,0.012,0.012,200
AGIO,16-Mar-2020,30.21,35.91,30.21,32.6,982100
AGLE,16-Mar-2020,4.4,5.25,3.5,3.51,154900
AGMH,16-Mar-2020,15.1,15.1,14.97,14.97,1800
AGNC,16-Mar-2020,11.4,13.4342,11.06,11.81,26205700
AGNCM,16-Mar-2020,19,20.4,18.75,18.8,75600
AGNCN,16-Mar-2020,18.76,19.4796,17.61,18.56,439000
