Symbol,Date,Open,High,Low,Close,Volume
AACG,17-Jun-2020,1.26,1.3,1.11,1.1156,141000
AAL,17-Jun-2020,16.76,17.045,16.155,16.98,71706600
AAME,17-Jun-2020,1.87,3.48,1.87,2.77,106900
AAOI,17-Jun-2020,9.4,10.28,9.17,10.18,1299700
AAON,17-Jun-2020,54.25,54.39,52.965,53.13,139400
AAPL,17-Jun-2020,355.15,355.4,351.09,351.59,28601600
AAWW,17-Jun-2020,41.08,41.4,39.72,39.87,285500
AAXJ,17-Jun-2020,68.54,68.95,68.5,68.67,759500
AAXN,17-Jun-2020,93.12,96.925,93,94.85,2783800
ABCB,17-Jun-2020,25.56,25.59,24.31,24.6,411100
ABEO,17-Jun-2020,3.21,3.21,2.99,3.03,637800
ABIO,17-Jun-2020,7.12,7.34,7.06,7.14,103000
ABMD,17-Jun-2020,252.04,256,249.153,254.73,381500
ABTX,17-Jun-2020,26.63,26.63,24.86,24.87,62800
ABUS,17-Jun-2020,1.97,2.08,1.905,1.91,663200
ACAD,17-Jun-2020,47.84,48,46.49,47.12,718800
ACAM,17-Jun-2020,10.09,10.15,10.08,10.09,81200
ACAMU,17-Jun-2020,10.33,10.33,10.33,10.33,0
ACAMW,17-Jun-2020,0.75,0.7999,0.68,0.75,177600
ACBI,17-Jun-2020,12.51,12.51,11.77,11.9,57600
ACER,17-Jun-2020,3.61,3.61,3.3,3.35,117100
ACGL,17-Jun-2020,31.16,31.51,30.65,30.71,1576700
ACGLO,17-Jun-2020,25.1,25.2355,24.93,25.1,15400
ACGLP,17-Jun-2020,24.8,24.8,24.55,24.63,34700
ACHC,17-Jun-2020,28.2,28.29,27.02,27.09,614400
ACHV,17-Jun-2020,0.42,0.45,0.401,0.4271,1121000
ACIA,17-Jun-2020,68.18,68.18,67.98,68.07,426300
ACIU,17-Jun-2020,6.76,6.99,6.76,6.95,50800
ACIW,17-Jun-2020,27.81,27.89,26.89,27.36,505100
ACLS,17-Jun-2020,27.9,28.65,27.75,27.86,319500
ACMR,17-Jun-2020,59.33,64.4,59.02,61.38,450800
ACNB,17-Jun-2020,26.07,26.07,24.77,24.88,11100
ACOR,17-Jun-2020,0.85,0.86,0.81,0.836,976100
ACRS,17-Jun-2020,2.15,2.22,1.61,1.725,8767600
ACRX,17-Jun-2020,1.44,1.48,1.36,1.41,1545100
ACST,17-Jun-2020,0.788,0.79,0.75,0.7576,1360700
ACT,17-Jun-2020,23.0901,23.2765,23.0901,23.13,2800
ACTG,17-Jun-2020,4,4.0299,3.84,3.85,404000
ACWI,17-Jun-2020,74.64,74.72,74.05,74.24,3125200
ACWX,17-Jun-2020,43.71,43.76,43.435,43.55,1467000
ADAP,17-Jun-2020,10.39,10.63,10,10.04,617700
ADBE,17-Jun-2020,414,417.46,411.36,413.49,2112300
ADES,17-Jun-2020,5.12,5.16,4.95,4.95,87000
ADI,17-Jun-2020,122.59,123.74,121.85,122.53,1478800
ADIL,17-Jun-2020,1.51,1.6299,1.46,1.47,1389900
ADILW,17-Jun-2020,0.44,0.44,0.44,0.44,0
